tid,posy,posz,vely,velz,accy,accz,pointx1,pointy1,pointz1,doppler1,snr1,pointx2,pointy2,pointz2,doppler2,snr2,pointx3,pointy3,pointz3,doppler3,snr3,pointx4,pointy4,pointz4,doppler4,snr4,pointx5,pointy5,pointz5,doppler5,snr5,pointx6,pointy6,pointz6,doppler6,snr6,pointx7,pointy7,pointz7,doppler7,snr7,pointx8,pointy8,pointz8,doppler8,snr8,pointx9,pointy9,pointz9,doppler9,snr9,pointx10,pointy10,pointz10,doppler10,snr10,pointx11,pointy11,pointz11,doppler11,snr11
0.0,2.126565933227539,-0.5233559876680375,0.0300514101982116,0.1093393117189407,0.030792973935604,0.0845594108104705,0.0,1.9894838333129885,-0.4814712524414062,-0.1917510479688644,23.5,0.0,2.010583877563477,-0.4099456787109375,-0.1917510479688644,27.75,0.0,2.0341873168945312,-0.3666727066040038,-0.1917510479688644,23.25,0.0,1.713395118713379,-1.063689422607422,0.0,18.5,0.0,1.7867088317871094,-1.0343639373779299,0.0,24.0,0.0,2.0252466201782227,-0.7625667572021484,0.0,24.5,0.0,2.1371841430664062,-0.6584970474243165,0.0,31.0,0.0,2.1865367889404297,-0.6052104949951171,0.0,23.75,,,,,,,,,,,,,,,
0.0,2.11946439743042,-0.5560707718133926,-0.0079268924891948,0.0447031557559967,-0.0318745449185371,0.0257928296923637,0.0,2.155423164367676,-0.7092802047729492,-0.1917510479688644,18.75,0.0,2.1876096725463867,-0.646695327758789,-0.1917510479688644,23.5,0.0,2.2104978561401367,-0.6273834228515625,-0.1917510479688644,18.75,0.0,1.7212629318237305,-1.0465232849121096,0.0,18.25,0.0,1.821756362915039,-0.9921638488769532,0.0,24.0,0.0,2.042055130004883,-0.7053462982177734,0.0,25.75,0.0,2.1371841430664062,-0.6667224884033204,0.0,32.0,0.0,2.1851062774658203,-0.6234495162963867,0.0,24.75,,,,,,,,,,,,,,,
0.0,2.098198175430298,-0.4772388085722922,-0.0620085038244724,0.1690932959318161,-0.1018378958106041,0.1250931471586227,0.0,1.9991397857666016,-0.3273336410522461,-0.1917510479688644,21.75,0.0,2.0449161529541016,-0.3437845230102538,-0.1917510479688644,27.0,0.0,2.069234848022461,-0.3766862869262696,-0.1917510479688644,24.75,0.0,2.1497011184692383,-0.3430692672729492,-0.1917510479688644,13.75,0.0,1.730203628540039,-1.027211380004883,0.0,19.25,0.0,1.8371343612670896,-0.9381620407104493,0.0,25.0,0.0,2.1822452545166016,-0.5808917999267579,0.0,26.0,,,,,,,,,,,,,,,,,,,,
0.0,2.084801197052002,-0.4312601283192635,-0.0902371555566787,0.2272053211927414,-0.1273985654115677,0.1617174446582794,0.0,2.04312801361084,-0.31982345581054683,-0.1917510479688644,17.25,0.0,2.091050148010254,-0.3058759689331054,-0.1917510479688644,15.25,0.0,1.7169713973999023,-1.0619012832641603,0.0,18.25,0.0,1.805663108825684,-1.0164825439453127,0.0,23.75,0.0,2.133607864379883,-0.5880443572998046,0.0,32.25,0.0,2.180814743041992,-0.5622951507568359,0.0,24.5,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.054234981536865,-0.4898494899272918,-0.1346563398838043,0.1114657670259475,-0.157472163438797,0.0554079338908195,0.0,1.832127571105957,-0.7182209014892579,-0.1917510479688644,17.0,0.0,1.9165277481079104,-0.7543413162231444,-0.1917510479688644,13.75,0.0,1.7294883728027344,-1.0329334259033205,0.0,16.75,0.0,2.0695924758911133,-0.611290168762207,0.0,26.25,0.0,2.138257026672364,-0.5705205917358398,0.0,32.25,0.0,2.1822452545166016,-0.5487052917480467,0.0,24.75,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.032552719116211,-0.5579390570521354,-0.1474732756614685,-0.0086606070399284,-0.1410055309534073,-0.0452230721712112,0.0,1.827120780944824,-0.6720869064331054,-0.1917510479688644,12.5,0.0,1.9243955612182613,-0.6702987670898437,-0.1917510479688644,21.25,0.0,1.9751787185668943,-0.6788818359375,-0.1917510479688644,23.0,0.0,2.046704292297364,-0.6770936965942381,0.1917510479688644,18.75,0.0,2.053499221801758,-0.6552783966064454,0.0,26.5,0.0,2.1311044692993164,-0.61021728515625,0.0,32.5,0.0,2.181529998779297,-0.578030776977539,0.0,25.0,,,,,,,,,,,,,,,,,,,,
0.0,2.05639386177063,-0.6389392286539076,-0.0631148293614387,-0.1429256051778793,-0.008494958281517,-0.1535744369029998,0.0,1.979827880859375,-0.7504074096679687,0.1917510479688644,19.0,0.0,2.0749568939208984,-0.7793752670288085,0.1917510479688644,26.0,0.0,2.1092891693115234,-0.78724308013916,0.1917510479688644,27.25,0.0,2.1550655364990234,-0.78724308013916,0.1917510479688644,20.0,0.0,2.056360244750977,-0.6427614212036131,0.0,26.75,0.0,2.1747350692749023,-0.6141511917114256,0.0,24.25,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.050040006637573,-0.6539996534585951,0.0,0.0,0.0,0.0,0.0,2.138257026672364,-0.5619375228881835,0.0,31.25,0.0,2.190470695495605,-0.6105749130249023,0.0,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.0548884868621826,-0.6387785494327543,0.0144008425995707,0.0234196372330188,0.0207239892333745,0.0182518921792507,0.0,2.03847885131836,-0.4954187393188476,0.1917510479688644,13.25,0.0,2.1947622299194336,-0.5808917999267579,0.0,24.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.04463267326355,-0.6080868810415268,-0.0064687309786677,0.0737599581480026,-0.0049734432250261,0.060703307390213,0.0,1.8689632415771484,-0.590547752380371,0.1917510479688644,14.75,0.0,1.9741058349609373,-0.5558578491210937,0.1917510479688644,26.5,0.0,2.019524574279785,-0.538334083557129,-0.1917510479688644,30.25,0.0,2.0613670349121094,-0.5422679901123044,-0.1917510479688644,27.0,0.0,2.151131629943848,-0.5608646392822265,-0.1917510479688644,16.75,0.0,2.076387405395508,-0.538334083557129,0.0,25.0,0.0,2.1393299102783203,-0.567659568786621,0.0,30.0,0.0,2.1997690200805664,-0.5762426376342773,0.0,23.25,,,,,,,,,,,,,,,
0.0,2.042166233062744,-0.5815225958824157,-0.0204461608082056,0.1121260821819305,-0.0287024695426225,0.0889989584684372,0.0,1.9104480743408203,-0.681027603149414,0.1917510479688644,15.75,0.0,2.022385597229004,-0.5340425491333006,-0.1917510479688644,17.75,0.0,2.1282434463500977,-0.438555908203125,-0.1917510479688644,17.0,0.0,2.227306365966797,-0.4503576278686523,-0.1917510479688644,12.0,0.0,1.71661376953125,-1.0547487258911135,0.0,14.0,0.0,1.8031597137451167,-1.0797826766967775,0.0,20.0,0.0,2.064943313598633,-0.618442726135254,0.0,23.75,0.0,2.1414756774902344,-0.5941240310668945,0.0,29.0,0.0,2.2079944610595703,-0.6155817031860351,0.0,23.0,,,,,,,,,,
0.0,2.029484748840332,-0.595858034491539,-0.0538673102855682,0.0767718479037284,-0.0730752572417259,0.0513607673346996,0.0,1.9623041152954104,-0.6971208572387695,-0.1917510479688644,16.75,0.0,2.019524574279785,-0.6946174621582031,-0.1917510479688644,20.75,0.0,2.0688772201538086,-0.6491987228393554,-0.1917510479688644,19.25,0.0,1.7277002334594729,-1.0608283996582033,0.0,15.25,0.0,1.8417835235595703,-1.0025350570678713,0.0,22.25,0.0,2.0116567611694336,-0.7750837326049804,0.0,24.75,0.0,2.1010637283325195,-0.7321683883666992,0.0,29.25,0.0,2.203702926635742,-0.5444137573242187,0.0,22.5,,,,,,,,,,,,,,,
0.0,2.031390190124512,-0.5887869268655777,-0.0738256350159645,0.0823566913604736,-0.1077205389738082,0.0534246899187564,0.0,2.1532773971557617,-0.635251235961914,-0.1917510479688644,27.5,0.0,2.1518468856811523,-0.652775001525879,-0.1917510479688644,30.5,0.0,2.171874046325684,-0.644549560546875,-0.1917510479688644,23.75,0.0,2.0438432693481445,-0.3319828033447265,-0.1917510479688644,14.75,0.0,1.7462968826293943,-1.0329334259033205,0.0,18.75,0.0,1.8750429153442385,-0.9556858062744141,0.0,26.5,0.0,2.040982246398926,-0.7529108047485352,0.0,29.75,0.0,2.1085739135742188,-0.716432762145996,0.0,35.0,0.0,2.163290977478028,-0.702842903137207,0.0,26.25,,,,,,,,,,
0.0,2.026857376098633,-0.5789281100034712,-0.089769646525383,0.09086774289608,-0.1222094744443893,0.056853637099266,0.0,2.114295959472656,-0.5522815704345704,-0.1917510479688644,14.5,0.0,2.1332502365112305,-0.5959121704101562,-0.1917510479688644,16.0,0.0,1.717329025268555,-1.0640470504760744,0.0,19.5,0.0,1.8761157989501955,-0.9463874816894532,0.0,25.75,0.0,2.0438432693481445,-0.781878662109375,0.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.048407554626465,-0.5930085450410842,-0.0196563899517059,0.0550368204712867,-0.0062739923596382,0.0189751721918582,0.0,2.135038375854492,-0.714286994934082,0.1917510479688644,19.0,0.0,2.1833181381225586,-0.7296649932861329,0.1917510479688644,12.25,0.0,1.935124397277832,-0.5619375228881835,0.1917510479688644,14.0,0.0,2.068161964416504,-0.5733816146850585,0.1917510479688644,16.75,0.0,1.718759536743164,-1.0633317947387697,0.0,20.0,0.0,1.8303394317626955,-1.0357944488525392,0.0,26.5,0.0,2.057790756225586,-0.7479040145874023,0.0,29.75,0.0,2.119302749633789,-0.7021276473999023,0.0,36.5,0.0,2.164006233215332,-0.6971208572387695,0.0,27.25,,,,,,,,,,
0.0,2.0623104572296143,-0.5750899732112884,0.0319828167557716,0.0769854858517646,0.0714970901608467,0.0341249704360961,0.0,2.16364860534668,-0.7260887145996093,0.1917510479688644,14.5,0.0,2.065658569335937,-0.5755273818969726,0.1917510479688644,23.75,0.0,1.9837617874145508,-0.4682390213012695,0.1917510479688644,23.25,0.0,2.0188093185424805,-0.49971027374267574,0.1917510479688644,27.0,0.0,1.7005205154418943,-1.0922996520996096,0.0,21.0,0.0,1.823902130126953,-1.0425893783569338,0.0,26.25,0.0,2.0574331283569336,-0.7203666687011718,0.0,30.0,0.0,2.107858657836914,-0.7185785293579101,0.0,36.25,0.0,2.1529197692871094,-0.727876853942871,0.0,26.25,,,,,,,,,,
0.0,2.077863931655884,-0.5301710709929466,0.0779193490743637,0.1444021463394165,0.1282336860895156,0.0878809094429016,0.0,1.994490623474121,-0.41817111968994136,0.1917510479688644,21.0,0.0,2.0416975021362305,-0.42639656066894527,0.1917510479688644,25.75,0.0,2.081751823425293,-0.46323223114013656,0.1917510479688644,23.75,0.0,2.1708011627197266,-0.5136577606201169,0.1917510479688644,14.75,0.0,1.725912094116211,-1.0551063537597654,0.0,19.75,0.0,1.864314079284668,-0.9889451980590819,0.0,26.0,0.0,2.0481348037719727,-0.7757989883422852,0.0,30.25,0.0,2.101778984069824,-0.7543413162231444,0.0,35.75,0.0,2.1457672119140625,-0.7593481063842772,0.0,26.0,,,,,,,,,,
0.0,2.088706970214844,-0.5304772824048996,0.1022998467087745,0.126702219247818,0.1473998725414276,0.0649873986840248,0.0,2.055644989013672,-0.566586685180664,0.1917510479688644,18.0,0.0,2.0728111267089844,-0.6441919326782226,0.1917510479688644,16.0,0.0,1.736283302307129,-1.0436622619628908,0.0,19.0,0.0,1.880049705505371,-0.9510366439819337,0.0,26.25,0.0,2.052783966064453,-0.7439701080322265,0.0,30.25,0.0,2.102851867675781,-0.748619270324707,0.0,35.75,0.0,2.145051956176758,-0.7632820129394532,0.0,26.0,,,,,,,,,,,,,,,,,,,,
0.0,2.0952348709106445,-0.6075427055358886,0.1109489426016807,-0.0224946588277816,0.1438200771808624,-0.067390851676464,0.0,1.840353012084961,-1.0461656570434572,-0.1917510479688644,15.5,0.0,2.0552873611450195,-0.7861701965332032,0.1917510479688644,20.25,0.0,2.1314620971679688,-0.6731597900390625,0.1917510479688644,21.25,0.0,2.192258834838867,-0.6177274703979492,0.1917510479688644,15.0,0.0,1.740217208862305,-1.0415164947509767,0.0,18.5,0.0,1.8879175186157229,-0.9567586898803712,0.0,26.25,0.0,2.0542144775390625,-0.771507453918457,0.0,30.5,0.0,2.1060705184936523,-0.738248062133789,0.0,36.75,0.0,2.1497011184692383,-0.7239429473876954,0.0,27.0,,,,,,,,,,
0.0,2.1043853759765625,-0.6257531166076657,0.1076693832874298,-0.054825522005558,0.1141599938273429,-0.087854690849781,0.0,2.2248029708862305,-0.7986871719360352,-0.1917510479688644,12.75,0.0,1.712322235107422,-1.0890810012817385,0.0,18.75,0.0,1.868247985839844,-1.0200588226318361,0.0,25.5,0.0,2.071738243103028,-0.778660011291504,0.0,31.0,0.0,2.1164417266845703,-0.739320945739746,0.0,37.0,0.0,2.15756893157959,-0.7021276473999023,0.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.0871474742889404,-0.6225435405969618,0.0329584926366806,-0.0442955419421196,-0.0095652937889099,-0.0672584176063537,0.0,1.980900764465332,-0.6981937408447265,-0.1917510479688644,15.25,0.0,2.0906925201416016,-0.5880443572998046,-0.1917510479688644,22.0,0.0,2.133965492248535,-0.6080715179443359,-0.1917510479688644,22.75,0.0,2.192974090576172,-0.6223766326904296,-0.1917510479688644,16.5,0.0,1.7087459564208984,-1.0633317947387697,0.0,20.0,0.0,1.8121004104614256,-1.0433046340942385,0.0,25.5,0.0,2.1311044692993164,-0.7175056457519531,0.0,36.0,0.0,2.1657943725585938,-0.6888954162597656,0.0,26.75,,,,,,,,,,,,,,,
