Frame count,tid,posy,posz,vely,velz,accy,accz,pointy0,pointz0,snr0,pointy1,pointz1,snr1,pointy2,pointz2,snr2,pointy3,pointz3,snr3,pointy4,pointz4,snr4,pointy5,pointz5,snr5,pointy6,pointz6,snr6,pointy7,pointz7,snr7,pointy8,pointz8,snr8,pointy9,pointz9,snr9,pointy10,pointz10,snr10,pointy11,pointz11,snr11,pointy12,pointz12,snr12,pointy13,pointz13,snr13,pointy14,pointz14,snr14,pointy15,pointz15,snr15,pointy16,pointz16,snr16,pointy17,pointz17,snr17,pointy18,pointz18,snr18,pointy19,pointz19,snr19,pointy20,pointz20,snr20,pointy21,pointz21,snr21,pointy22,pointz22,snr22,pointy23,pointz23,snr23,pointy24,pointz24,snr24,pointy25,pointz25,snr25,pointy26,pointz26,snr26,pointy27,pointz27,snr27,pointy28,pointz28,snr28,pointy29,pointz29,snr29,pointy30,pointz30,snr30,pointy31,pointz31,snr31,pointy32,pointz32,snr32,pointy33,pointz33,snr33,pointy34,pointz34,snr34,pointy35,pointz35,snr35,pointy36,pointz36,snr36,pointy37,pointz37,snr37,pointy38,pointz38,snr38,pointy39,pointz39,snr39,pointy40,pointz40,snr40,pointy41,pointz41,snr41,pointy42,pointz42,snr42,pointy43,pointz43,snr43,pointy44,pointz44,snr44,pointy45,pointz45,snr45,pointy46,pointz46,snr46,pointy47,pointz47,snr47,pointy48,pointz48,snr48,pointy49,pointz49,snr49
47,0,3.39,-0.82,0.08,-0.25,0.09,-0.23,3.05,-1.39,5.0,3.24,-1.27,7.5,3.51,-0.62,11.0,3.58,-0.5399999999999999,10.0,3.17,-1.23,10.5,3.64,-0.72,18.25,3.48,-0.4599999999999999,18.5,3.56,-0.45,27.5,3.57,-0.51,27.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0,3.4,-0.85,0.0,0.0,0.0,0.0,3.15,-1.37,9.0,3.48,-0.5599999999999998,18.75,3.55,-0.4599999999999999,26.75,3.56,-0.49,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0,3.41,-0.85,0.03,-0.02,0.04,-0.02,3.25,-1.2800000000000002,7.0,3.47,-0.77,9.0,3.58,-0.5699999999999998,7.25,3.2,-1.23,7.75,3.49,-0.5699999999999998,19.25,3.64,-0.7,19.0,3.55,-0.52,28.25,3.57,-0.5599999999999998,27.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,0,3.42,-0.7999999999999999,0.06,0.08,0.08,0.07,3.42,-0.5,8.0,3.51,-0.46999999999999986,12.75,3.56,-0.46999999999999986,11.25,3.13,-1.4500000000000002,7.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,0,3.41,-0.83,0.03,0.04,0.03,0.03,3.22,-1.29,5.25,3.37,-1.17,5.0,3.62,-0.3599999999999999,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,0,3.41,-0.83,0.03,0.04,0.03,0.03,3.17,-1.33,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,0,3.4,-0.86,0.01,-0.02,0.01,-0.02,3.23,-1.2599999999999998,8.0,3.32,-1.25,7.5,3.12,-1.46,12.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,0,3.4,-0.85,-0.01,-0.01,-0.03,-0.01,2.99,-2.12,5.25,3.05,-1.67,7.75,3.05,-1.39,5.75,3.62,-0.41000000000000003,10.0,3.73,-0.5,4.0,3.55,-0.2000000000000001,8.5,3.1,-1.4899999999999998,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,0,3.41,-0.7999999999999999,0.01,0.11,-0.0,0.11,2.65,-2.68,4.75,3.1,-1.6100000000000003,4.5,3.33,-0.89,4.75,3.39,-0.5499999999999998,4.75,3.52,-0.12,10.0,3.59,-0.3199999999999999,10.0,3.14,-1.42,13.5,2.97,-1.33,4.25,3.48,-0.64,23.25,3.62,-0.62,21.5,3.55,-0.52,31.5,3.56,-0.53,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,0,3.41,-0.77,-0.02,0.16,-0.06,0.15,3.1,-1.22,4.5,3.34,-0.9199999999999998,7.75,3.51,-0.5599999999999998,11.25,3.72,-0.6,4.5,3.58,-0.52,10.5,3.13,-1.42,14.75,3.81,-1.75,6.25,3.45,-0.77,22.0,3.55,-0.46999999999999986,29.75,3.57,-0.49,29.75,3.63,-0.51,20.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
