tid,posx,posy,posz,velx,vely,velz,accx,accy,accz,pointx1,pointy1,pointz1,doppler1,snr1,pointx2,pointy2,pointz2,doppler2,snr2,pointx3,pointy3,pointz3,doppler3,snr3,pointx4,pointy4,pointz4,doppler4,snr4,pointx5,pointy5,pointz5,doppler5,snr5,pointx6,pointy6,pointz6,doppler6,snr6
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,0.0,2.981901168823242,-0.39778633117675777,0.0,19.0,0.0,3.0308961868286133,-0.3423540115356446,0.0,18.0,,,,,,,,,,,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,0.0,2.972602844238281,-0.3391353607177735,0.0,17.75,0.0,3.0412673950195312,-0.2611724853515624,0.0,16.75,0.0,3.146052360534668,-0.1574604034423829,0.0,12.0,,,,,,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,0.0,2.968311309814453,-0.32912178039550777,0.0,18.25,0.0,3.0301809310913086,-0.2279130935668946,0.0,17.0,,,,,,,,,,,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,0.0,2.9761791229248047,-0.2972929000854492,0.0,17.5,0.0,3.048062324523926,-0.2021638870239259,0.0,17.25,0.0,3.150343894958496,-0.2229063034057619,0.0,12.75,,,,,,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,0.0,2.8989315032958984,-0.4106609344482422,0.0,13.25,0.0,2.966165542602539,-0.2887098312377929,0.0,18.5,0.0,3.028750419616699,-0.1764146804809571,0.0,17.5,,,,,,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,0.0,2.965092658996582,-0.3144590377807617,0.0,17.25,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,0.0,2.892136573791504,-0.4081575393676758,0.0,13.25,0.0,2.9532909393310547,-0.333413314819336,0.0,18.0,,,,,,,,,,,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,0.0,2.945065498352051,-0.4224626541137696,0.0,14.75,0.0,3.054499626159668,-0.1349298477172853,0.0,13.0,,,,,,,,,,,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,0.0,2.975106239318848,-0.3648845672607422,0.0,15.75,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,0.0,3.0115842819213867,-0.5240289688110351,0.0,17.75,0.0,3.0552148818969727,-0.4836170196533202,0.0,18.75,0.0,3.140687942504883,-0.3913490295410157,0.0,12.75,,,,,,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,0.0,3.0012130737304688,-0.5014984130859375,0.0,17.5,0.0,3.056645393371582,-0.48755092620849594,0.0,18.0,0.0,3.1485557556152344,-0.4474966049194336,0.0,12.75,,,,,,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,0.0,3.000497817993164,-0.3831235885620117,0.0,16.75,0.0,3.064155578613281,-0.3945676803588867,0.0,17.75,0.0,3.1528472900390625,-0.4367677688598633,0.0,12.75,,,,,,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,0.0,3.008723258972168,-0.5215255737304687,0.0,17.75,0.0,3.063797950744629,-0.5297510147094726,0.0,18.75,0.0,3.143906593322754,-0.5408374786376954,0.0,13.5,,,,,,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,0.0,3.007650375366211,-0.5032865524291992,0.0,17.25,0.0,3.063082695007324,-0.486478042602539,0.0,18.0,0.0,3.148198127746582,-0.526889991760254,0.0,13.0,,,,,,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,0.0,2.99978256225586,-0.5866138458251954,0.0,16.0,0.0,3.071308135986328,-0.5647985458374023,0.0,17.5,0.0,3.1474828720092773,-0.5973426818847656,0.0,12.75,,,,,,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,0.0,3.002285957336426,-0.5565731048583984,0.0,17.0,0.0,3.0766725540161133,-0.5061475753784179,0.0,18.5,0.0,3.1507015228271484,-0.4753915786743163,0.0,14.25,,,,,,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,0.0,2.895355224609375,-0.5419103622436523,0.0,12.0,0.0,2.898573875427246,-0.5419103622436523,0.0,12.0,0.0,3.0105113983154297,-0.4846899032592773,0.0,18.5,0.0,3.072023391723633,-0.5025712966918945,0.0,20.0,0.0,3.146052360534668,-0.4936305999755859,0.0,15.0,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,0.0,2.891063690185547,-0.6084291458129881,0.0,12.5,0.0,3.000497817993164,-0.4922000885009765,0.0,18.25,0.0,3.063440322875977,-0.515445899963379,0.0,19.25,0.0,3.147125244140625,-0.5286781311035156,0.0,14.25,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,0.0,3.072381019592285,-0.5043594360351562,0.0,19.5,0.0,3.143906593322754,-0.5004255294799804,0.0,14.5,,,,,,,,,,,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,0.0,2.9979944229125977,-0.3981439590454102,0.0,18.5,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,0.0,2.9976367950439453,-0.4253236770629883,0.0,17.5,0.0,3.060579299926758,-0.4106609344482422,0.0,18.25,0.0,3.1485557556152344,-0.4331914901733399,0.0,12.75,,,,,,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,0.0,2.8864145278930664,-0.6027070999145506,0.0,12.75,0.0,2.984762191772461,-0.4796831130981445,0.0,18.5,0.0,3.039121627807617,-0.43497962951660163,0.0,18.0,,,,,,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,0.0,2.9032230377197266,-0.5125848770141601,0.0,12.25,0.0,2.996206283569336,-0.4017202377319336,0.0,19.0,0.0,3.0312538146972656,-0.3781167984008788,0.0,18.75,,,,,,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,0.0,2.98762321472168,-0.4281847000122071,0.0,18.25,0.0,3.039121627807617,-0.3799049377441407,0.0,17.75,0.0,3.144979476928711,-0.4360525131225586,0.0,12.0,,,,,,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,0.0,2.9987096786499023,-0.4535762786865234,0.0,15.75,0.0,3.083467483520508,-0.44105930328369136,0.0,16.75,0.0,3.176450729370117,-0.4553644180297851,0.0,13.75,,,,,,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,0.0,2.996206283569336,-0.4074422836303711,0.0,16.0,0.0,3.076314926147461,-0.3698913574218749,0.0,17.0,,,,,,,,,,,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,0.0,2.999424934387207,-0.4331914901733399,0.0,16.75,0.0,3.070235252380371,-0.4324762344360352,0.0,17.75,0.0,3.160715103149414,-0.43211860656738277,0.0,13.25,,,,,,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,0.0,3.093123435974121,-0.436410140991211,0.0,21.5,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,0.0,3.090977668762207,-0.4167406082153321,0.0,21.0,0.0,3.151416778564453,-0.3849117279052735,0.0,16.25,,,,,,,,,,,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,0.0,3.157854080200196,-0.41709823608398444,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,0.0,3.14176082611084,-0.38956089019775386,0.0,15.5,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,0.0,3.1442642211914062,-0.3598777770996094,0.0,14.75,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,0.0,2.9865503311157227,-0.2493707656860353,0.0,21.0,0.0,3.0248165130615234,-0.247940254211426,0.0,20.5,,,,,,,,,,,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,0.0,3.0562877655029297,-0.3838388442993163,0.0,21.25,0.0,3.0062198638916016,-0.3541557312011719,0.0,20.5,,,,,,,,,,,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,0.0,3.0573606491088867,-0.3709642410278321,0.0,20.75,0.0,3.1489133834838867,-0.4725305557250976,0.0,15.0,0.0,3.0008554458618164,-0.3040878295898437,0.0,20.25,,,,,,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,0.0,3.0552148818969727,-0.3845541000366211,0.0,21.0,0.0,3.1424760818481445,-0.44320507049560554,0.0,15.25,0.0,3.0051469802856445,-0.3480760574340821,0.0,20.5,,,,,,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,0.0,3.0623674392700195,-0.3795473098754883,0.0,20.75,0.0,3.145694732666016,-0.44070167541503913,0.0,15.5,0.0,3.003716468811035,-0.3444997787475586,0.0,20.0,,,,,,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,0.0,3.075599670410156,-0.38026256561279304,0.0,22.5,0.0,3.142118453979492,-0.38348121643066413,0.0,17.25,0.0,3.0323266983032227,-0.3423540115356446,0.0,20.75,,,,,,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,0.0,3.036975860595703,-0.4267541885375977,0.0,20.5,0.0,3.074169158935547,-0.3988592147827149,0.0,22.5,0.0,3.138899803161621,-0.41817111968994136,0.0,16.75,,,,,,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,0.0,2.910017967224121,-0.5712358474731445,0.0,13.0,0.0,3.0241012573242188,-0.3959981918334961,0.0,21.25,0.0,3.0623674392700195,-0.4117338180541992,0.0,22.75,0.0,3.130674362182617,-0.4482118606567383,0.0,16.5,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,0.0,2.9311180114746094,-0.5225984573364256,0.0,14.0,0.0,3.020524978637696,-0.4199592590332032,0.0,22.25,0.0,3.054499626159668,-0.415667724609375,0.0,23.25,0.0,3.121376037597656,-0.43533725738525386,0.0,16.75,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,0.0,3.020882606506348,-0.3588048934936524,0.0,21.75,0.0,3.048062324523926,-0.3437845230102538,0.0,22.75,0.0,3.117084503173828,-0.3208963394165038,0.0,15.75,,,,,,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,0.0,2.903580665588379,-0.5433408737182617,0.0,15.0,0.0,3.002643585205078,-0.3995744705200196,0.0,22.0,0.0,3.045201301574707,-0.3541557312011719,0.0,22.25,0.0,3.1288862228393555,-0.38634223937988277,0.0,15.5,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,0.0,2.891063690185547,-0.6016342163085937,0.0,14.5,0.0,3.0090808868408203,-0.39421005249023444,0.0,21.25,0.0,3.1328201293945312,-0.36059303283691413,0.0,15.75,0.0,3.057718276977539,-0.337704849243164,0.0,22.0,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,0.0,2.8867721557617188,-0.5969850540161131,0.0,14.25,0.0,3.000497817993164,-0.3924219131469727,0.0,20.75,0.0,3.139257431030273,-0.3945676803588867,0.0,15.0,0.0,3.0519962310791016,-0.33698959350585933,0.0,21.25,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,0.0,2.8792619705200195,-0.6205884933471679,0.0,15.25,0.0,2.9947757720947266,-0.4045812606811524,0.0,21.0,0.0,3.049492835998535,-0.3444997787475586,0.0,21.5,,,,,,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,0.0,2.86245346069336,-0.6002037048339842,0.0,15.0,0.0,2.971529960632324,-0.3616659164428711,0.0,19.5,0.0,3.0434131622314453,-0.28549118041992183,0.0,19.0,,,,,,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,0.0,2.8553009033203125,-0.6545631408691406,0.0,13.75,0.0,3.1685829162597656,-0.4328338623046875,0.0,15.75,0.0,2.9965639114379883,-0.3309099197387696,0.0,18.25,0.0,3.078818321228028,-0.2922861099243163,0.0,19.75,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,0.0,3.0051469802856445,-0.4163829803466797,0.0,17.75,0.0,3.0863285064697266,-0.36631507873535163,0.0,19.75,0.0,3.1610727310180664,-0.47288818359375,0.0,15.5,,,,,,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,0.0,2.991199493408203,-0.5730239868164062,0.0,18.5,0.0,3.0559301376342773,-0.6595699310302734,0.0,19.0,0.0,3.145694732666016,-0.6803123474121092,0.0,14.25,,,,,,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,0.0,3.0863285064697266,-0.6488410949707031,0.0,17.5,0.0,3.165006637573242,-0.6556360244750976,0.0,14.0,,,,,,,,,,,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,0.0,3.040194511413574,-0.3652421951293946,0.0,19.0,0.0,3.079533576965332,-0.3881303787231446,0.0,20.75,0.0,3.144979476928711,-0.49720687866210933,0.0,16.0,,,,,,,,,,,,,,,
0.0,0.1484426110982895,3.009197473526001,-0.44998507053714987,0.1942497789859771,0.0722589567303657,-4.7351044486276805e-05,0.1223258152604103,-0.0246517993509769,-3.0210259865270928e-05,0.0,3.0351877212524414,-0.357374382019043,0.0,18.75,0.0,3.07917594909668,-0.3655998229980469,0.0,20.5,0.0,3.146052360534668,-0.4482118606567383,0.0,16.0,,,,,,,,,,,,,,,
0.0,0.1455908566713333,3.0078394412994385,-0.44998520561803146,0.1891943365335464,0.0688368678092956,-4.784728298545815e-05,0.1181743368506431,-0.0291333105415105,-3.050488703593146e-05,0.0,2.919316291809082,-0.461444091796875,-0.1917510479688644,12.5,0.0,3.087401390075684,-0.3659574508666992,0.0,20.25,0.0,3.153562545776367,-0.4550067901611327,0.0,16.0,0.0,3.0351877212524414,-0.3344861984252929,0.0,18.25,,,,,,,,,,
0.0,0.1419047117233276,3.0063023567199707,-0.44998536428211067,0.1830745488405227,0.0654915571212768,-4.825997530133464e-05,0.1133706718683242,-0.0332342758774757,-3.073571133427322e-05,0.0,2.8949975967407227,-0.5233137130737304,-0.1917510479688644,13.25,0.0,3.01516056060791,-0.4085151672363282,0.0,21.0,0.0,3.0684471130371094,-0.3809778213500977,0.0,22.0,0.0,3.143191337585449,-0.4442779541015625,0.0,17.0,,,,,,,,,,
0.0,0.1419047117233276,3.0063023567199707,-0.44998536428211067,0.1830745488405227,0.0654915571212768,-4.825997530133464e-05,0.1133706718683242,-0.0332342758774757,-3.073571133427322e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.1419047117233276,3.0063023567199707,-0.44998536428211067,0.1830745488405227,0.0654915571212768,-4.825997530133464e-05,0.1133706718683242,-0.0332342758774757,-3.073571133427322e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.1419047117233276,3.0063023567199707,-0.44998536428211067,0.1830745488405227,0.0654915571212768,-4.825997530133464e-05,0.1133706718683242,-0.0332342758774757,-3.073571133427322e-05,0.0,3.05020809173584,-0.2786962509155273,0.0,20.75,0.0,3.146052360534668,-0.34056587219238277,0.0,15.5,,,,,,,,,,,,,,,,,,,,
0.0,0.1419047117233276,3.0063023567199707,-0.44998536428211067,0.1830745488405227,0.0654915571212768,-4.825997530133464e-05,0.1133706718683242,-0.0332342758774757,-3.073571133427322e-05,0.0,2.9633045196533203,-0.3387777328491211,0.0,20.25,0.0,3.0373334884643555,-0.269040298461914,0.0,18.5,0.0,3.1621456146240234,-0.2779809951782226,0.0,14.0,,,,,,,,,,,,,,,
0.0,0.1419047117233276,3.0063023567199707,-0.44998536428211067,0.1830745488405227,0.0654915571212768,-4.825997530133464e-05,0.1133706718683242,-0.0332342758774757,-3.073571133427322e-05,0.0,2.891421318054199,-0.48182888031005844,0.0,15.5,0.0,2.9582977294921875,-0.368818473815918,0.0,20.25,0.0,3.0319690704345703,-0.2815572738647461,0.0,18.5,0.0,3.151774406433105,-0.1892892837524415,0.0,13.75,,,,,,,,,,
0.0,0.1405165940523147,3.0058624744415283,-0.4499857079892535,0.1816997528076172,0.0667676627635955,-4.797442306880839e-05,0.1128225177526474,-0.0303140971809625,-3.046862912015058e-05,0.0,2.9447078704833984,-0.413521957397461,0.1917510479688644,12.0,0.0,2.9611587524414062,-0.3809778213500977,0.0,21.5,0.0,3.020882606506348,-0.3362743377685547,0.0,19.0,0.0,3.152132034301758,-0.2779809951782226,0.0,13.25,,,,,,,,,,
0.0,0.1405165940523147,3.0058624744415283,-0.4499857079892535,0.1816997528076172,0.0667676627635955,-4.797442306880839e-05,0.1128225177526474,-0.0303140971809625,-3.046862912015058e-05,0.0,2.968668937683105,-0.3609506607055663,0.0,20.5,0.0,3.0301809310913086,-0.2987234115600586,0.0,19.0,0.0,3.149271011352539,-0.2508012771606444,0.0,13.25,,,,,,,,,,,,,,,
0.0,0.1405165940523147,3.0058624744415283,-0.4499857079892535,0.1816997528076172,0.0667676627635955,-4.797442306880839e-05,0.1128225177526474,-0.0303140971809625,-3.046862912015058e-05,0.0,2.981901168823242,-0.4060117721557617,0.0,18.0,0.0,3.0552148818969727,-0.2633182525634765,0.0,17.75,0.0,3.167867660522461,-0.2457944869995119,0.0,13.25,,,,,,,,,,,,,,,
0.0,0.1405165940523147,3.0058624744415283,-0.4499857079892535,0.1816997528076172,0.0667676627635955,-4.797442306880839e-05,0.1128225177526474,-0.0303140971809625,-3.046862912015058e-05,0.0,2.9979944229125977,-0.4274694442749024,0.0,18.75,0.0,3.080606460571289,-0.3241149902343749,0.0,19.5,,,,,,,,,,,,,,,,,,,,
0.0,0.1405165940523147,3.0058624744415283,-0.4499857079892535,0.1816997528076172,0.0667676627635955,-4.797442306880839e-05,0.1128225177526474,-0.0303140971809625,-3.046862912015058e-05,0.0,2.991914749145508,-0.3795473098754883,0.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.1405165940523147,3.0058624744415283,-0.4499857079892535,0.1816997528076172,0.0667676627635955,-4.797442306880839e-05,0.1128225177526474,-0.0303140971809625,-3.046862912015058e-05,0.0,2.854585647583008,-0.6538478851318359,0.0,15.5,0.0,2.96938419342041,-0.48826618194580074,0.0,19.75,0.0,3.163933753967285,-0.4650203704833984,0.0,15.25,,,,,,,,,,,,,,,
0.0,0.1405165940523147,3.0058624744415283,-0.4499857079892535,0.1816997528076172,0.0667676627635955,-4.797442306880839e-05,0.1128225177526474,-0.0303140971809625,-3.046862912015058e-05,0.0,2.830624580383301,-0.6545631408691406,0.0,13.5,0.0,2.972245216369629,-0.5433408737182617,0.0,16.75,0.0,3.091692924499512,-0.40315074920654304,0.0,17.75,0.0,3.1882524490356445,-0.390633773803711,0.0,15.0,,,,,,,,,,
