tid,posx,posy,posz,velx,vely,velz,accx,accy,accz,pointx1,pointy1,pointz1,doppler1,snr1,pointx2,pointy2,pointz2,doppler2,snr2,pointx3,pointy3,pointz3,doppler3,snr3,pointx4,pointy4,pointz4,doppler4,snr4,pointx5,pointy5,pointz5,doppler5,snr5,pointx6,pointy6,pointz6,doppler6,snr6,pointx7,pointy7,pointz7,doppler7,snr7,pointx8,pointy8,pointz8,doppler8,snr8,pointx9,pointy9,pointz9,doppler9,snr9,pointx10,pointy10,pointz10,doppler10,snr10,pointx11,pointy11,pointz11,doppler11,snr11,pointx12,pointy12,pointz12,doppler12,snr12
0.0,-0.5051605105400085,1.8375334739685059,-0.006557703483849764,-0.5365073680877686,0.19474394619464874,-0.020070526748895645,-0.3418503403663635,0.13109470903873444,0.024106981232762337,0.0,2.2977590560913086,-0.6748437881469727,0.5752531439065933,16.5,0.0,2.2215843200683594,-0.37872791290283203,0.5752531439065933,25.25,0.0,2.1758079528808594,-0.20813941955566406,0.5752531439065933,15.75,0.0,2.1976232528686523,-0.28324127197265625,0.5752531439065933,28.25,0.0,2.5609731674194336,1.5832185745239258,0.5752531439065933,13.0,0.0,2.607107162475586,1.5639066696166992,0.5752531439065933,13.75,0.0,2.3049116134643555,-1.3425350189208984,0.0,14.75,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.400080144405365,1.882859468460083,-0.006783046759665012,-0.248600572347641,0.27348971366882324,-0.015075268223881721,-0.014271080493927002,0.20723535120487213,0.026116564869880676,0.0,2.2208690643310547,0.1119375228881836,0.7670041918754578,12.25,0.0,2.287745475769043,0.15914440155029297,0.7670041918754578,25.0,0.0,2.2999048233032227,0.18274784088134766,0.7670041918754578,25.75,0.0,2.369999885559082,0.10156631469726562,0.7670041918754578,17.75,0.0,2.3152828216552734,-1.3425350189208984,0.0,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.36787402629852295,1.9154086112976074,-0.0063123381696641445,-0.14305780827999115,0.32516881823539734,-0.009333555586636066,0.08636672049760818,0.25649744272232056,0.02875578962266445,0.0,2.4672746658325195,-0.9677410125732422,0.5752531439065933,13.75,0.0,2.3467540740966797,-0.5478858947753906,0.7670041918754578,19.5,0.0,2.433657646179199,-0.49245357513427734,0.7670041918754578,17.0,0.0,2.293109893798828,0.02110004425048828,0.7670041918754578,14.75,0.0,2.3260116577148438,-1.3071298599243164,0.0,14.5,0.0,2.2344589233398438,-0.1748800277709961,0.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.40801936388015747,1.958866834640503,-0.004646109417080879,-0.19311222434043884,0.38581445813179016,-0.002283237874507904,0.02290084958076477,0.31503915786743164,0.032223574817180634,0.0,2.567768096923828,-1.3532638549804688,0.7670041918754578,18.75,0.0,2.655029296875,-1.4190673828125,0.7670041918754578,15.5,0.0,2.37429141998291,-0.9688138961791992,0.7670041918754578,21.75,0.0,2.4737119674682617,-1.099705696105957,1.1505062878131866,19.0,0.0,2.358555793762207,-0.6723403930664062,0.5752531439065933,18.75,0.0,2.3134946823120117,-0.0711679458618164,0.5752531439065933,14.75,0.0,2.2448301315307617,-0.16129016876220703,0.0,26.25,0.0,2.157926559448242,-0.043272972106933594,0.0,30.5,,,,,,,,,,,,,,,,,,,,
0.0,-0.4028174877166748,2.0080058574676514,-0.003059925977140665,-0.14659138023853302,0.44401127099990845,0.0038302475586533546,0.06118820607662201,0.35061901807785034,0.03462027758359909,0.0,2.645730972290039,-1.2445449829101562,0.5752531439065933,17.5,0.0,2.789139747619629,-1.2871026992797852,0.5752531439065933,15.75,0.0,2.9271841049194336,-1.2509822845458984,0.5752531439065933,12.5,0.0,2.5702714920043945,-0.6805658340454102,0.7670041918754578,17.5,0.0,2.479434013366699,-0.17952919006347656,0.7670041918754578,23.25,0.0,2.38037109375,0.04649162292480469,0.3835020959377289,17.5,0.0,2.4358034133911133,-0.07152557373046875,0.3835020959377289,24.25,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.48563459515571594,2.0364911556243896,-0.0017742827767506242,-0.27040743827819824,0.4377647638320923,0.008771507069468498,-0.05496354401111603,0.3052920699119568,0.035905223339796066,0.0,2.7233362197875977,-1.3164281845092773,0.19175104796886444,17.25,0.0,2.6721954345703125,-1.1343955993652344,0.19175104796886444,20.5,0.0,2.624630928039551,-0.39196014404296875,0.5752531439065933,20.5,0.0,2.505183219909668,0.04649162292480469,0.5752531439065933,23.5,0.0,2.529144287109375,0.056862831115722656,0.5752531439065933,25.5,0.0,2.5337934494018555,-0.7982254028320312,0.0,16.75,0.0,2.167940139770508,-0.13875961303710938,0.0,16.5,0.0,2.212643623352051,-0.14519691467285156,0.0,30.25,,,,,,,,,,,,,,,,,,,,
0.0,-0.4235888123512268,2.097529411315918,-0.0006675914046354592,-0.10264545679092407,0.48872753977775574,0.01239345595240593,0.10182161629199982,0.31023985147476196,0.03590960428118706,0.0,2.8377771377563477,-1.157999038696289,0.19175104796886444,16.75,0.0,2.7594566345214844,-0.9530782699584961,0.7670041918754578,16.5,0.0,2.4683475494384766,-0.6068944931030273,0.5752531439065933,13.5,0.0,2.55739688873291,-0.49746036529541016,0.5752531439065933,18.75,0.0,2.6464462280273438,-0.5593299865722656,0.5752531439065933,17.0,0.0,2.2176504135131836,-0.1512765884399414,0.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.34773796796798706,2.1762282848358154,0.0008408508729189634,0.05777326971292496,0.5997582674026489,0.016104724258184433,0.22295325994491577,0.41568097472190857,0.035992562770843506,0.0,2.6514530181884766,0.06330013275146484,0.5752531439065933,18.5,0.0,2.670407295227051,0.16951560974121094,0.5752531439065933,19.0,0.0,2.7691125869750977,-1.2946128845214844,0.0,13.5,0.0,2.6046037673950195,-0.3007650375366211,0.0,16.25,0.0,2.184748649597168,-0.1283884048461914,0.0,16.25,0.0,2.225160598754883,-0.14984607696533203,0.0,29.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.40228819847106934,2.229992151260376,0.0020558563992381096,-0.03026052564382553,0.6269989609718323,0.01877303048968315,0.12996025383472443,0.4076624810695648,0.0353233702480793,0.0,2.5713443756103516,-0.26679039001464844,0.7670041918754578,12.25,0.0,2.658247947692871,-0.286102294921875,0.7670041918754578,21.75,0.0,2.718687057495117,-0.14269351959228516,0.7670041918754578,23.5,0.0,2.7916431427001953,-0.04076957702636719,0.5752531439065933,19.25,0.0,2.747654914855957,-1.3235807418823242,0.0,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.47313201427459717,2.2723207473754883,0.0024384274147450924,-0.12828640639781952,0.5823225975036621,0.019386596977710724,0.04938601702451706,0.27935558557510376,0.03320382907986641,0.0,2.776980400085449,-0.504612922668457,0.9587552398443222,19.25,0.0,2.7587413787841797,-0.3236532211303711,0.9587552398443222,21.0,0.0,2.7179718017578125,-0.14841556549072266,0.7670041918754578,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.4622548222541809,2.324122667312622,0.003550420980900526,-0.08303800225257874,0.5997487306594849,0.02119450457394123,0.08328874409198761,0.2659633755683899,0.03219713270664215,0.0,3.0530691146850586,-1.1823177337646484,0.3835020959377289,15.0,0.0,2.9500722885131836,-0.6365776062011719,1.1505062878131866,14.75,0.0,2.74658203125,0.18167495727539062,0.7670041918754578,16.75,0.0,2.787351608276367,0.1766681671142578,0.5752531439065933,23.5,0.0,2.816319465637207,0.09012222290039062,0.5752531439065933,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.32974687218666077,2.4111223220825195,0.004757102578878403,0.15408554673194885,0.6879516243934631,0.022932857275009155,0.2593230903148651,0.3371772766113281,0.03128247335553169,0.0,2.9382705688476562,-0.00286102294921875,0.5752531439065933,14.75,0.0,3.039121627807617,-0.09548664093017578,0.5752531439065933,12.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.35238975286483765,2.4731154441833496,0.005747122690081596,0.11635155975818634,0.7155839800834656,0.024043597280979156,0.2093963325023651,0.34017041325569153,0.030053874477744102,0.0,3.302335739135742,-1.0932683944702148,0.19175104796886444,15.0,0.0,3.2140016555786133,-0.7878541946411133,0.19175104796886444,12.75,0.0,3.055572509765625,-0.4202127456665039,0.5752531439065933,13.75,0.0,2.95865535736084,-0.2796649932861328,0.5752531439065933,14.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.5165714621543884,2.535574436187744,0.006042025983333588,-0.14010187983512878,0.7401767373085022,0.024061698466539383,-0.004583492875099182,0.3513582944869995,0.028308019042015076,0.0,3.317713737487793,-1.0821819305419922,0.5752531439065933,17.0,0.0,3.3652782440185547,-1.1272430419921875,0.5752531439065933,13.0,0.0,3.2268762588500977,-0.7556676864624023,1.1505062878131866,12.5,0.0,2.9937028884887695,-0.0021457672119140625,0.5752531439065933,17.0,0.0,3.040909767150879,0.0661611557006836,0.3835020959377289,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.5228053331375122,2.596235990524292,0.005789098795503378,-0.11976772546768188,0.7140127420425415,0.023005355149507523,0.022925691679120064,0.2515838146209717,0.026009391993284225,0.0,3.3463239669799805,-1.2470483779907227,0.3835020959377289,12.25,0.0,3.3005475997924805,-1.1515617370605469,0.5752531439065933,14.75,0.0,2.9937028884887695,0.36156177520751953,0.5752531439065933,19.5,0.0,3.0176639556884766,0.38373470306396484,0.5752531439065933,19.75,0.0,3.1338930130004883,0.3286600112915039,0.7670041918754578,12.75,0.0,3.094196319580078,-1.169443130493164,0.0,12.5,0.0,3.0008554458618164,0.17273426055908203,0.0,18.5,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.5081353783607483,2.6511995792388916,0.006318422965705395,-0.06974794715642929,0.6752253770828247,0.023004494607448578,0.0703071728348732,0.14735859632492065,0.024498840793967247,0.0,3.0759572982788086,0.19741058349609375,0.7670041918754578,18.75,0.0,3.1020641326904297,0.1995563507080078,0.7670041918754578,23.0,0.0,3.1256675720214844,0.24640560150146484,0.7670041918754578,18.25,0.0,3.2758712768554688,-1.156926155090332,0.0,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.5654735565185547,2.70064640045166,0.006841089576482773,-0.13622280955314636,0.6419022679328918,0.023039348423480988,0.019705355167388916,0.08136151731014252,0.02316271699965,0.0,3.236532211303711,-0.11050701141357422,0.7670041918754578,19.5,0.0,3.257274627685547,-0.1480579376220703,0.7670041918754578,22.0,0.0,3.3119916915893555,-0.20599365234375,0.3835020959377289,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.5020048022270203,2.769097089767456,0.008414147421717644,-0.01869352161884308,0.6540879011154175,0.024322517216205597,0.10864932835102081,0.07801574468612671,0.022608555853366852,0.0,3.328084945678711,-0.41306018829345703,0.9587552398443222,16.5,0.0,3.282308578491211,-0.23281574249267578,0.7670041918754578,20.25,0.0,3.2504796981811523,-0.0776052474975586,0.7670041918754578,16.5,0.0,3.2597780227661133,-1.078963279724121,0.0,15.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.43106895685195923,2.835613250732422,0.009079968556761742,0.09602373838424683,0.678742527961731,0.024448275566101074,0.18419109284877777,0.10403642058372498,0.0215203408151865,0.0,3.576993942260742,-0.5933046340942383,1.5340083837509155,12.75,0.0,3.4285783767700195,0.2410411834716797,0.7670041918754578,15.25,0.0,3.303050994873047,0.5507469177246094,0.7670041918754578,15.75,0.0,3.3380985260009766,-0.8018016815185547,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.4030548632144928,2.9090001583099365,0.010173749178647995,0.13775068521499634,0.7249331474304199,0.02505386248230934,0.19743883609771729,0.16492728888988495,0.020775239914655685,0.0,3.6896467208862305,-1.165151596069336,0.7670041918754578,15.75,0.0,3.820180892944336,-1.2778043746948242,0.5752531439065933,12.75,0.0,3.395676612854004,0.22673606872558594,0.5752531439065933,21.0,0.0,3.398895263671875,0.2460479736328125,0.5752531439065933,22.0,0.0,3.472566604614258,0.4445314407348633,0.5752531439065933,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.33159855008125305,2.9742040634155273,0.00993913784623146,0.23791936039924622,0.7273964285850525,0.02403337135910988,0.257607638835907,0.1449003964662552,0.019246097654104233,0.0,3.9310455322265625,-0.880122184753418,0.19175104796886444,12.25,0.0,3.7146806716918945,-0.5797147750854492,0.19175104796886444,16.5,0.0,3.600597381591797,-0.10728836059570312,0.5752531439065933,20.0,0.0,3.442525863647461,0.2664327621459961,0.5752531439065933,16.25,0.0,3.5086870193481445,0.20205974578857422,0.5752531439065933,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.2805500328540802,3.041231393814087,0.011212180368602276,0.2999764680862427,0.7242843508720398,0.024643657729029655,0.28510069847106934,0.1182112991809845,0.018602615222334862,0.0,3.895998001098633,-1.0238885879516602,0.9587552398443222,16.0,0.0,3.777623176574707,-0.5053281784057617,0.9587552398443222,15.75,0.0,3.6041736602783203,0.3018379211425781,0.5752531439065933,18.5,0.0,3.5272836685180664,0.43952465057373047,0.5752531439065933,18.5,0.0,3.561258316040039,0.06830692291259766,0.0,18.25,0.0,3.453969955444336,0.17595291137695312,0.0,22.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.3539734482765198,3.086484670639038,0.010839927941560745,0.18037471175193787,0.6543011665344238,0.023463040590286255,0.17985835671424866,0.004639782011508942,0.01713794842362404,0.0,3.9539337158203125,-0.7706880569458008,0.19175104796886444,13.0,0.0,3.7554502487182617,-0.24569034576416016,0.19175104796886444,17.0,0.0,3.641366958618164,0.2428293228149414,0.7670041918754578,19.75,0.0,3.575563430786133,0.3572702407836914,0.7670041918754578,17.75,0.0,3.450751304626465,0.2199411392211914,0.0,23.0,0.0,3.5587549209594727,0.11479854583740234,0.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.38366204500198364,3.159010887145996,0.01022413931787014,0.13166314363479614,0.6611499190330505,0.022191012278199196,0.13176707923412323,0.009361429139971733,0.015771647915244102,0.0,4.00543212890625,-0.42879581451416016,0.5752531439065933,15.5,0.0,3.7200450897216797,0.29289722442626953,0.7670041918754578,21.75,0.0,3.7643909454345703,0.1806020736694336,0.5752531439065933,21.5,0.0,3.6510229110717773,0.3579854965209961,0.7670041918754578,14.5,0.0,3.380298614501953,0.12552738189697266,0.0,21.0,0.0,3.4765005111694336,0.2167224884033203,0.0,23.25,0.0,3.5877227783203125,0.2485513687133789,0.0,21.5,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.3056058883666992,3.22279691696167,0.009926230646669865,0.23352402448654175,0.6478030681610107,0.02123349718749523,0.1968151032924652,-0.016516128554940224,0.014604900032281876,0.0,3.7300586700439453,0.43129920959472656,0.7670041918754578,20.75,0.0,3.7375688552856445,0.44095516204833984,0.7670041918754578,21.25,0.0,3.9997100830078125,0.47957897186279297,0.9587552398443222,12.75,0.0,3.402113914489746,0.2460479736328125,0.0,19.5,0.0,3.5129785537719727,0.2410411834716797,0.0,23.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.19978803396224976,3.287538766860962,0.010736154392361641,0.3650602102279663,0.6635676026344299,0.0213591530919075,0.276445209980011,0.014407260343432426,0.014001770876348019,0.0,3.8977861404418945,0.039696693420410156,0.7670041918754578,14.75,0.0,4.027247428894043,-0.09334087371826172,0.7670041918754578,14.0,0.0,3.4339427947998047,0.217437744140625,0.0,19.25,0.0,3.514409065246582,0.23031234741210938,0.0,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.16081900894641876,3.347595691680908,0.011308074928820133,0.3941904902458191,0.660777747631073,0.021229039877653122,0.2775784432888031,0.014406122267246246,0.013315039686858654,0.0,3.887772560119629,0.28502941131591797,0.5752531439065933,16.75,0.0,4.025459289550781,0.15270709991455078,0.5752531439065933,15.25,0.0,3.4285783767700195,0.26857852935791016,0.0,19.5,0.0,3.513336181640625,0.2535581588745117,0.0,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.13531526923179626,3.413876533508301,0.011823611333966255,0.4039798676967621,0.6866892576217651,0.021035991609096527,0.26566025614738464,0.06048494577407837,0.012652097269892693,0.0,3.938913345336914,0.2624988555908203,0.5752531439065933,13.0,0.0,4.014730453491211,0.3286600112915039,0.5752531439065933,14.5,0.0,3.461122512817383,0.2224445343017578,0.0,17.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.0412580780684948,3.5026700496673584,0.012208974920213223,0.5057195425033569,0.7519275546073914,0.020724505186080933,0.3197958767414093,0.14584004878997803,0.011986630037426949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.050792843103408813,3.552217483520508,0.012482469901442528,0.5857712030410767,0.7112119197845459,0.02022903971374035,0.3513070046901703,0.07584793865680695,0.011215738020837307,0.0,4.018664360046387,0.27823448181152344,0.7670041918754578,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.011296890676021576,3.600484848022461,0.01134304516017437,0.4774814248085022,0.6442486047744751,0.01853351667523384,0.24614736437797546,-0.0331934317946434,0.009965851902961731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.07257677614688873,3.6656768321990967,0.01155711431056261,0.5189568996429443,0.6459433436393738,0.018073607236146927,0.25809401273727417,-0.024878598749637604,0.009337907657027245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.08350719511508942,3.7209644317626953,0.011140079237520695,0.485002338886261,0.6133131384849548,0.017069295048713684,0.21464994549751282,-0.07029429078102112,0.008492636494338512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.13364966213703156,3.7863001823425293,0.010793670080602169,0.5086886882781982,0.6181062459945679,0.016150066629052162,0.217023566365242,-0.05370984226465225,0.007736066356301308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.23800812661647797,3.8519771099090576,0.01095149852335453,0.6031817197799683,0.6348139643669128,0.015660157427191734,0.26938921213150024,-0.01607995107769966,0.007197526283562183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.26120519638061523,3.9244678020477295,0.011443346738815308,0.5829649567604065,0.6538193225860596,0.01546157244592905,0.23926153779029846,0.009627263993024826,0.006810027174651623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.30279359221458435,3.981839895248413,0.01184853632003069,0.5804461240768433,0.6353065371513367,0.015158426947891712,0.2193152755498886,-0.017016494646668434,0.006379900965839624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.3486863672733307,4.034750461578369,0.01213991828262806,0.5822673439979553,0.6120299696922302,0.014747770503163338,0.20386800169944763,-0.04398791491985321,0.005922665819525719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.40793243050575256,4.095733642578125,0.013644308783113956,0.6026541590690613,0.6076312065124512,0.01534003671258688,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.45156192779541016,4.154135704040527,0.014345319010317326,0.5835926532745361,0.6111669540405273,0.014658000320196152,-0.011067498475313187,0.008618294261395931,-0.00028798120911233127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.5098658800125122,4.215295314788818,0.0158096794039011,0.5824859142303467,0.6120287775993347,0.014629201963543892,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.5681144595146179,4.276498317718506,0.017272599041461945,0.5824859142303467,0.6120287775993347,0.014629201963543892,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.6263630390167236,4.337701320648193,0.01873551867902279,0.5824859142303467,0.6120287775993347,0.014629201963543892,0.0,0.0,0.0,0.0,3.609895706176758,-1.109004020690918,-0.19175104796886444,13.75,0.0,3.5179853439331055,-0.23925304412841797,-0.5752531439065933,18.0,0.0,3.311634063720703,0.019311904907226562,-0.3835020959377289,14.5,0.0,3.3860206604003906,-0.03790855407714844,-0.3835020959377289,22.75,0.0,3.4232139587402344,-0.09512901306152344,-0.7670041918754578,23.75,0.0,3.6292076110839844,1.7484426498413086,-0.3835020959377289,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.6846116185188293,4.398904323577881,0.020198438316583633,0.5824859142303467,0.6120287775993347,0.014629201963543892,0.0,0.0,0.0,0.0,3.624558448791504,-0.9813308715820312,-0.19175104796886444,15.75,0.0,3.476858139038086,-0.7055997848510742,-0.3835020959377289,19.0,0.0,3.27301025390625,-0.4945993423461914,-0.3835020959377289,19.25,0.0,3.3184289932250977,-0.43594837188720703,-0.3835020959377289,26.25,0.0,3.3649206161499023,-0.40519237518310547,-0.3835020959377289,24.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.7428601980209351,4.460107326507568,0.021661357954144478,0.5824859142303467,0.6120287775993347,0.014629201963543892,0.0,0.0,0.0,0.0,3.4908056259155273,-0.6827116012573242,-0.3835020959377289,13.75,0.0,3.362417221069336,0.10442733764648438,-0.3835020959377289,19.75,0.0,3.269076347351074,0.125885009765625,-0.3835020959377289,18.5,0.0,3.3037662506103516,0.15985965728759766,-0.3835020959377289,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.8011087775230408,4.521310329437256,0.023124277591705322,0.5824859142303467,0.6120287775993347,0.014629201963543892,0.0,0.0,0.0,0.0,3.4668445587158203,-0.8397102355957031,-0.5752531439065933,12.75,0.0,3.3359527587890625,-0.5146265029907227,-0.5752531439065933,18.25,0.0,3.284454345703125,-0.2936124801635742,-0.5752531439065933,21.0,0.0,3.234386444091797,-0.05364418029785156,-0.5752531439065933,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.8593573570251465,4.582513332366943,0.024587197229266167,0.5824859142303467,0.6120287775993347,0.014629201963543892,0.0,0.0,0.0,0.0,3.5119056701660156,-0.8550882339477539,-0.5752531439065933,12.5,0.0,3.359198570251465,-0.7138252258300781,-0.5752531439065933,13.75,0.0,3.2390356063842773,-0.40519237518310547,-0.7670041918754578,16.0,0.0,3.156423568725586,0.007867813110351562,-0.7670041918754578,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.9176059365272522,4.643716335296631,0.02605011686682701,0.5824859142303467,0.6120287775993347,0.014629201963543892,0.0,0.0,0.0,0.0,3.296971321105957,-0.7975101470947266,-0.19175104796886444,15.25,0.0,3.2025575637817383,-0.2574920654296875,-0.5752531439065933,19.0,0.0,3.130674362182617,-0.054717063903808594,-0.5752531439065933,20.5,0.0,3.0634403228759766,0.1569986343383789,-0.5752531439065933,16.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.9758545160293579,4.704919338226318,0.027513036504387856,0.5824859142303467,0.6120287775993347,0.014629201963543892,0.0,0.0,0.0,0.0,3.3402442932128906,-0.39267539978027344,-0.19175104796886444,17.5,0.0,3.0444860458374023,0.09298324584960938,-0.9587552398443222,21.5,0.0,3.109574317932129,0.08046627044677734,-0.9587552398443222,23.5,0.0,3.2150745391845703,-0.08082389831542969,-0.19175104796886444,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0341031551361084,4.766122341156006,0.0289759561419487,0.5824859142303467,0.6120287775993347,0.014629201963543892,0.0,0.0,0.0,0.0,3.2132863998413086,-1.3793706893920898,-0.3835020959377289,12.25,0.0,3.1653642654418945,-0.10442733764648438,-0.5752531439065933,13.0,0.0,2.924680709838867,-0.016450881958007812,-0.9587552398443222,17.75,0.0,2.948284149169922,-0.007152557373046875,-0.3835020959377289,23.25,0.0,2.9965639114379883,-0.04863739013671875,-0.3835020959377289,19.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0923517942428589,4.827325344085693,0.030438875779509544,0.5824859142303467,0.6120287775993347,0.014629201963543892,0.0,0.0,0.0,0.0,3.209710121154785,-1.306772232055664,-0.19175104796886444,15.5,0.0,3.3066272735595703,-1.291036605834961,-0.19175104796886444,12.25,0.0,3.1310319900512695,-0.7277727127075195,-0.5752531439065933,14.75,0.0,2.9497146606445312,0.056862831115722656,-0.3835020959377289,23.5,0.0,2.796292304992676,0.18346309661865234,-0.7670041918754578,13.5,0.0,2.8810501098632812,0.1709461212158203,-0.7670041918754578,26.0,0.0,2.8978586196899414,0.14698505401611328,-0.7670041918754578,29.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.1506004333496094,4.888528347015381,0.03190179541707039,0.5824859142303467,0.6120287775993347,0.014629201963543892,0.0,0.0,0.0,0.0,3.1456947326660156,-1.2885332107543945,-0.3835020959377289,14.5,0.0,3.1113624572753906,-1.1283159255981445,-0.3835020959377289,16.0,0.0,2.7523040771484375,0.15091896057128906,-0.7670041918754578,14.0,0.0,2.94649600982666,0.18095970153808594,-0.5752531439065933,16.5,0.0,2.830982208251953,0.2778768539428711,-0.3835020959377289,22.5,0.0,2.8477907180786133,0.3726482391357422,-0.3835020959377289,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.08611997216939926,3.410426378250122,0.05955043435096741,0.013308978639543056,-0.5270472168922424,-0.009202921763062477,0.0,0.0,0.0,0.0,2.1071434020996094,0.091552734375,-0.19175104796886444,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.09769707173109055,3.365664005279541,0.05718016251921654,-0.1164882704615593,-0.4452487826347351,-0.02374199405312538,-0.014346073381602764,0.047470007091760635,-0.0007855453295633197,0.0,2.0999908447265625,0.016808509826660156,-0.3835020959377289,13.25,0.0,1.7141103744506836,1.2946128845214844,-0.3835020959377289,12.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.10165300220251083,3.324937582015991,0.050255708396434784,-0.07835462689399719,-0.4202877879142761,-0.04697300121188164,-0.006879647262394428,0.07170301675796509,-0.004994277376681566,0.0,2.067089080810547,0.06008148193359375,-0.3835020959377289,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
