tid,posx,posy,posz,velx,vely,velz,accx,accy,accz,pointx1,pointy1,pointz1,doppler1,snr1,pointx2,pointy2,pointz2,doppler2,snr2,pointx3,pointy3,pointz3,doppler3,snr3,pointx4,pointy4,pointz4,doppler4,snr4,pointx5,pointy5,pointz5,doppler5,snr5,pointx6,pointy6,pointz6,doppler6,snr6,pointx7,pointy7,pointz7,doppler7,snr7,pointx8,pointy8,pointz8,doppler8,snr8,pointx9,pointy9,pointz9,doppler9,snr9,pointx10,pointy10,pointz10,doppler10,snr10,pointx11,pointy11,pointz11,doppler11,snr11,pointx12,pointy12,pointz12,doppler12,snr12,pointx13,pointy13,pointz13,doppler13,snr13,pointx14,pointy14,pointz14,doppler14,snr14,pointx15,pointy15,pointz15,doppler15,snr15,pointx16,pointy16,pointz16,doppler16,snr16,pointx17,pointy17,pointz17,doppler17,snr17
0.0,-0.23939906060695648,1.5915237665176392,-0.0009916146518662572,0.3039306402206421,0.19384628534317017,0.0012500076554715633,0.23014014959335327,0.22638854384422302,0.0006558827590197325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.17416802048683167,1.6335400342941284,-0.0004593806806951761,0.40837201476097107,0.3047085404396057,0.0018182406201958656,0.30781272053718567,0.368228554725647,0.0009598439792171121,0.0,1.7566680908203125,-0.14770030975341797,0.19175104796886444,12.25,0.0,1.8088817596435547,-0.054717063903808594,0.19175104796886444,15.25,0.0,1.741647720336914,0.1856088638305664,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.1056525856256485,1.6703284978866577,-9.659031638875604e-05,0.523176908493042,0.40147605538368225,0.002163155935704708,0.39831486344337463,0.4909253418445587,0.001120551722124219,0.0,1.753091812133789,0.14340877532958984,0.19175104796886444,12.75,0.0,1.782059669494629,0.2467632293701172,0.19175104796886444,15.75,0.0,1.7452239990234375,0.16129016876220703,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.1056525856256485,1.6703284978866577,-9.659031638875604e-05,0.523176908493042,0.40147605538368225,0.002163155935704708,0.39831486344337463,0.4909253418445587,0.001120551722124219,0.0,1.7466545104980469,0.1373291015625,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.1056525856256485,1.6703284978866577,-9.659031638875604e-05,0.523176908493042,0.40147605538368225,0.002163155935704708,0.39831486344337463,0.4909253418445587,0.001120551722124219,0.0,1.7580986022949219,0.026106834411621094,0.0,16.25,0.0,1.6683340072631836,0.12445449829101562,0.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.11202821880578995,1.6682062149047852,-0.0001157328806584701,0.5121509432792664,0.3857315182685852,0.002123130951076746,0.38940614461898804,0.46532827615737915,0.0010870702099055052,0.0,1.760244369506836,-0.0947713851928711,0.0,16.75,0.0,1.6922950744628906,-0.012874603271484375,0.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.08877237141132355,1.6698304414749146,-0.00015931787493173033,0.5518049001693726,0.3769928812980652,0.0020096292719244957,0.4220358729362488,0.4450984001159668,0.0009871670044958591,0.0,1.761317253112793,-0.1913309097290039,0.0,12.5,0.0,1.7938613891601562,-0.1995563507080078,0.0,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.08877237141132355,1.6698304414749146,-0.00015931787493173033,0.5518049001693726,0.3769928812980652,0.0020096292719244957,0.4220358729362488,0.4450984001159668,0.0009871670044958591,0.0,2.034902572631836,-1.4820098876953125,0.19175104796886444,13.5,0.0,1.7309188842773438,0.034332275390625,-0.19175104796886444,13.5,0.0,1.7534494400024414,0.008940696716308594,-0.19175104796886444,13.75,0.0,2.0599365234375,-1.4644861221313477,0.0,13.0,0.0,1.788496971130371,-0.19669532775878906,0.0,15.75,0.0,1.7559528350830078,-0.12946128845214844,0.0,13.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.08877237141132355,1.6698304414749146,-0.00015931787493173033,0.5518049001693726,0.3769928812980652,0.0020096292719244957,0.4220358729362488,0.4450984001159668,0.0009871670044958591,0.0,2.15756893157959,-1.2999773025512695,0.19175104796886444,13.0,0.0,2.111077308654785,-1.3883113861083984,0.0,13.25,0.0,1.7352104187011719,-0.05793571472167969,0.0,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.08877237141132355,1.6698304414749146,-0.00015931787493173033,0.5518049001693726,0.3769928812980652,0.0020096292719244957,0.4220358729362488,0.4450984001159668,0.0009871670044958591,0.0,2.244114875793457,-1.2509822845458984,0.19175104796886444,13.25,0.0,1.7791986465454102,-0.0826120376586914,0.19175104796886444,20.75,0.0,1.8249750137329102,-0.12624263763427734,0.19175104796886444,15.0,0.0,1.7563104629516602,-0.052928924560546875,0.19175104796886444,19.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.08877237141132355,1.6698304414749146,-0.00015931787493173033,0.5518049001693726,0.3769928812980652,0.0020096292719244957,0.4220358729362488,0.4450984001159668,0.0009871670044958591,0.0,2.2069215774536133,-1.2695789337158203,0.19175104796886444,14.75,0.0,1.8357038497924805,-0.06508827209472656,0.19175104796886444,18.25,0.0,1.7695426940917969,-0.024318695068359375,0.3835020959377289,22.25,0.0,1.783132553100586,-0.03719329833984375,0.3835020959377289,24.5,0.0,1.740574836730957,-0.01823902130126953,0.0,18.0,0.0,1.7555952072143555,0.010013580322265625,0.0,18.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.09746846556663513,1.6573563814163208,-0.00026157518732361495,0.5350161194801331,0.3314720094203949,0.0018933381652459502,0.40744391083717346,0.378872275352478,0.0009202476940117776,0.0,2.2197961807250977,-1.2320280075073242,0.3835020959377289,18.75,0.0,2.2280216217041016,-1.3571977615356445,0.19175104796886444,14.25,0.0,2.2058486938476562,-1.0571479797363281,0.3835020959377289,16.25,0.0,1.9973516464233398,-0.23925304412841797,0.3835020959377289,15.0,0.0,1.8128156661987305,-0.004649162292480469,0.3835020959377289,23.75,0.0,1.832127571105957,-0.019669532775878906,0.3835020959377289,29.75,0.0,1.8593072891235352,-0.05042552947998047,0.3835020959377289,26.5,0.0,1.989126205444336,-0.2410411834716797,0.0,13.0,0.0,1.794576644897461,0.00858306884765625,0.0,23.75,0.0,1.816391944885254,0.0010728836059570312,0.0,27.5,0.0,1.8475055694580078,-0.02467632293701172,0.0,23.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.13085529208183289,1.6675899028778076,-0.00013346142077352852,0.4793097972869873,0.33477044105529785,0.0019937430042773485,0.36262550950050354,0.3738512396812439,0.0009506354690529406,0.0,2.200484275817871,-1.3375282287597656,0.19175104796886444,20.75,0.0,2.2312402725219727,-1.3725757598876953,0.19175104796886444,18.0,0.0,2.308487892150879,-0.8901357650756836,0.3835020959377289,17.25,0.0,1.8868446350097656,0.12946128845214844,0.19175104796886444,18.5,0.0,1.888275146484375,0.18775463104248047,0.19175104796886444,19.25,0.0,2.2373199462890625,-1.358628273010254,0.0,16.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.15175850689411163,1.681581735610962,-2.425960701657459e-05,0.44563087821006775,0.3319489657878876,0.00200257683172822,0.33654701709747314,0.3514271378517151,0.0008897813968360424,0.0,2.0252466201782227,-0.9076595306396484,-0.3835020959377289,14.0,0.0,2.179741859436035,-0.8947849273681641,-0.3835020959377289,14.75,0.0,1.8167495727539062,0.18417835235595703,0.19175104796886444,16.0,0.0,1.8410682678222656,0.29397010803222656,0.19175104796886444,22.0,0.0,1.8564462661743164,0.5106925964355469,0.19175104796886444,21.75,0.0,1.9254684448242188,0.5872249603271484,0.19175104796886444,15.5,0.0,2.1740198135375977,-1.3443231582641602,0.0,19.5,0.0,2.221226692199707,-1.3997554779052734,0.0,16.5,0.0,2.0220279693603516,-0.0718832015991211,0.0,14.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.12455280125141144,1.730502963066101,0.00022439961321651936,0.4478837847709656,0.37309640645980835,0.002013329416513443,0.311160147190094,0.34562912583351135,0.000780070957262069,0.0,2.2870302200317383,-1.063227653503418,-0.19175104796886444,12.25,0.0,1.9898414611816406,-0.47385692596435547,-0.19175104796886444,14.25,0.0,1.8635988235473633,0.23066997528076172,0.19175104796886444,23.75,0.0,1.8045902252197266,0.3275871276855469,0.19175104796886444,20.25,0.0,1.8281936645507812,0.3254413604736328,0.19175104796886444,26.75,0.0,2.191901206970215,-1.3006925582885742,0.0,20.0,0.0,2.2444725036621094,-1.3550519943237305,0.0,16.5,0.0,1.7995834350585938,0.043272972106933594,0.0,21.0,0.0,1.8253326416015625,0.03719329833984375,0.0,26.25,0.0,1.8575191497802734,0.012516975402832031,0.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.15859505534172058,1.8067916631698608,0.00046955927973613143,0.3448082208633423,0.4332561194896698,0.001814149203710258,0.20068204402923584,0.35090821981430054,0.00047461327631026506,0.0,1.9519329071044922,-1.490950584411621,-0.19175104796886444,12.25,0.0,2.0052194595336914,-1.3110637664794922,-0.19175104796886444,15.25,0.0,1.9358396530151367,-0.05543231964111328,-0.19175104796886444,19.75,0.0,1.946568489074707,-0.03826618194580078,-0.19175104796886444,21.5,0.0,2.0166635513305664,0.12302398681640625,-0.19175104796886444,15.5,0.0,2.239108085632324,-1.3775825500488281,0.0,16.25,0.0,1.8006563186645508,0.04792213439941406,0.0,20.75,0.0,1.8246173858642578,0.03540515899658203,0.0,25.75,0.0,1.8575191497802734,0.021457672119140625,0.0,22.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.2058555781841278,1.8769475221633911,0.0005921158008277416,0.22595913708209991,0.45548945665359497,0.0014191849622875452,0.08664107322692871,0.29509997367858887,7.068956620059907e-05,0.0,2.29489803314209,-1.588582992553711,-0.19175104796886444,13.0,0.0,2.2873878479003906,-0.4259347915649414,-0.3835020959377289,12.25,0.0,1.8825531005859375,0.0064373016357421875,-0.19175104796886444,14.0,0.0,1.9315481185913086,0.018596649169921875,-0.19175104796886444,13.75,0.0,2.18045711517334,-1.4766454696655273,0.0,16.25,0.0,1.8668174743652344,0.04470348358154297,0.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.11680883914232254,1.9071331024169922,0.0004684871528297663,0.3475581407546997,0.38393574953079224,0.0007562048849649727,0.18615880608558655,0.11521659791469574,-0.0004397108859848231,0.0,2.350330352783203,-0.9713172912597656,-0.3835020959377289,14.75,0.0,2.457261085510254,-1.0889768600463867,-0.3835020959377289,15.5,0.0,2.0710229873657227,-0.3962516784667969,-0.5752531439065933,21.5,0.0,2.239108085632324,-0.43201446533203125,-0.5752531439065933,16.5,0.0,1.9376277923583984,-0.2313852310180664,-0.5752531439065933,20.0,0.0,1.8589496612548828,-0.015377998352050781,-0.3835020959377289,21.75,0.0,1.818537712097168,0.08368492126464844,-0.3835020959377289,16.5,0.0,2.281665802001953,-1.3346672058105469,0.0,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.0600091814994812,1.9313912391662598,0.0004026774549856782,0.396066814661026,0.331473708152771,0.00038242037408053875,0.20923884212970734,0.006936587393283844,-0.0006792811909690499,0.0,2.208709716796875,-1.0557174682617188,0.19175104796886444,12.25,0.0,2.1926164627075195,-0.37086009979248047,-0.7670041918754578,17.25,0.0,1.999497413635254,-0.06365776062011719,-0.7670041918754578,23.5,0.0,2.08282470703125,-0.10013580322265625,-0.7670041918754578,25.0,0.0,1.922607421875,0.05829334259033203,-0.19175104796886444,21.5,0.0,1.8285512924194336,0.20706653594970703,-0.19175104796886444,13.75,0.0,1.8482208251953125,0.013947486877441406,0.0,24.75,0.0,1.907944679260254,-0.056862831115722656,0.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
