tid,posx,posy,posz,velx,vely,velz,accx,accy,accz,pointx1,pointy1,pointz1,doppler1,snr1,pointx2,pointy2,pointz2,doppler2,snr2,pointx3,pointy3,pointz3,doppler3,snr3,pointx4,pointy4,pointz4,doppler4,snr4,pointx5,pointy5,pointz5,doppler5,snr5,pointx6,pointy6,pointz6,doppler6,snr6,pointx7,pointy7,pointz7,doppler7,snr7,pointx8,pointy8,pointz8,doppler8,snr8,pointx9,pointy9,pointz9,doppler9,snr9,pointx10,pointy10,pointz10,doppler10,snr10,pointx11,pointy11,pointz11,doppler11,snr11
0.0,-3.738287268478249e-18,2.255248785018921,-1.205418634414673,6.59611449322999e-16,0.061007484793663,0.0252747479826211,4.808081939926549e-16,0.0775400921702385,0.0128094051033258,0.0,2.0284652709960938,-1.474449920654297,-0.1917510479688644,13.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.6845772726147804e-16,2.2555434703826904,-1.2030118584632874,9.396394828940866e-16,0.0731101855635643,0.0199414193630218,6.137860139644757e-16,0.0956876277923584,0.0009664446115493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,3.1965665529683733e-16,2.2489447593688965,-1.2088917970657347,1.1378661566170374e-15,0.0733547285199165,-0.0016215108335018,6.678205750104326e-16,0.1007682904601097,-0.0252645332366228,0.0,1.9937753677368164,-1.442263412475586,-0.1917510479688644,19.25,0.0,2.000570297241211,-1.4630058288574221,-0.1917510479688644,20.0,0.0,2.033114433288574,-1.5220144271850586,-0.1917510479688644,12.5,0.0,2.179384231567383,-1.167605209350586,0.0,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,3.524667941460878e-16,2.24810791015625,-1.2315235018730164,1.0912339223762544e-15,0.0619274228811264,-0.0436468161642551,6.012623671415248e-16,0.0752683281898498,-0.0607502833008766,0.0,2.102494239807129,-1.2416341781616211,0.0,20.75,0.0,2.18045711517334,-1.1733272552490235,0.0,22.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,3.7721336462593454e-16,2.2724769115448,-1.2368317127227784,1.1108526877423217e-15,0.1063352823257446,-0.052345760166645,5.895311196407304e-16,0.1179182082414627,-0.06647889316082,0.0,2.042412757873535,-1.365373420715332,-0.1917510479688644,15.75,0.0,2.076387405395508,-1.3617971420288086,-0.1917510479688644,17.25,0.0,2.3256540298461914,-1.1804798126220704,0.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.6750285150091993e-16,2.2449002265930176,-1.259230303764343,7.989612334592178e-16,0.0245160683989524,-0.0818156972527504,3.667285790465841e-16,0.0020528882741928,-0.0764912962913513,0.0,2.169728279113769,-1.242707061767578,0.1917510479688644,13.25,0.0,2.132534980773926,-1.2970664978027344,0.0,21.75,0.0,2.2830963134765625,-1.2866952896118165,0.0,18.0,0.0,2.559900283813477,-1.0742643356323243,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,3.021328671071259e-16,2.2342369556427,-1.2855875968933104,7.786474246203692e-16,0.0054493881762027,-0.1252723187208175,3.141914663722545e-16,-0.0126677546650171,-0.1117824912071228,0.0,2.133965492248535,-1.1153915405273438,-0.1917510479688644,12.75,0.0,2.1747350692749023,-1.1411407470703125,-0.1917510479688644,14.5,0.0,2.077460289001465,-1.3052919387817385,0.0,20.75,0.0,2.124667167663574,-1.3249614715576172,0.0,22.25,0.0,2.2934675216674805,-1.2813308715820313,0.0,18.75,0.0,2.5860071182250977,-1.0628202438354493,0.0,16.5,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,3.256380578632123e-16,2.22151255607605,-1.319436597824097,7.406032574317975e-16,-0.0158423855900764,-0.1778419017791748,2.541148604948552e-16,-0.0282672420144081,-0.1523137390613556,0.0,2.0627975463867188,-1.2473562240600586,-0.1917510479688644,19.75,0.0,2.1876096725463867,-1.3210275650024415,0.1917510479688644,12.5,0.0,2.098560333251953,-1.2455680847167967,-0.1917510479688644,19.5,0.0,2.0999908447265625,-1.316378402709961,0.0,24.25,0.0,2.2573471069335938,-1.288483428955078,0.0,19.25,0.0,2.5827884674072266,-1.0567405700683594,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,3.7495443363472573e-16,2.2345070838928223,-1.3773556232452393,7.572669895426907e-16,0.0304160751402378,-0.2780336141586303,2.0497220588686768e-16,0.0461656600236892,-0.2456746995449066,0.0,2.09963321685791,-1.2187459945678711,-0.1917510479688644,16.5,0.0,2.1965503692626958,-1.1590221405029297,0.1917510479688644,18.0,0.0,2.3435354232788086,-1.100013542175293,0.1917510479688644,15.0,0.0,2.089977264404297,-1.2609460830688475,0.0,24.25,0.0,2.1185874938964844,-1.2863376617431639,0.0,25.25,0.0,2.2906064987182617,-1.205156135559082,0.0,20.25,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,3.845661135339144e-16,2.261927843093872,-1.3855191946029664,7.113687093507035e-16,0.0751797705888748,-0.2604804337024688,1.777073799850542e-16,0.0829560160636901,-0.2054159343242645,0.0,2.111434936523437,-1.1990764617919922,-0.1917510479688644,15.0,0.0,2.156496047973633,-1.1908510208129883,-0.1917510479688644,16.75,0.0,2.1218061447143555,-1.2874105453491211,0.0,25.5,0.0,2.098917961120605,-1.249859619140625,0.0,24.0,0.0,2.2770166397094727,-1.2412765502929688,0.0,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,3.336071555892176e-16,2.249207019805908,-1.3813494920730591,5.7289645134784e-16,0.0449950098991394,-0.2217676043510437,9.662633563177348e-17,0.0380540341138839,-0.1455163210630417,0.0,2.124667167663574,-1.2162425994873047,0.0,23.5,0.0,2.155780792236328,-1.2387731552124024,0.0,25.25,0.0,2.239823341369629,-1.3067224502563477,0.0,20.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,3.231810270414644e-16,2.2588860988616943,-1.3807431936264039,5.007136270718086e-16,0.0639525651931762,-0.195227637887001,5.3130197864807636e-17,0.0560229048132896,-0.1092589497566223,0.0,2.1218061447143555,-1.2098052978515623,0.0,23.5,0.0,2.147555351257324,-1.2491443634033204,0.0,25.25,0.0,2.236247062683105,-1.3052919387817385,0.0,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.8162617298431972e-16,2.2240772247314453,-1.4022851467132569,3.849320052973487e-16,0.0006722435355186,-0.2120043933391571,-2.1795458060776078e-17,-0.0098839849233627,-0.1132679432630539,0.0,2.1457672119140625,-1.3128021240234375,-0.1917510479688644,19.75,0.0,2.167940139770508,-1.4036396026611329,-0.1917510479688644,16.5,0.0,2.125382423400879,-1.2033679962158204,-0.1917510479688644,17.0,0.0,2.1185874938964844,-1.216600227355957,0.0,23.75,0.0,2.156496047973633,-1.228044319152832,0.0,25.5,0.0,2.254843711853028,-1.2784698486328123,0.0,20.75,0.0,2.596378326416016,-1.0127523422241211,0.0,16.5,,,,,,,,,,,,,,,,,,,,
0.0,2.5654145107006123e-16,2.2041003704071045,-1.3833227634429932,3.132628800340474e-16,-0.0382306240499019,-0.1476486623287201,-5.370229252006157e-17,-0.0548835173249244,-0.0387299433350563,0.0,2.111434936523437,-1.1844137191772461,-0.1917510479688644,18.0,0.0,2.1407604217529297,-1.1751153945922852,0.1917510479688644,18.5,0.0,2.1153688430786133,-1.2248256683349608,0.0,24.25,0.0,2.1436214447021484,-1.2491443634033204,0.0,25.75,0.0,2.28738784790039,-1.2019374847412108,0.0,20.75,0.0,2.747654914855957,-1.1121728897094727,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.1641736800972694e-16,2.176514148712158,-1.3747395753860474,2.2746328644685393e-16,-0.0922224670648574,-0.1055332869291305,-9.908950744238897e-17,-0.1120502203702926,0.0096796974539756,0.0,2.110004425048828,-1.2212493896484375,0.0,24.5,0.0,2.136826515197754,-1.2416341781616211,0.0,25.75,0.0,2.267003059387207,-1.207301902770996,0.0,20.25,0.0,2.514481544494629,-1.1597373962402344,0.0,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.72319310763341e-16,2.212538242340088,-1.3017625093460083,1.535647307617099e-16,-0.011645421385765,0.0400927141308784,-1.2282198757847032e-16,-0.0192484185099601,0.1357010006904602,0.0,2.1371841430664062,-1.1729696273803711,0.0,20.5,0.0,2.1790266036987305,-1.230190086364746,0.0,22.75,0.0,2.2798776626586914,-1.2616613388061524,0.0,19.25,0.0,2.5284290313720703,-1.1586645126342774,0.0,15.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.4560497686790403e-16,2.1853673458099365,-1.297525990009308,9.043195060127828e-17,-0.0637564063072204,0.0543615631759166,-1.5594450953169026e-16,-0.0734897404909133,0.1401306390762329,0.0,2.100348472595215,-1.2169578552246094,0.0,21.25,0.0,2.1643638610839844,-1.2580850601196287,0.0,22.5,0.0,2.305269241333008,-1.2552240371704102,0.0,19.75,0.0,2.542376518249512,-1.1651018142700196,0.0,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.2130779707124502e-16,2.141364097595215,-1.3540547370910645,2.820553870780061e-17,-0.1446692049503326,-0.0423980355262756,-1.9060133902463281e-16,-0.1477466225624084,0.0415003076195716,0.0,2.025961875915528,-1.3510683059692385,0.1917510479688644,18.25,0.0,2.0602941513061523,-1.3646581649780272,0.1917510479688644,19.0,0.0,2.166152000427246,-1.3213851928710938,0.1917510479688644,12.25,0.0,2.111434936523437,-1.1761882781982422,0.0,21.75,0.0,2.192258834838867,-1.1847713470458985,0.0,22.75,0.0,2.349257469177246,-1.176903533935547,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.2317534590126314e-16,2.1261584758758545,-1.3580869913101197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.979827880859375,-1.3592937469482422,0.1917510479688644,12.75,0.0,2.0606517791748047,-1.4054277420043944,-0.1917510479688644,12.75,0.0,2.112865447998047,-1.1758306503295899,0.0,21.75,0.0,2.184391021728516,-1.1865594863891602,0.0,22.5,0.0,2.368927001953125,-1.1450746536254883,0.0,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,9.974572636593955e-17,2.1079037189483643,-1.3847773551940918,-2.7829019327856266e-17,-0.0189709197729825,-0.0560447722673416,-1.4825538266453214e-17,-0.0052329022437334,-0.0580670721828937,0.0,2.013802528381348,-1.2891986846923829,0.1917510479688644,16.75,0.0,2.022385597229004,-1.3775327682495115,0.1917510479688644,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,8.303218474728099e-17,2.1176578998565674,-1.361184048652649,-4.412602918598007e-17,0.0104308798909187,-0.0189067162573337,-2.0839374584646465e-17,0.0322728976607322,-0.029087983071804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,8.303218474728099e-17,2.1176578998565674,-1.361184048652649,-4.412602918598007e-17,0.0104308798909187,-0.0189067162573337,-2.0839374584646465e-17,0.0322728976607322,-0.029087983071804,0.0,2.043485641479492,-1.3464191436767579,-0.1917510479688644,14.0,0.0,2.084970474243164,-1.3617971420288086,-0.1917510479688644,16.0,0.0,2.071380615234375,-1.2781122207641602,0.0,24.75,0.0,2.132892608642578,-1.2849071502685547,0.0,25.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,7.843905594656596e-17,2.10825252532959,-1.3706603527069092,-5.1272975557556626e-17,-0.0099025182425975,-0.034545823931694,-2.6790477525183694e-17,0.0095475576817989,-0.0415294133126735,0.0,2.066373825073242,-1.2942054748535157,0.1917510479688644,17.5,0.0,2.113223075866699,-1.3217428207397461,0.1917510479688644,18.75,0.0,2.198338508605957,-1.3367631912231444,0.1917510479688644,14.25,0.0,2.071738243103028,-1.285264778137207,0.0,25.5,0.0,2.1311044692993164,-1.2859800338745115,0.0,26.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,7.843905594656596e-17,2.10825252532959,-1.3706603527069092,-5.1272975557556626e-17,-0.0099025182425975,-0.034545823931694,-2.6790477525183694e-17,0.0095475576817989,-0.0415294133126735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,6.728707310257504e-17,2.0843095779418945,-1.3909404754638672,-6.863384887126448e-17,-0.0609866939485073,-0.0674885511398315,-4.1296158283652453e-17,-0.0474583692848682,-0.0668084621429443,0.0,2.1497011184692383,-1.37574462890625,0.1917510479688644,13.75,0.0,2.307057380676269,-1.3010004043579102,0.1917510479688644,13.5,0.0,2.067446708679199,-1.269529151916504,0.0,25.25,0.0,2.1289587020874023,-1.2827613830566407,0.0,26.0,0.0,2.3113489151000977,-1.1872747421264649,0.0,22.25,0.0,2.5327205657958984,-1.0710456848144532,0.0,18.25,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,6.728707310257504e-17,2.0843095779418945,-1.3909404754638672,-6.863384887126448e-17,-0.0609866939485073,-0.0674885511398315,-4.1296158283652453e-17,-0.0474583692848682,-0.0668084621429443,0.0,2.0695924758911133,-1.4361837387084961,0.1917510479688644,13.25,0.0,2.0635128021240234,-1.2670257568359375,0.0,25.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,6.139429797575138e-17,2.080047607421875,-1.386624264717102,-7.661725351314447e-17,-0.0726376324892044,-0.0572234466671943,-4.74943020228511e-17,-0.063194453716278,-0.0544891953468322,0.0,2.01272964477539,-1.2219646453857422,0.0,12.25,0.0,2.062082290649414,-1.2802579879760743,0.0,25.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,5.786246837072146e-17,2.086927890777588,-1.3791854858398438,-7.941717385985276e-17,-0.0570014864206314,-0.0453933328390121,-4.776596137090331e-17,-0.0452126041054725,-0.0454995669424533,0.0,2.028822898864746,-1.2663105010986329,0.1917510479688644,13.75,0.0,2.0771026611328125,-1.2688138961791993,0.1917510479688644,12.75,0.0,2.0738840103149414,-1.2741783142089844,0.0,26.25,0.0,2.123951911926269,-1.2970664978027344,0.0,27.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,5.334035798867777e-17,2.0949652194976807,-1.3524747371673584,-8.386451373196655e-17,-0.0455441065132617,0.0054025948047637,-5.053567308164117e-17,-0.0387546308338642,0.0038084313273429,0.0,2.09963321685791,-1.2140968322753907,0.0,23.75,0.0,2.1611452102661133,-1.2645223617553711,0.0,25.25,0.0,2.3113489151000977,-1.229117202758789,0.0,22.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,4.7319254061622617e-17,2.097050189971924,-1.3404384136199952,-9.057318672778803e-17,-0.0422407612204551,0.0277525633573532,-5.450911125465599e-17,-0.0370119102299213,0.0251786913722753,0.0,1.964449882507324,-1.6314485549926758,-0.1917510479688644,14.25,0.0,2.142906188964844,-1.2984970092773438,0.0,25.75,0.0,2.0946264266967773,-1.2337663650512696,0.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,4.192225128929384e-17,2.1121766567230225,-1.3200111865997315,-9.450529895739972e-17,-0.011510694399476,0.0635715946555137,-5.474832857908388e-17,-0.0046728365123271,0.0564025342464447,0.0,1.9987821578979488,-1.443336296081543,-0.1917510479688644,17.75,0.0,1.9873380661010744,-1.465151596069336,-0.1917510479688644,18.75,0.0,2.115011215209961,-1.3582208633422852,0.0,25.0,0.0,2.1032094955444336,-1.2176731109619139,0.0,22.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,3.956828717187004e-17,2.1134192943573,-1.3104045867919922,-9.732930018610063e-17,-0.0120506938546895,0.0824195072054863,-5.698409520441875e-17,-0.0085448864847421,0.0753717049956321,0.0,2.0592212677001958,-1.3292530059814451,0.0,23.25,0.0,2.0896196365356445,-1.3911226272583008,0.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,3.956828717187004e-17,2.1134192943573,-1.3104045867919922,-9.732930018610063e-17,-0.0120506938546895,0.0824195072054863,-5.698409520441875e-17,-0.0085448864847421,0.0753717049956321,0.0,2.051353454589844,-1.3246038436889649,0.0,23.75,0.0,2.102494239807129,-1.3474920272827149,0.0,24.5,0.0,2.2280216217041016,-1.3889768600463868,0.0,20.5,0.0,2.5627613067626958,-1.0928609848022461,0.0,17.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,3.956828717187004e-17,2.1134192943573,-1.3104045867919922,-9.732930018610063e-17,-0.0120506938546895,0.0824195072054863,-5.698409520441875e-17,-0.0085448864847421,0.0753717049956321,0.0,2.077460289001465,-1.3010004043579102,0.0,24.25,0.0,2.112865447998047,-1.3360479354858399,0.0,26.0,0.0,2.181529998779297,-1.418302345275879,0.0,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,3.684607217190498e-17,2.1142091751098637,-1.3087587833404541,-1.0167195869733464e-16,-0.0188069213181734,0.0891984552145004,-6.144831617847354e-17,-0.0224156454205513,0.0851428881287574,0.0,2.078890800476074,-1.2870529174804688,0.0,24.25,0.0,2.113580703735352,-1.330683517456055,0.0,25.5,0.0,2.2183656692504883,-1.373598861694336,0.0,21.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,3.45027522146035e-17,2.1163620948791504,-1.30108802318573,-1.0349558092810373e-16,-0.0113182086497545,0.1015679165720939,-6.15053850232948e-17,-0.012549047358334,0.0952094420790672,0.0,2.00808048248291,-1.2366273880004883,-0.1917510479688644,12.75,0.0,2.098202705383301,-1.2512901306152344,-0.1917510479688644,21.5,0.0,2.146124839782715,-1.2455680847167967,-0.1917510479688644,23.0,0.0,2.199411392211914,-1.253078269958496,-0.1917510479688644,18.0,0.0,2.080321311950684,-1.297781753540039,0.0,24.75,0.0,2.124309539794922,-1.318524169921875,0.0,26.25,0.0,2.2208690643310547,-1.351783561706543,0.0,22.5,,,,,,,,,,,,,,,,,,,,
0.0,3.45027522146035e-17,2.1163620948791504,-1.30108802318573,-1.0349558092810373e-16,-0.0113182086497545,0.1015679165720939,-6.15053850232948e-17,-0.012549047358334,0.0952094420790672,0.0,2.0813941955566406,-1.2891986846923829,0.0,24.5,0.0,2.1375417709350586,-1.283119010925293,0.0,26.0,0.0,2.268075942993164,-1.2412765502929688,0.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,3.45027522146035e-17,2.1163620948791504,-1.30108802318573,-1.0349558092810373e-16,-0.0113182086497545,0.1015679165720939,-6.15053850232948e-17,-0.012549047358334,0.0952094420790672,0.0,2.079606056213379,-1.2813308715820313,0.0,24.5,0.0,2.1185874938964844,-1.3027885437011721,0.0,25.75,0.0,2.2788047790527344,-1.2087324142456055,0.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,3.45027522146035e-17,2.1163620948791504,-1.30108802318573,-1.0349558092810373e-16,-0.0113182086497545,0.1015679165720939,-6.15053850232948e-17,-0.012549047358334,0.0952094420790672,0.0,2.0134449005126958,-1.308152961730957,0.1917510479688644,15.75,0.0,2.0170211791992188,-1.3846853256225586,0.1917510479688644,14.5,0.0,2.2476911544799805,-1.2548664093017579,0.0,21.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,3.0944145118784015e-17,2.115629911422729,-1.306513595581055,-1.0635331789090703e-16,-0.0017822217196226,0.0868319198489189,-6.077613597782315e-17,0.0067932279780507,0.0769169926643371,0.0,1.9655227661132808,-1.2484291076660157,0.1917510479688644,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.924123170044356e-17,2.111443996429444,-1.311260151863098,-1.0843597338485835e-16,-0.0064098061993718,0.0767234861850738,-6.169294326410752e-17,0.004931847564876,0.0664194300770759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.726001336500962e-17,2.1088430881500244,-1.313404130935669,-1.0979278120001683e-16,-0.0025002141483128,0.0687634125351905,-6.071039166273743e-17,0.0162653401494026,0.0554582923650741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.726001336500962e-17,2.1088430881500244,-1.313404130935669,-1.0979278120001683e-16,-0.0025002141483128,0.0687634125351905,-6.071039166273743e-17,0.0162653401494026,0.0554582923650741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.6295148539497138e-17,2.1061487197875977,-1.3152466297149659,-1.1166770186365403e-16,-0.0103898532688617,0.0667494609951973,-6.276698765867086e-17,0.0058348476886749,0.0550270117819309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.411438280745214e-17,2.108633756637573,-1.3159608125686646,-1.1297372078920175e-16,0.0014668349176645,0.0620306394994258,-6.162489607819646e-17,0.024202661588788,0.0472175478935241,0.0,2.4944543838500977,-1.2044408798217772,0.0,18.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.411438280745214e-17,2.108633756637573,-1.3159608125686646,-1.1297372078920175e-16,0.0014668349176645,0.0620306394994258,-6.162489607819646e-17,0.024202661588788,0.0472175478935241,0.0,2.040624618530273,-1.2377002716064451,0.1917510479688644,14.75,0.0,2.13003158569336,-1.2176731109619139,0.1917510479688644,13.25,0.0,2.089977264404297,-1.2663105010986329,0.0,23.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.305863895676091e-17,2.1136934757232666,-1.3169482231140137,-1.1379240460250264e-16,0.0109311696141958,0.0601870492100715,-6.163784641786659e-17,0.0343466326594352,0.0449336506426334,0.0,2.102494239807129,-1.260230827331543,0.0,22.25,0.0,2.1811723709106445,-1.2795427322387696,0.0,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.2480674627880308e-17,2.1131746768951416,-1.319663691520691,-1.143315146036504e-16,0.0118669513612985,0.0543482452630996,-6.157468952373694e-17,0.0371411256492137,0.0386410281062126,0.0,2.1268129348754883,-1.229117202758789,0.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.2480674627880308e-17,2.1131746768951416,-1.319663691520691,-1.143315146036504e-16,0.0118669513612985,0.0543482452630996,-6.157468952373694e-17,0.0371411256492137,0.0386410281062126,0.0,2.1189451217651367,-1.2344816207885743,0.0,21.25,0.0,2.204775810241699,-1.2502172470092772,0.0,24.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.120723338357737e-17,2.1121373176574707,-1.3181632041931153,-1.1480292814346682e-16,0.0172723531723022,0.0536285489797592,-6.023275110726971e-17,0.0485384315252304,0.0349365174770355,0.0,2.077460289001465,-1.2741783142089844,0.0,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.120723338357737e-17,2.1121373176574707,-1.3181632041931153,-1.1480292814346682e-16,0.0172723531723022,0.0536285489797592,-6.023275110726971e-17,0.0485384315252304,0.0349365174770355,0.0,2.078890800476074,-1.2580850601196287,0.0,22.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.0971931932169316e-17,2.1092028617858887,-1.3244424343109131,-1.1588964494501448e-16,0.0094866743311285,0.0432825237512588,-6.172111372704863e-17,0.0391313508152961,0.0264021269977092,0.0,2.083897590637207,-1.2412765502929688,0.0,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.039545983711376e-17,2.104518413543701,-1.3295764207839966,-1.174701554850318e-16,-0.0012886812910437,0.0349594801664352,-6.360946118638878e-17,0.0266559086740016,0.0198996737599372,0.0,2.399325370788574,-1.1368492126464844,0.0,21.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.039545983711376e-17,2.104518413543701,-1.3295764207839966,-1.174701554850318e-16,-0.0012886812910437,0.0349594801664352,-6.360946118638878e-17,0.0266559086740016,0.0198996737599372,0.0,2.6128292083740234,-1.033494758605957,0.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.039545983711376e-17,2.104518413543701,-1.3295764207839966,-1.174701554850318e-16,-0.0012886812910437,0.0349594801664352,-6.360946118638878e-17,0.0266559086740016,0.0198996737599372,0.0,2.033829689025879,-1.285264778137207,-0.1917510479688644,15.75,0.0,2.0914077758789062,-1.2859800338745115,-0.1917510479688644,15.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.039545983711376e-17,2.104518413543701,-1.3295764207839966,-1.174701554850318e-16,-0.0012886812910437,0.0349594801664352,-6.360946118638878e-17,0.0266559086740016,0.0198996737599372,0.0,1.949787139892578,-1.3786056518554688,-0.1917510479688644,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.039545983711376e-17,2.104518413543701,-1.3295764207839966,-1.174701554850318e-16,-0.0012886812910437,0.0349594801664352,-6.360946118638878e-17,0.0266559086740016,0.0198996737599372,0.0,2.0599365234375,-1.2816884994506836,0.0,21.5,0.0,2.150416374206543,-1.2795427322387696,0.0,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.940905853717285e-17,2.104919672012329,-1.3231916904449463,-1.1933642053073924e-16,-0.0066885463893413,0.0497019439935684,-6.613785453394287e-17,0.0153685044497251,0.0366524085402488,0.0,2.067446708679199,-1.2473562240600586,0.0,22.5,0.0,2.1522045135498047,-1.2584426879882813,0.0,22.25,0.0,2.407550811767578,-1.0982254028320313,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,7.144727045993086e-18,2.10432767868042,-1.318038272857666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.065658569335937,-1.2584426879882813,0.0,21.5,0.0,2.137899398803711,-1.2970664978027344,0.0,21.5,0.0,2.3953914642333984,-1.156161117553711,0.0,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,7.144727045993086e-18,2.10432767868042,-1.318038272857666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.053141593933105,-1.272747802734375,0.0,21.0,0.0,2.144336700439453,-1.3017156600952149,0.0,21.25,0.0,2.398252487182617,-1.1844137191772461,0.0,19.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,6.756727639917432e-18,2.102051258087158,-1.3208775997161863,1.2171534647750806e-18,0.0017234948463737,-0.0112497266381978,2.253928202864092e-18,0.0083593996241688,-0.0163696277886629,0.0,2.162933349609375,-1.2795427322387696,0.0,22.5,0.0,2.3703575134277344,-1.2191036224365235,0.0,20.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
