frameData,frameData_error,frameData_frameNum,frameData_numDetectedPoints,frameData_numDetectedTracks,frameData_trackIndexes,stamp_button_pressed,timestamp,tid,posX,posY,posZ,velX,velY,velZ,accX,accY,accZ,pointx1,pointy1,pointz1,doppler1,snr1,pointx2,pointy2,pointz2,doppler2,snr2,pointx3,pointy3,pointz3,doppler3,snr3,pointx4,pointy4,pointz4,doppler4,snr4,pointx5,pointy5,pointz5,doppler5,snr5,pointx6,pointy6,pointz6,doppler6,snr6,pointx7,pointy7,pointz7,doppler7,snr7,pointx8,pointy8,pointz8,doppler8,snr8,pointx9,pointy9,pointz9,doppler9,snr9,pointx10,pointy10,pointz10,doppler10,snr10,pointx11,pointy11,pointz11,doppler11,snr11,pointx12,pointy12,pointz12,doppler12,snr12
"{'error': 0, 'frameNum': 767, 'pointCloud': [[-1.1179447174072266, 1.9801855087280273, 0.0, -0.19175104796886444, 22.25, 65.0, 255.0], [-1.2631416320800781, 2.0002126693725586, 0.0, -0.19175104796886444, 24.75, 65.0, 255.0], [-1.3117790222167969, 2.0885467529296875, 0.0, -0.5752531439065933, 21.25, 65.0, 255.0], [-1.3883113861083984, 2.2580623626708984, 0.0, -0.9587552398443222, 15.0, 66.0, 255.0], [-1.1948347091674805, 1.845717430114746, 0.0, 0.0, 21.75, 64.0, 255.0], [-1.439809799194336, 3.062009811401367, 0.0, 0.0, 14.25, 70.0, 255.0], [-1.1773109436035156, 2.9726028442382812, 0.0, 0.0, 17.5, 72.0, 255.0]], 'numDetectedPoints': 7, 'numDetectedTracks': 1, 'trackData': [[0.0, -1.231262445449829, 2.3094241619110107, -1.4739321159140673e-05, -1.3671618700027466, -1.2420541048049927, -8.493458881275728e-05, -0.9568583965301514, -0.7356473207473755, -7.921124779386446e-05, 3.0, 0.9999994039535522, 4.87257619240312e+252, 2.5769858248112227e+161, 8.017786051689719e-96, 6.013470016991582e-154]], 'trackIndexes': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0,767,7,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,1754507411256.4534,0.0,-1.4739321159140673e-05,2.3094241619110107,-1.231262445449829,-8.493458881275728e-05,-1.2420541048049927,-1.3671618700027466,-7.921124779386446e-05,-0.7356473207473755,-0.9568583965301514,0.0,1.9801855087280273,-1.1179447174072266,-0.19175104796886444,22.25,0.0,2.0002126693725586,-1.2631416320800781,-0.19175104796886444,24.75,0.0,2.0885467529296875,-1.3117790222167969,-0.5752531439065933,21.25,0.0,2.2580623626708984,-1.3883113861083984,-0.9587552398443222,15.0,0.0,1.845717430114746,-1.1948347091674805,0.0,21.75,0.0,3.062009811401367,-1.439809799194336,0.0,14.25,0.0,2.9726028442382812,-1.1773109436035156,0.0,17.5,,,,,,,,,,,,,,,,,,,,,,,,,
"{'error': 0, 'frameNum': 768, 'pointCloud': [[-1.1333227157592773, 1.7570257186889648, 0.0, -0.5752531439065933, 16.75, 72.0, 255.0], [-1.2824535369873047, 1.7845630645751953, 0.0, -0.19175104796886444, 25.25, 65.0, 255.0], [-1.3775825500488281, 1.874685287475586, 0.0, -0.19175104796886444, 24.25, 65.0, 255.0], [-1.3550519943237305, 2.064228057861328, 0.0, -0.5752531439065933, 19.75, 66.0, 255.0], [-1.2173652648925781, 2.3474693298339844, 0.0, -0.5752531439065933, 12.75, 69.0, 255.0], [-1.3289451599121094, 1.7387866973876953, 0.0, 0.0, 27.0, 64.0, 255.0], [-0.3368854522705078, 2.9075145721435547, 0.0, 0.0, 25.75, 72.0, 255.0], [-0.25641918182373047, 2.848505973815918, 0.0, 0.0, 26.5, 67.0, 255.0]], 'numDetectedPoints': 8, 'numDetectedTracks': 1, 'trackData': [[0.0, -1.3657878637313843, 2.138719081878662, -1.7637306882534176e-05, -1.4540150165557861, -1.3827863931655884, -8.544722368242219e-05, -0.949880838394165, -0.7971853613853455, -7.484798697987571e-05, 3.0, 0.999999463558197, 4.87257619240312e+252, 2.5769858248112227e+161, 8.017786051689719e-96, 6.013470016991582e-154]], 'trackIndexes': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 255.0, 255.0]}",0,768,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 255.0, 255.0]",,1754507411349.2786,0.0,-1.7637306882534176e-05,2.138719081878662,-1.3657878637313843,-8.544722368242219e-05,-1.3827863931655884,-1.4540150165557861,-7.484798697987571e-05,-0.7971853613853455,-0.949880838394165,0.0,1.7570257186889648,-1.1333227157592773,-0.5752531439065933,16.75,0.0,1.7845630645751953,-1.2824535369873047,-0.19175104796886444,25.25,0.0,1.874685287475586,-1.3775825500488281,-0.19175104796886444,24.25,0.0,2.064228057861328,-1.3550519943237305,-0.5752531439065933,19.75,0.0,2.3474693298339844,-1.2173652648925781,-0.5752531439065933,12.75,0.0,1.7387866973876953,-1.3289451599121094,0.0,27.0,0.0,2.9075145721435547,-0.3368854522705078,0.0,25.75,0.0,2.848505973815918,-0.25641918182373047,0.0,26.5,,,,,,,,,,,,,,,,,,,,
"{'error': 0, 'frameNum': 820, 'pointCloud': [[-1.0875463485717773, 3.6023855209350586, 0.0, -0.19175104796886444, 15.0, 64.0, 255.0], [-1.1265277862548828, 3.704667091369629, 0.0, -0.19175104796886444, 17.0, 67.0, 255.0], [-1.3239383697509766, 3.804445266723633, 0.0, -0.19175104796886444, 16.0, 66.0, 255.0], [0.09620189666748047, 3.130316734313965, 0.0, -0.3835020959377289, 17.25, 66.0, 255.0], [-0.014662742614746094, 3.193974494934082, 0.0, -0.3835020959377289, 26.0, 66.0, 255.0], [0.0997781753540039, 3.1728744506835938, 0.0, -0.3835020959377289, 26.0, 66.0, 255.0], [0.7463693618774414, 3.2422542572021484, 0.0, -0.3835020959377289, 15.25, 65.0, 255.0], [-1.7981529235839844, 3.604888916015625, 0.0, 0.0, 12.25, 67.0, 255.0], [-0.9999275207519531, 3.4782886505126953, 0.0, 0.0, 22.25, 65.0, 255.0], [-1.0088682174682617, 3.622770309448242, 0.0, 0.0, 18.25, 67.0, 255.0]], 'numDetectedPoints': 10, 'numDetectedTracks': 1, 'trackData': [[0.0, 0.08163132518529892, 3.2426505088806152, -2.8634885893552564e-06, 0.08272772282361984, -0.47050103545188904, -7.88648503657896e-06, -0.33839985728263855, -0.453037291765213, -5.331120064511197e-06, 3.0, 0.9999997615814209, 6.013470016999068e-154, 2.9070168157579885e-33, 3.697039077449838e-33, 8.518815042151991e-96]], 'trackIndexes': [255.0, 255.0, 255.0, 0.0, 0.0, 0.0, 0.0, 255.0, 0.0, 0.0]}",0,820,10,1,"[255.0, 255.0, 255.0, 0.0, 0.0, 0.0, 0.0, 255.0, 0.0, 0.0]",True,1754507416551.541,0.0,-2.8634885893552564e-06,3.2426505088806152,0.08163132518529892,-7.88648503657896e-06,-0.47050103545188904,0.08272772282361984,-5.331120064511197e-06,-0.453037291765213,-0.33839985728263855,0.0,3.6023855209350586,-1.0875463485717773,-0.19175104796886444,15.0,0.0,3.704667091369629,-1.1265277862548828,-0.19175104796886444,17.0,0.0,3.804445266723633,-1.3239383697509766,-0.19175104796886444,16.0,0.0,3.130316734313965,0.09620189666748047,-0.3835020959377289,17.25,0.0,3.193974494934082,-0.014662742614746094,-0.3835020959377289,26.0,0.0,3.1728744506835938,0.0997781753540039,-0.3835020959377289,26.0,0.0,3.2422542572021484,0.7463693618774414,-0.3835020959377289,15.25,0.0,3.604888916015625,-1.7981529235839844,0.0,12.25,0.0,3.4782886505126953,-0.9999275207519531,0.0,22.25,0.0,3.622770309448242,-1.0088682174682617,0.0,18.25,,,,,,,,,,
"{'error': 0, 'frameNum': 821, 'pointCloud': [[-1.3325214385986328, 3.801584243774414, 0.0, -0.3835020959377289, 13.25, 67.0, 255.0], [-0.9022951126098633, 3.538370132446289, 0.0, -0.19175104796886444, 21.75, 65.0, 255.0], [-0.9241104125976562, 3.654956817626953, 0.0, -0.3835020959377289, 18.25, 67.0, 255.0], [-0.6237030029296875, 3.425717353820801, 0.0, -0.7670041918754578, 21.25, 65.0, 255.0], [-0.1341104507446289, 3.303408622741699, 0.0, -0.3835020959377289, 21.75, 65.0, 255.0], [0.09012222290039062, 3.2111406326293945, 0.0, -0.3835020959377289, 19.5, 65.0, 255.0], [0.2728700637817383, 3.085613250732422, 0.0, -0.3835020959377289, 12.5, 65.0, 255.0], [-1.0485649108886719, 3.5011768341064453, 0.0, 0.0, 22.75, 65.0, 255.0], [-1.1690855026245117, 3.8548707962036133, 0.0, 0.0, 13.0, 68.0, 255.0], [-0.9688138961791992, 3.643512725830078, 0.0, 0.0, 17.5, 68.0, 255.0]], 'numDetectedPoints': 10, 'numDetectedTracks': 1, 'trackData': [[0.0, -0.08773542940616608, 3.263387441635132, -2.577526629465865e-06, -0.21939617395401, -0.41675323247909546, -7.235921657411382e-06, -0.550335168838501, -0.3714747726917267, -4.666444056056207e-06, 3.0, 0.9999997615814209, 6.013470016999068e-154, 2.9070168157579885e-33, 3.697039077449838e-33, 8.518815042151991e-96]], 'trackIndexes': [255.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 255.0, 255.0, 0.0]}",0,821,10,1,"[255.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 255.0, 255.0, 0.0]",,1754507416657.1252,0.0,-2.577526629465865e-06,3.263387441635132,-0.08773542940616608,-7.235921657411382e-06,-0.41675323247909546,-0.21939617395401,-4.666444056056207e-06,-0.3714747726917267,-0.550335168838501,0.0,3.801584243774414,-1.3325214385986328,-0.3835020959377289,13.25,0.0,3.538370132446289,-0.9022951126098633,-0.19175104796886444,21.75,0.0,3.654956817626953,-0.9241104125976562,-0.3835020959377289,18.25,0.0,3.425717353820801,-0.6237030029296875,-0.7670041918754578,21.25,0.0,3.303408622741699,-0.1341104507446289,-0.3835020959377289,21.75,0.0,3.2111406326293945,0.09012222290039062,-0.3835020959377289,19.5,0.0,3.085613250732422,0.2728700637817383,-0.3835020959377289,12.5,0.0,3.5011768341064453,-1.0485649108886719,0.0,22.75,0.0,3.8548707962036133,-1.1690855026245117,0.0,13.0,0.0,3.643512725830078,-0.9688138961791992,0.0,17.5,,,,,,,,,,
"{'error': 0, 'frameNum': 822, 'pointCloud': [[-1.3486146926879883, 3.550887107849121, 0.0, -0.3835020959377289, 13.25, 67.0, 255.0], [-1.1372566223144531, 3.4890174865722656, 0.0, -0.3835020959377289, 14.5, 67.0, 255.0], [-0.7528066635131836, 3.3763647079467773, 0.0, -0.3835020959377289, 14.0, 65.0, 255.0], [0.0940561294555664, 3.026247024536133, 0.0, -0.3835020959377289, 23.75, 66.0, 255.0], [0.0883340835571289, 3.054499626159668, 0.0, -0.3835020959377289, 24.75, 66.0, 255.0], [-0.010013580322265625, 3.152132034301758, 0.0, -0.3835020959377289, 18.5, 65.0, 255.0], [0.16164779663085938, 2.9489994049072266, 0.0, -0.3835020959377289, 14.5, 66.0, 255.0], [-1.4240741729736328, 3.768324851989746, 0.0, 0.0, 14.0, 68.0, 255.0], [-1.0249614715576172, 3.50797176361084, 0.0, 0.0, 21.25, 66.0, 255.0], [-1.0371208190917969, 3.634929656982422, 0.0, 0.0, 17.5, 68.0, 255.0]], 'numDetectedPoints': 10, 'numDetectedTracks': 1, 'trackData': [[0.0, -0.12941987812519073, 3.216034412384033, -2.4160328848665813e-06, -0.30302590131759644, -0.4485877454280853, -6.7107730501447804e-06, -0.5742511749267578, -0.3559412658214569, -4.104216259293025e-06, 3.0, 0.9999997615814209, 6.013470016999068e-154, 2.9070168157579885e-33, 3.697039077449838e-33, 8.518815042151991e-96]], 'trackIndexes': [255.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 255.0, 0.0, 0.0]}",0,822,10,1,"[255.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 255.0, 0.0, 0.0]",,1754507416750.081,0.0,-2.4160328848665813e-06,3.216034412384033,-0.12941987812519073,-6.7107730501447804e-06,-0.4485877454280853,-0.30302590131759644,-4.104216259293025e-06,-0.3559412658214569,-0.5742511749267578,0.0,3.550887107849121,-1.3486146926879883,-0.3835020959377289,13.25,0.0,3.4890174865722656,-1.1372566223144531,-0.3835020959377289,14.5,0.0,3.3763647079467773,-0.7528066635131836,-0.3835020959377289,14.0,0.0,3.026247024536133,0.0940561294555664,-0.3835020959377289,23.75,0.0,3.054499626159668,0.0883340835571289,-0.3835020959377289,24.75,0.0,3.152132034301758,-0.010013580322265625,-0.3835020959377289,18.5,0.0,2.9489994049072266,0.16164779663085938,-0.3835020959377289,14.5,0.0,3.768324851989746,-1.4240741729736328,0.0,14.0,0.0,3.50797176361084,-1.0249614715576172,0.0,21.25,0.0,3.634929656982422,-1.0371208190917969,0.0,17.5,,,,,,,,,,
"{'error': 0, 'frameNum': 823, 'pointCloud': [[-1.7545223236083984, 3.3037662506103516, 0.0, -0.5752531439065933, 15.75, 66.0, 255.0], [-1.0342597961425781, 3.4128427505493164, 0.0, -0.5752531439065933, 18.5, 67.0, 255.0], [-0.9709596633911133, 3.2629966735839844, 0.0, -0.5752531439065933, 24.75, 65.0, 255.0], [0.08869171142578125, 2.982974052429199, 0.0, -0.5752531439065933, 20.25, 66.0, 255.0], [0.013589859008789062, 3.060579299926758, 0.0, -0.5752531439065933, 31.75, 66.0, 255.0], [-0.028252601623535156, 3.0777454376220703, 0.0, -0.5752531439065933, 34.5, 65.0, 255.0], [-0.0858306884765625, 3.1456947326660156, 0.0, -0.5752531439065933, 28.5, 65.0, 255.0], [-1.4208555221557617, 3.769397735595703, 0.0, 0.0, 14.0, 68.0, 255.0], [-1.1440515518188477, 3.596663475036621, 0.0, 0.0, 18.25, 68.0, 255.0], [-0.8082389831542969, 3.3566951751708984, 0.0, 0.0, 24.25, 65.0, 255.0], [-1.009225845336914, 3.488302230834961, 0.0, 0.0, 20.75, 67.0, 255.0]], 'numDetectedPoints': 11, 'numDetectedTracks': 1, 'trackData': [[0.0, -0.19202128052711487, 3.163684844970703, -2.2872141016705427e-06, -0.4064990282058716, -0.508903980255127, -6.199083600222366e-06, -0.6111142635345459, -0.3950571119785309, -3.568501597328577e-06, 3.0, 0.9999997615814209, 6.013470016999068e-154, 2.9070168157579885e-33, 3.697039077449838e-33, 8.518815042151991e-96]], 'trackIndexes': [255.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 255.0, 0.0, 0.0, 0.0]}",0,823,11,1,"[255.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 255.0, 0.0, 0.0, 0.0]",,1754507416854.7292,0.0,-2.2872141016705427e-06,3.163684844970703,-0.19202128052711487,-6.199083600222366e-06,-0.508903980255127,-0.4064990282058716,-3.568501597328577e-06,-0.3950571119785309,-0.6111142635345459,0.0,3.3037662506103516,-1.7545223236083984,-0.5752531439065933,15.75,0.0,3.4128427505493164,-1.0342597961425781,-0.5752531439065933,18.5,0.0,3.2629966735839844,-0.9709596633911133,-0.5752531439065933,24.75,0.0,2.982974052429199,0.08869171142578125,-0.5752531439065933,20.25,0.0,3.060579299926758,0.013589859008789062,-0.5752531439065933,31.75,0.0,3.0777454376220703,-0.028252601623535156,-0.5752531439065933,34.5,0.0,3.1456947326660156,-0.0858306884765625,-0.5752531439065933,28.5,0.0,3.769397735595703,-1.4208555221557617,0.0,14.0,0.0,3.596663475036621,-1.1440515518188477,0.0,18.25,0.0,3.3566951751708984,-0.8082389831542969,0.0,24.25,0.0,3.488302230834961,-1.009225845336914,0.0,20.75,,,,,
"{'error': 0, 'frameNum': 824, 'pointCloud': [[-0.868678092956543, 3.2958984375, 0.0, -0.5752531439065933, 18.25, 65.0, 255.0], [-0.8486509323120117, 3.5251379013061523, 0.0, -0.5752531439065933, 14.75, 67.0, 255.0], [-1.0335445404052734, 3.6377906799316406, 0.0, -0.7670041918754578, 13.75, 67.0, 255.0], [-0.5854368209838867, 3.1278133392333984, 0.0, -0.5752531439065933, 22.75, 65.0, 255.0], [-0.1251697540283203, 3.03804874420166, 0.0, -0.5752531439065933, 28.0, 66.0, 255.0], [0.03790855407714844, 2.945423126220703, 0.0, -0.5752531439065933, 20.75, 66.0, 255.0], [-0.03218650817871094, 3.000497817993164, 0.0, -0.5752531439065933, 28.25, 66.0, 255.0], [-0.8211135864257812, 3.339529037475586, 0.0, 0.0, 25.0, 65.0, 255.0]], 'numDetectedPoints': 8, 'numDetectedTracks': 1, 'trackData': [[0.0, -0.28296926617622375, 3.1224241256713867, -2.089615463773953e-06, -0.5426166653633118, -0.5536689758300781, -5.596299615717726e-06, -0.6717657446861267, -0.4220364987850189, -3.002589210154838e-06, 3.0, 0.9999997615814209, 6.013470016999068e-154, 2.9070168157579885e-33, 3.697039077449838e-33, 8.518815042151991e-96]], 'trackIndexes': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0,824,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,1754507416948.3403,0.0,-2.089615463773953e-06,3.1224241256713867,-0.28296926617622375,-5.596299615717726e-06,-0.5536689758300781,-0.5426166653633118,-3.002589210154838e-06,-0.4220364987850189,-0.6717657446861267,0.0,3.2958984375,-0.868678092956543,-0.5752531439065933,18.25,0.0,3.5251379013061523,-0.8486509323120117,-0.5752531439065933,14.75,0.0,3.6377906799316406,-1.0335445404052734,-0.7670041918754578,13.75,0.0,3.1278133392333984,-0.5854368209838867,-0.5752531439065933,22.75,0.0,3.03804874420166,-0.1251697540283203,-0.5752531439065933,28.0,0.0,2.945423126220703,0.03790855407714844,-0.5752531439065933,20.75,0.0,3.000497817993164,-0.03218650817871094,-0.5752531439065933,28.25,0.0,3.339529037475586,-0.8211135864257812,0.0,25.0,,,,,,,,,,,,,,,,,,,,
"{'error': 0, 'frameNum': 825, 'pointCloud': [[-2.0581483840942383, 3.0977725982666016, 0.0, -0.9587552398443222, 14.25, 66.0, 255.0], [-1.7420053482055664, 3.165721893310547, 0.0, -0.9587552398443222, 18.5, 67.0, 255.0], [-1.3875961303710938, 3.212571144104004, 0.0, -0.7670041918754578, 19.0, 66.0, 255.0], [-0.5925893783569336, 3.128170967102051, 0.0, -0.7670041918754578, 18.25, 66.0, 255.0], [-0.10406970977783203, 2.98154354095459, 0.0, -0.7670041918754578, 27.0, 66.0, 255.0], [-0.03218650817871094, 2.9114484786987305, 0.0, -0.7670041918754578, 25.75, 66.0, 255.0], [-0.08118152618408203, 2.9414892196655273, 0.0, -0.7670041918754578, 30.5, 66.0, 255.0], [0.08940696716308594, 2.7980804443359375, 0.0, -0.7670041918754578, 12.25, 66.0, 255.0]], 'numDetectedPoints': 8, 'numDetectedTracks': 1, 'trackData': [[0.0, -0.31929895281791687, 3.0471322536468506, -2.0127320112806046e-06, -0.5662147998809814, -0.6494024395942688, -5.122315087646712e-06, -0.6300148963928223, -0.49996739625930786, -2.53564098784409e-06, 3.0, 0.9999997615814209, 6.013470016999068e-154, 2.9070168157579885e-33, 3.697039077449838e-33, 8.518815042151991e-96]], 'trackIndexes': [255.0, 255.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0,825,8,1,"[255.0, 255.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,1754507417050.0947,0.0,-2.0127320112806046e-06,3.0471322536468506,-0.31929895281791687,-5.122315087646712e-06,-0.6494024395942688,-0.5662147998809814,-2.53564098784409e-06,-0.49996739625930786,-0.6300148963928223,0.0,3.0977725982666016,-2.0581483840942383,-0.9587552398443222,14.25,0.0,3.165721893310547,-1.7420053482055664,-0.9587552398443222,18.5,0.0,3.212571144104004,-1.3875961303710938,-0.7670041918754578,19.0,0.0,3.128170967102051,-0.5925893783569336,-0.7670041918754578,18.25,0.0,2.98154354095459,-0.10406970977783203,-0.7670041918754578,27.0,0.0,2.9114484786987305,-0.03218650817871094,-0.7670041918754578,25.75,0.0,2.9414892196655273,-0.08118152618408203,-0.7670041918754578,30.5,0.0,2.7980804443359375,0.08940696716308594,-0.7670041918754578,12.25,,,,,,,,,,,,,,,,,,,,
"{'error': 0, 'frameNum': 826, 'pointCloud': [[-1.397252082824707, 3.336310386657715, 0.0, -1.1505062878131866, 13.75, 68.0, 255.0], [-1.0313987731933594, 3.072023391723633, 0.0, -1.1505062878131866, 20.25, 65.0, 255.0], [-1.178741455078125, 3.217935562133789, 0.0, -0.9587552398443222, 14.0, 69.0, 255.0], [-0.8196830749511719, 2.934694290161133, 0.0, -0.5752531439065933, 22.0, 65.0, 255.0], [-0.09369850158691406, 2.7712583541870117, 0.0, -0.9587552398443222, 18.75, 65.0, 255.0], [-0.061511993408203125, 2.8252601623535156, 0.0, -0.9587552398443222, 27.5, 66.0, 255.0], [-0.06008148193359375, 2.844572067260742, 0.0, -0.9587552398443222, 27.0, 66.0, 255.0]], 'numDetectedPoints': 7, 'numDetectedTracks': 1, 'trackData': [[0.0, -0.41142576932907104, 2.964427947998047, -1.8289297258888837e-06, -0.6726285219192505, -0.7762336134910583, -4.507683115662076e-06, -0.6581419110298157, -0.626429557800293, -2.0015852442156756e-06, 3.0, 0.9999997615814209, 6.013470016999068e-154, 2.9070168157579885e-33, 3.697039077449838e-33, 8.518815042151991e-96]], 'trackIndexes': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0,826,7,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,1754507417150.2004,0.0,-1.8289297258888837e-06,2.964427947998047,-0.41142576932907104,-4.507683115662076e-06,-0.7762336134910583,-0.6726285219192505,-2.0015852442156756e-06,-0.626429557800293,-0.6581419110298157,0.0,3.336310386657715,-1.397252082824707,-1.1505062878131866,13.75,0.0,3.072023391723633,-1.0313987731933594,-1.1505062878131866,20.25,0.0,3.217935562133789,-1.178741455078125,-0.9587552398443222,14.0,0.0,2.934694290161133,-0.8196830749511719,-0.5752531439065933,22.0,0.0,2.7712583541870117,-0.09369850158691406,-0.9587552398443222,18.75,0.0,2.8252601623535156,-0.061511993408203125,-0.9587552398443222,27.5,0.0,2.844572067260742,-0.06008148193359375,-0.9587552398443222,27.0,,,,,,,,,,,,,,,,,,,,,,,,,
"{'error': 0, 'frameNum': 827, 'pointCloud': [[-1.3833045959472656, 3.013014793395996, 0.0, 0.19175104796886444, 16.25, 68.0, 255.0], [-1.1669397354125977, 2.954721450805664, 0.0, -1.1505062878131866, 23.25, 69.0, 255.0], [-1.006007194519043, 2.9103755950927734, 0.0, -1.1505062878131866, 29.5, 66.0, 255.0], [-0.6598234176635742, 2.8488636016845703, 0.0, -1.1505062878131866, 29.25, 66.0, 255.0], [-0.09191036224365234, 2.695441246032715, 0.0, -1.1505062878131866, 28.75, 66.0, 255.0], [-0.16629695892333984, 2.741217613220215, 0.0, -1.1505062878131866, 31.25, 66.0, 255.0], [-0.03325939178466797, 2.6106834411621094, 0.0, -1.1505062878131866, 17.25, 66.0, 255.0]], 'numDetectedPoints': 7, 'numDetectedTracks': 1, 'trackData': [[0.0, -0.4999285042285919, 2.861271619796753, -1.6589059441685094e-06, -0.7554932832717896, -0.9194332361221313, -3.915344223059947e-06, -0.6618211269378662, -0.7505974173545837, -1.5081482160894666e-06, 3.0, 0.9999997615814209, 6.013470016999068e-154, 2.9070168157579885e-33, 3.697039077449838e-33, 8.518815042151991e-96]], 'trackIndexes': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0,827,7,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,1754507417256.2134,0.0,-1.6589059441685094e-06,2.861271619796753,-0.4999285042285919,-3.915344223059947e-06,-0.9194332361221313,-0.7554932832717896,-1.5081482160894666e-06,-0.7505974173545837,-0.6618211269378662,0.0,3.013014793395996,-1.3833045959472656,0.19175104796886444,16.25,0.0,2.954721450805664,-1.1669397354125977,-1.1505062878131866,23.25,0.0,2.9103755950927734,-1.006007194519043,-1.1505062878131866,29.5,0.0,2.8488636016845703,-0.6598234176635742,-1.1505062878131866,29.25,0.0,2.695441246032715,-0.09191036224365234,-1.1505062878131866,28.75,0.0,2.741217613220215,-0.16629695892333984,-1.1505062878131866,31.25,0.0,2.6106834411621094,-0.03325939178466797,-1.1505062878131866,17.25,,,,,,,,,,,,,,,,,,,,,,,,,
"{'error': 0, 'frameNum': 828, 'pointCloud': [[-1.2745857238769531, 1.864314079284668, 0.0, -0.19175104796886444, 12.25, 65.0, 255.0], [-1.544952392578125, 3.003716468811035, 0.0, -0.3835020959377289, 14.0, 68.0, 255.0], [-1.1333227157592773, 2.7480125427246094, 0.0, -1.342257335782051, 28.75, 67.0, 255.0], [-1.1962652206420898, 2.7669668197631836, 0.0, -1.342257335782051, 25.25, 69.0, 255.0], [-1.2445449829101562, 2.894282341003418, 0.0, -0.3835020959377289, 16.5, 69.0, 255.0], [-0.75531005859375, 2.7272701263427734, 0.0, -1.5340083837509155, 25.25, 65.0, 255.0], [-0.5260705947875977, 2.4712085723876953, 0.0, -1.5340083837509155, 18.0, 66.0, 255.0], [-0.46813488006591797, 2.596735954284668, 0.0, -1.5340083837509155, 22.75, 66.0, 255.0], [-1.385807991027832, 1.6096830368041992, 0.0, 0.0, 19.5, 64.0, 255.0]], 'numDetectedPoints': 9, 'numDetectedTracks': 1, 'trackData': [[0.0, -0.6707690954208374, 2.7364065647125244, -1.4864547210891033e-06, -0.9608681201934814, -1.115251064300537, -3.325167654111283e-06, -0.7620968222618103, -0.9402692914009094, -1.0376194268246763e-06, 3.0, 0.9999997615814209, 6.013470016999068e-154, 2.9070168157579885e-33, 3.697039077449838e-33, 8.518815042151991e-96]], 'trackIndexes': [255.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 255.0]}",0,828,9,1,"[255.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 255.0]",,1754507417350.798,0.0,-1.4864547210891033e-06,2.7364065647125244,-0.6707690954208374,-3.325167654111283e-06,-1.115251064300537,-0.9608681201934814,-1.0376194268246763e-06,-0.9402692914009094,-0.7620968222618103,0.0,1.864314079284668,-1.2745857238769531,-0.19175104796886444,12.25,0.0,3.003716468811035,-1.544952392578125,-0.3835020959377289,14.0,0.0,2.7480125427246094,-1.1333227157592773,-1.342257335782051,28.75,0.0,2.7669668197631836,-1.1962652206420898,-1.342257335782051,25.25,0.0,2.894282341003418,-1.2445449829101562,-0.3835020959377289,16.5,0.0,2.7272701263427734,-0.75531005859375,-1.5340083837509155,25.25,0.0,2.4712085723876953,-0.5260705947875977,-1.5340083837509155,18.0,0.0,2.596735954284668,-0.46813488006591797,-1.5340083837509155,22.75,0.0,1.6096830368041992,-1.385807991027832,0.0,19.5,,,,,,,,,,,,,,,
