Session_ID,Recording_Number,Sequence_Number,Frame_count,tid,posy,posz,vely,velz,accy,accz,pointy0,pointz0,snr0,pointy1,pointz1,snr1,pointy2,pointz2,snr2,pointy3,pointz3,snr3,pointy4,pointz4,snr4,pointy5,pointz5,snr5,pointy6,pointz6,snr6,pointy7,pointz7,snr7,pointy8,pointz8,snr8,pointy9,pointz9,snr9,pointy10,pointz10,snr10,pointy11,pointz11,snr11,pointy12,pointz12,snr12,pointy13,pointz13,snr13,pointy14,pointz14,snr14,pointy15,pointz15,snr15,pointy16,pointz16,snr16,pointy17,pointz17,snr17,pointy18,pointz18,snr18,pointy19,pointz19,snr19,pointy20,pointz20,snr20,pointy21,pointz21,snr21,pointy22,pointz22,snr22,pointy23,pointz23,snr23,pointy24,pointz24,snr24,pointy25,pointz25,snr25,pointy26,pointz26,snr26,pointy27,pointz27,snr27,pointy28,pointz28,snr28,pointy29,pointz29,snr29,pointy30,pointz30,snr30,pointy31,pointz31,snr31,pointy32,pointz32,snr32,pointy33,pointz33,snr33,pointy34,pointz34,snr34,pointy35,pointz35,snr35,pointy36,pointz36,snr36,pointy37,pointz37,snr37,pointy38,pointz38,snr38,pointy39,pointz39,snr39,pointy40,pointz40,snr40,pointy41,pointz41,snr41,pointy42,pointz42,snr42,pointy43,pointz43,snr43,pointy44,pointz44,snr44,pointy45,pointz45,snr45,pointy46,pointz46,snr46,pointy47,pointz47,snr47,pointy48,pointz48,snr48,pointy49,pointz49,snr49
172948,3,4,297,0,2.98,-1.07,-0.05,-0.9,-0.26,-0.74,2.89,-1.19,5.75,2.76,-0.89,13.25,2.79,-0.96,18.25,2.81,-1.01,15.0,3.12,-1.21,10.25,3.53,-1.11,11.5,3.69,-0.97,12.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172948,3,5,298,0,2.94,-1.14,-0.15,-0.92,-0.36,-0.68,2.78,-1.15,10.0,2.82,-1.2,11.0,2.98,-1.13,5.75,3.52,-1.14,10.75,3.69,-1.04,13.0,3.92,-0.94,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172948,3,6,299,0,2.91,-1.23,-0.21,-0.99,-0.4,-0.67,2.88,-1.39,5.75,2.77,-1.14,7.25,2.82,-1.26,9.0,2.56,-1.06,8.5,3.11,-1.22,9.0,3.55,-1.1,11.5,3.69,-1.02,13.5,3.93,-0.86,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172948,3,7,300,0,2.88,-1.27,-0.28,-0.94,-0.43,-0.58,2.65,-0.96,4.0,2.75,-1.0,6.25,2.73,-1.03,21.75,2.62,-0.96,8.75,3.57,-1.07,9.75,3.71,-0.97,12.25,3.91,-0.96,8.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172948,3,8,301,0,2.85,-1.33,-0.32,-0.95,-0.44,-0.53,2.9,-1.13,5.5,2.62,-0.98,5.75,2.75,-1.03,21.25,3.06,-1.33,6.75,3.61,-0.95,9.5,3.72,-0.95,12.0,3.89,-1.03,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172948,3,9,302,0,2.83,-1.28,-0.35,-0.76,-0.45,-0.34,2.82,-1.07,11.5,2.93,-1.18,4.0,2.74,-0.91,7.25,2.8,-1.01,13.0,3.03,-1.32,7.5,2.64,-0.94,5.25,3.86,-1.16,5.0,3.54,-0.97,6.75,3.67,-1.08,7.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172948,3,10,303,0,2.82,-1.29,-0.35,-0.71,-0.41,-0.27,2.8,-0.92,5.75,2.88,-1.0,4.0,3.68,-1.12,6.5,3.84,-1.21,5.5,3.56,-0.88,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172948,3,11,304,0,2.82,-1.29,-0.31,-0.66,-0.32,-0.23,2.76,-1.04,15.5,2.78,-1.1,12.5,2.74,-0.94,10.25,3.56,-0.94,5.0,3.73,-0.98,6.75,3.91,-0.98,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172948,3,12,305,0,2.84,-1.27,-0.24,-0.57,-0.22,-0.16,2.71,-0.94,6.25,2.8,-0.96,10.75,2.88,-0.91,9.0,2.97,-1.39,7.5,3.61,-0.79,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172948,3,13,306,0,2.81,-1.32,-0.13,-0.29,0.0,0.0,2.97,-1.37,7.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173001,4,1,350,0,2.62,-0.12,-0.14,-0.54,-0.13,-0.62,2.92,-1.39,4.25,2.88,-1.27,7.75,2.62,0.01,12.25,2.47,0.14,14.25,2.54,0.12,15.5,2.34,0.23,5.25,3.35,1.51,4.75,2.89,-1.01,18.75,3.01,-1.04,15.0,2.75,-0.56,20.5,3.46,-0.66,11.0,3.66,-0.68,17.75,2.58,0.07,32.75,2.61,0.02,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173001,4,2,351,0,2.61,-0.15,-0.15,-0.56,-0.13,-0.58,2.91,-1.2,7.75,2.97,-1.25,5.5,2.61,0.04,7.25,2.37,0.12,5.75,2.46,0.15,15.5,2.46,0.29,15.5,2.9,-0.99,18.75,2.98,-1.1,16.0,3.86,-1.17,9.0,2.77,-0.65,20.25,3.69,-0.68,16.75,2.6,0.05,28.25,2.56,0.1,32.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173001,4,3,352,0,2.61,-0.22,-0.14,-0.62,-0.1,-0.59,2.86,-1.24,10.25,2.92,-1.31,7.0,2.84,-0.77,6.5,2.48,0.2,14.0,2.61,0.19,10.25,2.51,0.26,16.25,2.97,-1.13,16.75,2.91,-0.97,19.0,2.78,-0.71,20.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173001,4,4,353,0,2.62,-0.25,-0.12,-0.63,-0.09,-0.55,2.95,-1.05,14.0,3.06,-0.98,11.5,2.76,-0.76,8.0,3.39,-0.61,7.5,3.73,-0.61,7.5,3.62,-0.55,9.0,2.57,0.03,21.5,2.61,-0.06,18.75,2.49,0.28,18.0,2.35,0.42,8.5,2.95,-1.19,15.75,2.9,-1.05,17.25,2.76,-0.69,18.0,3.87,-1.11,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173001,4,5,354,0,2.63,-0.27,-0.12,-0.6,-0.08,-0.47,2.79,-1.31,10.5,2.93,-1.4,8.75,3.34,-1.02,7.25,3.53,-0.99,9.5,2.72,-0.37,12.75,2.54,0.07,27.75,2.6,-0.03,23.5,2.49,0.16,25.5,2.4,0.26,15.75,3.61,1.26,6.25,2.86,-1.19,17.25,2.91,-1.28,15.75,2.74,-0.72,17.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173001,4,6,355,0,2.62,-0.31,-0.14,-0.6,-0.13,-0.42,2.89,-1.1,14.5,3.0,-1.09,12.0,3.22,-1.03,5.75,2.83,-0.65,13.75,3.53,-0.9,4.25,3.78,-0.6,4.25,2.67,-0.24,16.75,2.51,0.0,19.5,2.18,0.14,4.25,2.31,0.15,17.75,2.39,0.15,21.5,2.91,-1.32,15.75,2.84,-1.25,16.5,3.57,-1.24,14.0,3.6,-0.84,14.0,3.43,-0.6,10.5,2.76,-0.34,17.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173001,4,7,356,0,2.62,-0.43,-0.08,-0.75,0.01,-0.54,2.93,-1.35,6.75,3.25,-1.63,5.25,2.78,-1.12,10.75,3.2,-1.31,6.0,3.66,-1.11,4.25,2.75,-0.73,15.25,2.69,-0.51,18.25,2.55,-0.38,16.75,2.17,-0.09,6.25,2.24,-0.13,17.5,2.36,-0.19,16.75,2.94,-1.26,16.0,3.53,-1.42,13.75,3.68,-1.65,9.0,3.4,-0.59,10.75,2.39,-0.03,19.25,2.51,0.0,28.25,2.61,-0.03,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173001,4,8,357,0,2.6,-0.64,-0.1,-1.06,0.01,-0.77,2.4,-1.25,18.5,2.52,-1.34,15.25,2.66,-1.38,11.5,2.88,-1.46,6.0,2.29,-0.69,22.0,2.35,-0.87,20.0,2.25,-0.62,18.5,4.01,-0.39,7.5,3.63,-0.31,10.25,3.71,-0.26,17.5,3.73,-0.26,16.25,2.62,-0.11,25.25,3.75,-0.15,20.0,4.02,-0.21,11.0,2.36,-0.06,19.0,2.49,0.01,26.25,2.55,-0.02,29.0,3.62,-0.08,13.25,3.73,-0.1,20.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173001,4,9,358,0,2.59,-0.79,-0.16,-1.19,-0.11,-0.79,2.7,-1.76,5.5,2.67,-1.35,11.0,2.65,-1.09,15.25,2.13,-0.78,8.0,2.35,-0.71,8.25,2.54,-0.79,13.75,2.61,-0.9,16.75,3.38,-1.0,7.25,3.61,-0.67,8.0,3.77,-0.58,8.5,3.99,-0.53,6.25,2.36,-0.14,19.0,4.02,-0.26,10.75,2.48,-0.05,26.0,2.55,-0.02,28.5,3.62,0.02,13.75,3.72,0.02,20.5,3.74,-0.02,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173001,4,10,359,0,2.58,-0.97,-0.15,-1.39,-0.07,-0.91,2.6,-1.18,20.5,2.66,-1.27,13.25,2.85,-1.37,4.75,2.42,-1.03,19.25,2.51,-1.13,21.0,2.36,-0.87,14.25,2.28,-0.66,4.75,3.6,-0.84,6.25,3.71,-0.93,7.25,3.93,-0.88,4.75,2.35,-0.15,18.75,2.63,-0.23,24.25,4.02,-0.31,10.5,2.48,-0.02,25.25,2.55,-0.01,28.0,3.63,-0.06,14.75,3.71,-0.05,21.25,3.74,-0.01,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173001,4,11,360,0,2.57,-1.12,-0.11,-1.51,0.01,-0.97,2.41,-0.97,15.25,2.47,-1.01,24.5,2.53,-1.02,26.5,2.61,-1.04,23.5,2.71,-1.08,15.5,3.52,-1.17,4.25,3.64,-1.26,6.0,3.87,-1.1,4.0,2.62,-0.57,25.0,2.34,-0.19,18.5,2.48,-0.1,24.5,2.56,-0.09,27.25,3.63,-0.01,14.75,3.71,-0.01,20.75,3.74,-0.03,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173001,4,12,361,0,2.59,-1.2,-0.09,-1.43,-0.01,-0.78,2.59,-1.0,10.25,2.7,-1.04,21.0,2.74,-1.06,25.75,2.75,-1.09,22.0,2.86,-1.15,10.25,3.85,-1.2,8.0,3.6,-0.99,5.5,3.73,-1.03,9.0,2.76,-1.11,17.0,2.93,-1.17,11.75,2.64,-0.75,25.0,2.33,-0.16,18.5,2.47,-0.03,23.75,2.56,-0.06,26.25,3.63,0.03,13.5,3.72,0.0,20.75,3.75,0.03,19.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173001,4,13,362,0,2.63,-1.22,-0.05,-1.25,-0.02,-0.51,2.93,-1.83,5.0,2.91,-1.36,8.0,2.64,-1.06,19.5,2.71,-1.18,10.75,2.61,-0.86,11.5,2.65,-0.97,19.5,3.89,-1.05,6.25,3.68,-0.71,7.5,3.74,-0.84,10.5,2.74,-1.17,16.75,2.96,-1.14,12.25,2.62,-0.94,24.5,2.56,-0.46,21.75,2.4,-0.33,20.75,2.29,-0.21,18.0,3.6,-0.13,13.25,3.72,-0.02,20.25,3.75,0.08,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173001,4,14,363,0,2.68,-1.23,0.0,-1.06,-0.04,-0.25,2.8,-1.07,20.5,2.76,-1.12,19.25,2.8,-0.87,11.75,3.4,-0.97,5.5,3.66,-0.78,9.5,3.76,-0.74,12.25,3.94,-0.86,8.25,2.63,-1.03,24.75,2.91,-1.19,10.25,2.53,-0.67,19.75,2.37,-0.3,20.25,3.63,0.0,12.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173001,4,15,364,0,2.72,-1.19,0.02,-0.78,-0.09,0.06,2.8,-1.48,5.75,2.74,-0.84,15.25,2.62,-0.75,6.25,2.79,-0.82,18.25,2.87,-0.75,13.25,3.6,-0.91,5.25,3.71,-0.91,6.5,2.5,-0.95,19.5,2.6,-1.09,25.25,2.71,-1.18,18.5,2.88,-1.24,10.25,3.34,-1.06,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173001,4,16,365,0,2.7,-1.24,-0.05,-0.71,-0.19,0.14,2.51,-1.1,6.75,2.61,-1.12,15.25,2.64,-1.19,16.25,2.75,-1.21,12.75,2.95,-1.18,7.75,2.55,-1.0,18.75,2.61,-1.1,26.5,2.9,-1.19,10.75,3.32,-1.1,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173001,4,17,366,0,2.72,-1.26,-0.03,-0.61,-0.16,0.22,2.6,-1.0,9.5,2.7,-1.06,21.75,2.74,-1.11,26.25,2.77,-1.15,24.25,2.85,-1.22,15.5,3.08,-1.16,4.0,2.55,-1.01,17.25,2.64,-1.07,25.5,2.68,-1.09,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173001,4,18,367,0,2.74,-1.26,0.0,-0.48,-0.12,0.32,2.59,-1.02,10.75,2.7,-1.01,22.5,2.73,-1.0,25.75,2.76,-0.99,20.75,2.89,-1.05,6.25,2.58,-0.99,16.5,2.65,-1.06,25.5,2.69,-1.08,27.5,3.21,-1.26,8.75,3.92,-0.91,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173001,4,19,368,0,2.75,-1.28,0.02,-0.4,-0.09,0.35,2.67,-1.15,7.75,2.76,-1.15,14.5,2.8,-1.16,13.75,2.92,-1.19,7.25,2.59,-1.0,14.5,3.19,-1.28,8.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173001,4,20,369,0,2.77,-1.27,0.02,-0.28,-0.1,0.44,2.88,-1.42,7.25,2.86,-1.15,8.75,2.67,-0.93,7.75,2.79,-0.93,9.5,3.18,-1.24,8.25,3.59,-0.98,11.25,3.92,-0.91,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173011,5,1,407,0,2.63,-0.05,-0.03,-0.45,-0.02,-0.8,2.52,-0.97,20.25,2.61,-1.03,13.5,2.96,-1.32,5.25,2.81,-1.03,8.25,2.47,-0.56,20.25,3.95,-0.78,5.5,2.17,-0.26,4.0,2.27,-0.35,18.75,2.36,-0.34,21.25,3.55,-0.4,5.25,3.77,-0.38,10.25,3.7,-0.33,10.75,2.84,-1.17,17.75,2.96,-1.21,13.75,2.72,-0.89,15.25,3.31,-1.12,11.5,3.55,-0.98,15.25,3.27,1.25,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173011,5,2,408,0,2.64,-0.21,-0.02,-0.71,-0.03,-0.96,2.32,-1.37,18.25,2.42,-1.28,21.75,2.55,-1.17,16.75,2.72,-1.25,10.0,2.97,-1.4,7.75,2.15,-0.67,9.25,2.33,-0.83,9.5,3.48,-0.86,11.0,3.67,-0.53,15.75,3.73,-0.44,15.0,4.0,-0.44,7.25,2.67,-1.05,16.25,2.8,-1.25,16.25,2.92,-1.31,13.0,3.21,-1.37,11.75,3.63,-0.7,15.25,3.76,0.08,13.75,3.71,0.19,15.0,3.44,0.89,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173011,5,3,409,0,2.67,-0.6,0.06,-1.33,0.08,-1.41,2.35,-1.31,18.75,2.54,-1.27,14.25,2.69,-1.34,10.25,2.94,-1.46,6.75,2.29,-1.0,20.25,3.28,-1.28,10.0,2.21,-0.77,19.25,2.25,-0.8,23.0,3.54,-0.91,10.5,3.76,-0.43,9.5,4.02,-0.23,4.25,2.79,-1.27,16.0,2.93,-1.33,12.5,2.68,-1.08,16.25,3.73,-1.53,11.5,3.48,-0.71,13.5,3.68,-0.09,18.25,3.72,0.26,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173011,5,4,410,0,2.68,-0.87,0.09,-1.7,0.11,-1.61,2.37,-0.95,15.75,2.45,-1.03,22.25,2.53,-1.07,24.25,2.61,-1.11,22.25,2.69,-1.2,15.0,2.86,-1.29,5.5,3.45,-1.36,6.75,3.54,-1.4,7.25,3.81,-1.29,4.0,3.33,-1.83,13.75,3.63,-1.75,11.25,2.67,-1.02,15.75,2.77,-1.25,13.5,2.99,-1.25,10.25,3.43,-0.83,13.0,3.69,0.15,17.0,3.71,0.43,14.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173011,5,5,411,0,2.69,-1.02,0.06,-1.79,0.03,-1.53,2.27,-1.26,6.25,2.5,-1.13,18.25,2.6,-1.09,25.0,2.66,-1.09,25.75,2.73,-1.11,20.0,2.88,-1.18,8.75,3.31,-1.01,6.25,3.57,-0.87,7.0,3.77,-0.63,7.0,3.99,-0.55,5.0,3.4,-1.67,13.5,3.65,-1.71,11.5,3.44,-0.92,14.0,3.67,-0.32,17.5,3.74,0.09,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173011,5,6,412,0,2.71,-1.1,0.01,-1.69,-0.1,-1.24,2.86,-1.32,12.25,3.06,-1.41,6.0,2.69,-1.02,18.0,2.75,-1.05,22.0,2.8,-1.1,19.5,2.63,-0.71,10.0,3.65,-0.52,4.75,3.78,-0.52,5.25,3.64,-1.72,12.0,2.6,-0.99,24.5,3.66,-0.26,17.25,3.73,0.17,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173011,5,7,413,0,2.71,-1.19,-0.02,-1.63,-0.16,-1.05,2.68,-1.16,25.0,2.74,-1.23,22.75,2.87,-1.17,14.75,2.68,-0.87,23.25,2.64,-0.68,17.75,2.54,-0.55,4.75,2.7,-1.07,24.0,2.66,-0.85,25.75,2.35,-0.5,21.5,3.7,0.0,17.25,3.73,0.2,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173011,5,8,414,0,2.75,-1.22,-0.02,-1.44,-0.21,-0.73,2.54,-1.03,6.75,2.66,-1.07,16.0,2.72,-1.02,18.5,2.96,-1.21,10.0,3.18,-1.29,6.25,2.87,-0.91,14.25,3.63,-0.69,7.75,3.75,-0.62,8.25,2.6,-1.08,25.0,2.68,-1.13,24.75,2.48,-0.81,20.5,2.22,-0.62,19.25,2.31,-0.61,21.0,3.72,-0.7,12.25,3.63,-0.48,14.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173011,5,9,415,0,2.76,-1.3,-0.05,-1.36,-0.26,-0.57,2.72,-1.02,16.25,2.77,-1.04,21.25,2.81,-1.08,19.25,2.89,-1.21,11.5,3.11,-1.27,4.25,2.63,-1.05,25.5,2.69,-1.13,26.0,2.76,-1.17,21.75,2.92,-1.19,16.0,2.18,-0.74,18.75,2.48,-0.88,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173011,5,10,416,0,2.79,-1.33,-0.01,-1.21,-0.24,-0.36,3.04,-0.97,13.0,3.06,-0.98,12.75,2.98,-0.69,5.0,3.22,-0.89,5.0,2.63,-1.07,25.5,2.7,-1.12,27.0,2.76,-1.16,22.0,2.92,-1.19,16.0,2.52,-0.91,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173011,5,11,417,0,2.79,-1.39,-0.08,-1.08,-0.33,-0.18,2.75,-1.07,9.5,2.78,-1.21,6.5,2.73,-0.85,4.5,2.65,-1.03,25.5,2.57,-0.88,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173011,5,12,418,0,2.79,-1.4,-0.11,-0.91,-0.38,0.02,2.68,-0.97,4.0,2.8,-1.01,9.25,2.85,-1.01,8.25,2.66,-1.05,25.25,2.71,-1.14,28.75,2.76,-1.17,26.5,2.89,-1.17,17.5,2.61,-0.87,17.75,3.23,-1.06,10.25,3.59,-0.82,12.25,3.73,-0.73,12.5,3.94,-0.85,8.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173011,5,13,419,0,2.77,-1.49,-0.08,-0.45,0.0,0.0,2.73,-1.14,27.75,2.78,-1.17,26.5,2.89,-1.17,17.5,2.69,-0.98,23.0,2.64,-0.71,16.25,3.9,-1.01,9.5,2.52,-0.52,4.75,3.61,-0.81,12.25,3.72,-0.81,12.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
