tid,posy,posz,vely,velz,accy,accz,pointx1,pointy1,pointz1,doppler1,snr1,pointx2,pointy2,pointz2,doppler2,snr2,pointx3,pointy3,pointz3,doppler3,snr3,pointx4,pointy4,pointz4,doppler4,snr4,pointx5,pointy5,pointz5,doppler5,snr5,pointx6,pointy6,pointz6,doppler6,snr6,pointx7,pointy7,pointz7,doppler7,snr7,pointx8,pointy8,pointz8,doppler8,snr8,pointx9,pointy9,pointz9,doppler9,snr9,pointx10,pointy10,pointz10,doppler10,snr10,pointx11,pointy11,pointz11,doppler11,snr11,pointx12,pointy12,pointz12,doppler12,snr12,pointx13,pointy13,pointz13,doppler13,snr13,pointx14,pointy14,pointz14,doppler14,snr14,pointx15,pointy15,pointz15,doppler15,snr15,pointx16,pointy16,pointz16,doppler16,snr16,pointx17,pointy17,pointz17,doppler17,snr17
0.0,2.004063844680786,0.5107779622077941,-0.1216925159096717,0.1992663145065307,-0.0907141715288162,0.0687871277332305,0.0,2.0034313201904297,0.0637437820434571,-0.1917510479688644,16.25,0.0,2.046346664428711,0.0590946197509766,-0.1917510479688644,22.75,0.0,2.075314521789551,0.10630149841308602,-0.1917510479688644,20.5,0.0,2.376079559326172,-0.880036163330078,0.0,16.5,0.0,1.9962787628173828,0.31050701141357423,0.0,23.5,0.0,2.019166946411133,0.3090764999389648,0.0,29.75,0.0,2.044200897216797,0.2944137573242187,0.0,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.990968346595764,0.6245579838752746,-0.1131643801927566,0.3798949718475342,-0.0485772378742694,0.2233828753232956,0.0,1.909017562866211,0.6742145538330078,0.1917510479688644,15.0,0.0,1.885056495666504,0.9034540176391601,0.1917510479688644,19.75,0.0,1.886129379272461,0.9925033569335937,0.1917510479688644,15.25,0.0,2.3682117462158203,-1.0023448944091797,0.0,17.75,0.0,1.988768577575684,0.3348257064819336,0.0,22.5,0.0,2.010226249694824,0.3516342163085937,0.0,28.25,0.0,2.042055130004883,0.3566410064697265,0.0,29.5,0.0,2.1654367446899414,0.280108642578125,0.0,17.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.0104477405548096,0.4803730368614197,-0.0658488869667053,0.0769062042236328,-0.0049914196133613,-0.0549036115407943,0.0,2.0427703857421875,-0.0167224884033203,-0.1917510479688644,19.75,0.0,2.088189125061035,-0.04926662445068358,-0.1917510479688644,18.5,0.0,1.988768577575684,0.06231327056884772,-0.1917510479688644,14.25,0.0,2.361416816711426,-1.002702522277832,0.0,18.5,0.0,2.1990537643432617,0.11023540496826181,0.0,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.03727126121521,0.476125431060791,0.0141628980636596,0.0553092435002327,0.1022111847996711,-0.0627022460103035,0.0,2.105355262756348,0.38310546875,0.1917510479688644,23.0,0.0,2.1657943725585938,0.3423358917236328,0.1917510479688644,14.25,0.0,2.0792484283447266,0.4979040145874023,0.1917510479688644,22.75,0.0,1.9823312759399412,0.6441738128662109,0.1917510479688644,14.5,0.0,2.4483203887939453,-0.9723041534423829,0.0,20.0,0.0,2.4018287658691406,-0.8768175125122071,0.0,16.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.039198637008667,0.4813428342342376,0.0,0.0,0.0,0.0,0.0,2.405047416687012,-0.8989904403686524,0.0,18.5,0.0,2.4372339248657227,-0.9712312698364258,0.0,20.75,0.0,2.208709716796875,0.06875057220458991,0.0,16.0,0.0,1.9812583923339844,0.3856088638305664,0.0,20.25,0.0,2.040266990661621,0.372734260559082,0.0,27.25,0.0,2.001285552978516,0.394549560546875,0.0,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.043825149536133,0.5263677060604095,0.0221419110894203,0.0788153484463691,0.0406697280704975,0.0694409608840942,0.0,1.961231231689453,0.6398822784423828,0.1917510479688644,12.5,0.0,2.022027969360352,0.6681348800659179,0.1917510479688644,20.0,0.0,2.0377635955810547,0.6667043685913085,0.1917510479688644,19.25,0.0,2.208709716796875,0.07411499023437501,0.0,15.5,0.0,2.029895782470703,0.417437744140625,0.0,27.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.0489284992218018,0.4847459316253662,0.0430096164345741,0.0109779760241508,0.0719804242253303,0.0153644941747188,0.0,1.959085464477539,0.20786781311035152,0.1917510479688644,13.0,0.0,1.9780397415161133,0.258293342590332,0.1917510479688644,16.0,0.0,2.4393796920776367,-0.9866092681884766,0.0,19.75,0.0,2.490520477294922,-1.046333122253418,0.0,14.25,0.0,2.396106719970703,-0.8807514190673829,0.0,17.0,0.0,2.056717872619629,0.24684925079345701,0.0,24.75,0.0,2.1883249282836914,0.3620054244995117,0.0,15.25,0.0,2.029538154602051,0.5740787506103515,0.0,25.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.0605831146240234,0.4028684616088867,0.0788804590702056,-0.124757133424282,0.1201262772083282,-0.0952623337507247,0.0,1.9626617431640625,0.0290538787841797,0.1917510479688644,15.25,0.0,1.976609230041504,0.025835227966308605,0.1917510479688644,18.25,0.0,2.0252466201782227,0.06445903778076181,0.1917510479688644,12.0,0.0,2.477645874023437,-0.9279582977294922,0.0,19.5,0.0,2.4236440658569336,-0.8603666305541993,0.0,16.25,0.0,2.177953720092773,0.4260208129882812,0.0,14.75,0.0,2.027750015258789,0.5740787506103515,0.0,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.056724548339844,0.4022172063589096,0.0747991576790809,-0.1254723817110061,0.1183237582445144,-0.0955920442938804,0.0,1.9834041595458984,0.26866455078125,0.1917510479688644,17.5,0.0,2.0062923431396484,0.373807144165039,0.1917510479688644,21.75,0.0,2.04312801361084,0.534024429321289,-0.1917510479688644,19.25,0.0,2.1332502365112305,0.6906654357910156,0.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.0549309253692627,0.3968470066785812,0.0563181713223457,-0.1356304436922073,0.083046868443489,-0.1056819856166839,0.0,2.033114433288574,0.29870529174804683,0.1917510479688644,17.75,0.0,2.0885467529296875,0.3537799835205078,-0.1917510479688644,26.25,0.0,2.099275588989258,0.38453598022460933,-0.1917510479688644,26.0,0.0,2.1522045135498047,0.4145767211914062,-0.1917510479688644,17.5,0.0,2.16829776763916,0.4557039260864258,0.0,17.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.0699751377105717,0.338882115483284,0.0863428860902786,-0.2242479771375656,0.1104004010558128,-0.1746746301651001,0.0,2.044200897216797,-0.042829322814941395,0.1917510479688644,14.75,0.0,2.0949840545654297,0.013675880432128917,0.1917510479688644,13.75,0.0,2.5491714477539062,-0.990185546875,0.0,14.25,0.0,2.0248889923095703,0.32087821960449214,0.0,23.5,0.0,2.057075500488281,0.4807378768920898,0.0,26.5,0.0,2.1715164184570312,0.4932548522949219,0.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.058652877807617,0.386532586812973,0.0431380420923233,-0.1123285889625549,0.0346602275967597,-0.0583811849355697,0.0,1.955509185791016,0.6366636276245117,-0.1917510479688644,14.25,0.0,2.006649971008301,0.6652738571166992,-0.1917510479688644,20.75,0.0,2.0270347595214844,0.6652738571166992,-0.1917510479688644,19.0,0.0,2.0284652709960938,0.5000497817993164,0.0,26.25,0.0,2.0459890365600586,0.5490447998046875,0.0,30.0,0.0,2.1404027938842773,0.5726482391357421,0.0,19.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.0609850883483887,0.42678634524345394,0.0576532334089279,-0.0228771865367889,0.0651144310832023,0.0296643376350402,0.0,1.9419193267822263,0.5701448440551757,0.1917510479688644,12.25,0.0,1.9952058792114256,0.6119873046875,0.1917510479688644,17.25,0.0,2.0241737365722656,0.6391670227050781,0.1917510479688644,14.25,0.0,2.34675407409668,-1.034889030456543,0.0,17.5,0.0,2.4057626724243164,-1.067075538635254,0.0,19.25,0.0,2.5745630264282227,-0.9479854583740235,0.0,14.5,0.0,2.0009279251098637,0.3741647720336914,0.0,19.5,0.0,2.027750015258789,0.4957582473754883,0.0,26.75,0.0,2.043485641479492,0.5604888916015625,0.0,30.25,0.0,2.1375417709350586,0.613060188293457,0.0,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.0670762062072754,0.42464695572853084,0.0,0.0,0.0,0.0,0.0,2.371072769165039,-1.0034177780151368,0.0,18.5,0.0,2.416849136352539,-1.0259483337402344,0.0,20.0,0.0,2.539515495300293,-0.977668571472168,0.0,15.0,0.0,2.000570297241211,0.3620054244995117,0.0,19.25,0.0,2.027750015258789,0.4574920654296875,0.0,26.75,0.0,2.0456314086914062,0.5361701965332031,0.0,29.75,0.0,2.1550655364990234,0.5644227981567382,0.0,19.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.070366859436035,0.461834055185318,0.0171918291598558,0.0684437677264213,0.0325096994638443,0.0633755549788475,0.0,2.3245811462402344,-1.0964010238647461,-0.1917510479688644,12.5,0.0,2.4025440216064453,-1.0917518615722657,-0.1917510479688644,15.0,0.0,2.0374059677124023,0.5726482391357421,0.1917510479688644,18.75,0.0,2.033114433288574,0.6956722259521484,0.1917510479688644,18.5,0.0,2.3692846298217773,-1.0956857681274415,0.0,21.25,0.0,2.418637275695801,-1.181516456604004,0.0,15.75,0.0,2.353549003601074,-1.0191534042358399,0.0,20.0,0.0,1.9987821578979488,0.3806020736694336,0.0,18.75,0.0,2.022743225097656,0.4700090408325195,0.0,26.0,0.0,2.040982246398926,0.5257989883422851,0.0,29.0,0.0,2.159357070922852,0.5823041915893554,0.0,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.0643866062164307,0.3693977415561676,-0.0069298036396503,-0.1006493642926216,-0.0127958580851554,-0.0916552171111106,0.0,2.4622678756713867,-0.971588897705078,-0.1917510479688644,13.5,0.0,2.0273923873901367,-0.031027603149413996,-0.1917510479688644,14.75,0.0,1.9773244857788088,0.10880489349365241,-0.1917510479688644,13.0,0.0,2.0009279251098637,0.030126762390136813,-0.1917510479688644,18.25,0.0,2.4039745330810547,-1.0466907501220704,0.0,22.75,0.0,2.4597644805908203,-1.0917518615722657,0.0,17.5,0.0,2.0352602005004883,0.46500225067138673,0.0,26.5,0.0,2.053499221801758,0.5504753112792968,0.0,30.0,0.0,2.1625757217407227,0.5783702850341796,0.0,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.0643866062164307,0.3693977415561676,-0.0069298036396503,-0.1006493642926216,-0.0127958580851554,-0.0916552171111106,0.0,2.352833747863769,-1.1360977172851563,-0.1917510479688644,12.75,0.0,2.4164915084838867,-1.0727975845336915,-0.1917510479688644,16.5,0.0,2.390742301940918,-1.0116432189941407,0.0,22.25,0.0,2.4111270904541016,-1.0438297271728516,0.0,24.75,0.0,2.44295597076416,-1.0885332107543944,0.0,19.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.0643866062164307,0.3693977415561676,-0.0069298036396503,-0.1006493642926216,-0.0127958580851554,-0.0916552171111106,0.0,2.352118492126465,-1.0956857681274415,0.0,23.0,0.0,2.369999885559082,-1.1225078582763672,0.0,24.75,0.0,2.4003982543945312,-1.173291015625,0.0,19.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.0643866062164307,0.3693977415561676,-0.0069298036396503,-0.1006493642926216,-0.0127958580851554,-0.0916552171111106,0.0,2.3578405380249023,-1.0871026992797852,0.0,24.5,0.0,2.3664236068725586,-1.1200044631958008,0.0,26.0,0.0,2.386093139648437,-1.173291015625,0.0,20.25,0.0,2.004861831665039,0.4317428588867187,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.0574355125427246,0.4078412771224975,-0.027616873383522,-0.0317363366484642,-0.0426708869636058,-0.0306650213897228,0.0,2.023458480834961,0.6770755767822265,-0.1917510479688644,16.25,0.0,2.044200897216797,0.6878044128417968,-0.1917510479688644,15.5,0.0,2.354979515075684,-1.0956857681274415,0.0,24.75,0.0,2.3642778396606445,-1.1250112533569336,0.0,26.25,0.0,2.381443977355957,-1.1761520385742188,0.0,20.5,0.0,2.0023584365844727,0.3323223114013672,0.0,12.75,0.0,2.040982246398926,0.36164779663085933,0.0,21.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.047427177429199,0.4236671298742294,-0.0487268418073654,-0.0036648344248533,-0.0693630576133728,-0.0064253658056259,0.0,1.9412040710449217,0.486102294921875,-0.1917510479688644,12.5,0.0,1.9501447677612305,0.5865957260131835,-0.1917510479688644,16.0,0.0,2.1457672119140625,-1.0688636779785157,0.0,13.75,0.0,2.3603439331054688,-1.0985467910766602,0.0,24.5,0.0,2.3703575134277344,-1.1232231140136721,0.0,25.75,0.0,2.3932456970214844,-1.1689994812011721,0.0,20.5,0.0,2.004861831665039,0.3137256622314453,0.0,13.25,0.0,2.0427703857421875,0.3426935195922851,0.0,21.75,0.0,2.07209587097168,0.3766681671142578,0.0,26.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.045309066772461,0.4385949939489364,-0.0595193430781364,0.0224250555038452,-0.0877832621335983,0.0159491337835788,0.0,2.116084098815918,0.429954719543457,-0.1917510479688644,13.5,0.0,2.006649971008301,0.7239248275756835,-0.1917510479688644,13.75,0.0,2.148270606994629,-1.0749433517456057,0.0,13.5,0.0,2.3560523986816406,-1.1114213943481444,0.0,25.0,0.0,2.3653507232666016,-1.1300180435180665,0.0,26.25,0.0,2.3943185806274414,-1.1661384582519532,0.0,20.75,0.0,2.00808048248291,0.2894069671630859,0.0,13.5,0.0,2.0456314086914062,0.3441240310668945,0.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.045309066772461,0.4385949939489364,-0.0595193430781364,0.0224250555038452,-0.0877832621335983,0.0159491337835788,0.0,2.0552873611450195,-1.1707876205444336,0.0,13.0,0.0,2.3539066314697266,-1.1114213943481444,0.0,23.75,0.0,2.3692846298217773,-1.1217926025390625,0.0,25.0,0.0,2.4025440216064453,-1.161846923828125,0.0,19.5,0.0,3.2383203506469727,-0.08431415557861327,0.0,12.5,0.0,2.007365226745605,0.2879764556884765,0.0,13.75,0.0,2.042412757873535,0.3484155654907226,0.0,21.75,0.0,2.06601619720459,0.41314620971679683,0.0,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.045309066772461,0.4385949939489364,-0.0595193430781364,0.0224250555038452,-0.0877832621335983,0.0159491337835788,0.0,2.3485422134399414,-1.117143440246582,0.0,22.5,0.0,2.362847328186035,-1.1425350189208985,0.0,24.0,0.0,2.395749092102051,-1.1840198516845704,0.0,18.75,0.0,3.2383203506469727,-0.10863285064697259,0.0,12.25,0.0,2.010226249694824,0.3441240310668945,0.0,13.25,0.0,2.049565315246582,0.407066535949707,0.0,21.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.045309066772461,0.4385949939489364,-0.0595193430781364,0.0224250555038452,-0.0877832621335983,0.0159491337835788,0.0,2.342462539672852,-1.1074874877929688,0.0,22.0,0.0,2.361416816711426,-1.1564825057983399,0.0,24.0,0.0,2.376794815063477,-1.2165639877319336,0.0,19.0,0.0,2.205491065979004,0.17711181640625,0.0,18.0,0.0,2.009868621826172,0.30371208190917964,0.0,14.0,0.0,2.0492076873779297,0.3398324966430664,0.0,22.25,0.0,2.078890800476074,0.3233816146850586,0.0,27.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.041953563690185,0.4232861071825027,-0.0717238411307334,-0.0061806887388229,-0.1085789948701858,-0.0110611114650964,0.0,1.9916296005249023,0.3198053359985351,-0.1917510479688644,16.75,0.0,2.0291805267333984,0.3294612884521484,-0.1917510479688644,21.75,0.0,2.0581483840942383,0.3337528228759765,-0.1917510479688644,18.5,0.0,2.361774444580078,-1.1500452041625977,0.0,21.5,0.0,2.377510070800781,-1.244101333618164,0.0,16.75,0.0,2.331018447875977,-1.0502670288085938,0.0,19.25,0.0,2.17580795288086,0.2211000442504882,0.0,18.25,0.0,2.007007598876953,0.2969171524047851,0.0,19.0,0.0,2.0341873168945312,0.3119375228881836,0.0,26.25,0.0,2.057075500488281,0.3319646835327148,0.0,29.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.0446271896362305,0.4427827268838882,-0.0526030845940113,0.0306531712412834,-0.0718257278203964,0.0242187660187482,0.0,1.9816160202026367,0.49361248016357423,0.1917510479688644,15.75,0.0,2.018451690673828,0.5919601440429687,0.1917510479688644,22.0,0.0,2.026677131652832,0.6377365112304687,0.1917510479688644,20.0,0.0,2.321720123291016,-1.1403892517089844,0.0,20.0,0.0,2.3725032806396484,-1.1593435287475586,0.0,22.75,0.0,2.419710159301758,-1.1664960861206057,0.0,18.5,0.0,2.1811723709106445,0.09843368530273441,0.0,19.0,0.0,2.007722854614258,0.2879764556884765,0.0,19.25,0.0,2.0356178283691406,0.3076459884643554,0.0,26.75,0.0,2.0599365234375,0.3112222671508789,0.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.04640531539917,0.437280324101448,-0.0482457429170608,0.0209708660840988,-0.0659345015883445,0.0158503837883472,0.0,2.010941505432129,0.3451969146728515,-0.1917510479688644,19.25,0.0,2.0438432693481445,0.3802444458007812,-0.1917510479688644,25.75,0.0,2.05850601196289,0.4228021621704101,0.1917510479688644,23.75,0.0,2.142906188964844,0.49754638671875,0.1917510479688644,12.5,0.0,2.27200984954834,-1.2355182647705079,0.0,15.75,0.0,2.3996829986572266,-1.1840198516845704,0.0,21.25,0.0,2.466559410095215,-1.138601112365723,0.0,18.5,0.0,2.0041465759277344,0.2511407852172851,0.0,19.25,0.0,2.0334720611572266,0.260439109802246,0.0,26.0,0.0,2.173304557800293,0.17997283935546882,0.0,19.0,0.0,2.0627975463867188,0.2733137130737304,0.0,29.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.041250944137573,0.4394566684961319,0.0,0.0,0.0,0.0,0.0,2.2791624069213867,-1.228365707397461,0.0,15.75,0.0,2.400755882263184,-1.1797283172607422,0.0,21.5,0.0,2.464413642883301,-1.138601112365723,0.0,18.5,0.0,2.006649971008301,0.2790357589721679,0.0,19.25,0.0,2.0366907119750977,0.30120868682861324,0.0,26.25,0.0,2.0624399185180664,0.3362562179565429,0.0,31.0,0.0,2.167940139770508,0.2858306884765625,0.0,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.041250944137573,0.4394566684961319,0.0,0.0,0.0,0.0,0.0,2.282381057739258,-1.220140266418457,0.0,17.75,0.0,2.356410026550293,-1.219782638549805,0.0,22.0,0.0,2.446532249450684,-1.1561248779296875,0.0,18.5,0.0,2.177953720092773,0.26687641143798824,0.0,20.5,0.0,3.257989883422852,0.2715255737304687,0.0,13.25,0.0,2.002716064453125,0.3026391983032226,0.0,18.25,0.0,2.034544944763184,0.3451969146728515,0.0,25.0,0.0,2.065300941467285,0.3451969146728515,0.0,30.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.0474512577056885,0.4222613394260406,0.0177808813750743,-0.0327658168971538,0.0272760055959224,-0.0301441438496112,0.0,2.055644989013672,0.21394748687744142,0.1917510479688644,14.5,0.0,2.113938331604004,0.2743865966796875,0.1917510479688644,13.25,0.0,2.2062063217163086,-1.3420913696289063,0.0,18.0,0.0,2.3088455200195312,-1.2830827713012696,0.0,22.25,0.0,2.3871660232543945,-1.2405250549316407,0.0,18.25,0.0,2.192258834838867,0.2514984130859375,0.0,21.25,0.0,2.004861831665039,0.2994205474853515,0.0,17.5,0.0,2.038121223449707,0.3552104949951172,0.0,25.0,0.0,2.071738243103028,0.3516342163085937,0.0,30.75,0.0,3.240823745727539,0.3605749130249023,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.0477542877197266,0.4143398225307464,0.0089477505534887,-0.0491707436740398,0.006807243451476,-0.0471482500433921,0.0,2.441525459289551,-1.0177228927612305,0.1917510479688644,14.0,0.0,2.092123031616211,0.3530647277832031,-0.1917510479688644,14.25,0.0,2.12860107421875,0.3083612442016601,-0.1917510479688644,15.0,0.0,2.362489700317383,-1.1232231140136721,0.0,20.25,0.0,3.1110048294067383,0.0533725738525391,0.0,12.25,0.0,1.9952058792114256,0.24506111145019532,0.0,17.75,0.0,2.026677131652832,0.2414848327636718,0.0,24.0,0.0,2.069234848022461,0.2672340393066406,0.0,29.5,0.0,3.238677978515625,0.35020370483398433,0.0,12.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.0438878536224365,0.4142395675182342,-0.0079887155443429,-0.050188198685646,-0.0237964522093534,-0.0495484359562397,0.0,2.005934715270996,0.3899003982543945,-0.1917510479688644,17.0,0.0,2.048492431640625,0.4167224884033203,-0.1917510479688644,24.0,0.0,2.063155174255371,0.4306699752807617,-0.1917510479688644,22.5,0.0,2.371072769165039,-1.105341720581055,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.0438878536224365,0.4142395675182342,-0.0079887155443429,-0.050188198685646,-0.0237964522093534,-0.0495484359562397,0.0,2.3227930068969727,-1.1697147369384766,0.0,21.0,0.0,2.37429141998291,-1.138601112365723,0.0,24.25,0.0,2.489805221557617,-1.066002655029297,0.0,19.5,0.0,3.0663013458251958,-0.14689903259277337,0.0,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.0438878536224365,0.4142395675182342,-0.0079887155443429,-0.050188198685646,-0.0237964522093534,-0.0495484359562397,0.0,2.34675407409668,-1.115712928771973,0.0,21.5,0.0,2.393960952758789,-1.092824745178223,0.0,24.5,0.0,2.4890899658203125,-1.0534856796264649,0.0,19.5,0.0,3.054141998291016,-0.1883838653564453,0.0,12.5,0.0,2.1750926971435547,0.5297328948974609,0.0,18.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.0418105125427246,0.4308118641376495,-0.0028021903708577,-0.0170013308525085,-0.0077053159475326,-0.0166169963777065,0.0,1.926541328430176,0.6144906997680664,0.1917510479688644,12.75,0.0,1.9458532333374023,0.6509687423706054,0.1917510479688644,17.25,0.0,2.3360252380371094,-1.1418197631835938,0.0,20.75,0.0,2.362489700317383,-1.1425350189208985,0.0,23.75,0.0,3.1156539916992188,-0.006351280212402277,0.0,12.25,0.0,3.220796585083008,0.0419284820556641,0.0,12.5,0.0,1.9941329956054688,0.2633001327514648,0.0,20.5,0.0,2.0170211791992188,0.27617473602294923,0.0,26.75,0.0,2.1747350692749023,0.4585649490356445,0.0,17.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.040767192840576,0.4506036758422851,0.0060919802635908,0.0229316987097263,0.0150036141276359,0.0233485586941242,0.0,1.953721046447754,0.5819465637207031,0.1917510479688644,14.75,0.0,1.98054313659668,0.6273653030395507,0.1917510479688644,19.75,0.0,1.990556716918945,0.6667043685913085,0.1917510479688644,16.0,0.0,2.341747283935547,-1.1364553451538086,0.0,21.25,0.0,2.3632049560546875,-1.1350248336791993,0.0,24.0,0.0,2.422928810119629,-1.1436079025268557,0.0,18.5,0.0,3.208279609680176,-0.0567768096923828,0.0,12.25,0.0,1.989126205444336,0.2525712966918945,0.0,19.75,0.0,2.0045042037963867,0.25865097045898433,0.0,25.5,0.0,2.0352602005004883,0.2618696212768554,0.0,28.5,0.0,2.196192741394043,0.4589225769042969,0.0,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.0407111644744877,0.4555525302886963,0.0090264398604631,0.0330730900168418,0.0218979604542255,0.0336517468094825,0.0,1.9969940185546875,0.600543212890625,0.1917510479688644,14.75,0.0,2.4014711380004883,-1.026663589477539,0.0,19.5,0.0,2.4265050888061523,-1.0502670288085938,0.0,23.25,0.0,2.474069595336914,-1.0717247009277344,0.0,18.5,0.0,1.9898414611816408,0.2282526016235351,0.0,20.25,0.0,2.1768808364868164,0.4371072769165039,0.0,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.0407111644744877,0.4555525302886963,0.0090264398604631,0.0330730900168418,0.0218979604542255,0.0336517468094825,0.0,2.3936033248901367,-1.0273788452148438,0.0,19.25,0.0,2.417564392089844,-1.0667179107666016,0.0,22.75,0.0,2.4640560150146484,-1.083884048461914,0.0,18.0,0.0,2.173304557800293,0.4027750015258789,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.0407111644744877,0.4555525302886963,0.0090264398604631,0.0330730900168418,0.0218979604542255,0.0336517468094825,0.0,2.362847328186035,-1.0395381927490235,0.0,18.25,0.0,2.422213554382324,-1.0298822402954102,0.0,21.25,0.0,2.480506896972656,-1.0391805648803711,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.040268421173096,0.4574593424797058,0.0118362680077552,0.0373462215065956,0.0289624035358428,0.0383658036589622,0.0,1.9719600677490237,0.5072023391723632,0.1917510479688644,13.5,0.0,2.3435354232788086,-1.0999773025512696,0.0,20.0,0.0,1.9948482513427732,0.29906291961669923,0.0,18.0,0.0,2.0238161087036133,0.3230239868164062,0.0,24.25,0.0,2.0477771759033203,0.3680850982666015,0.0,27.5,0.0,2.1851062774658203,0.4514123916625976,0.0,15.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.0377564430236816,0.4677939832210541,0.0009038569405674,0.0564740225672721,0.0099498685449361,0.0554351806640625,0.0,2.040982246398926,0.6123449325561523,-0.1917510479688644,15.25,0.0,2.001285552978516,0.6781484603881835,-0.1917510479688644,17.5,0.0,2.001285552978516,0.15243549346923832,0.0,14.0,0.0,2.04312801361084,0.2060796737670898,0.0,20.75,0.0,2.067446708679199,0.3287460327148437,0.0,25.5,0.0,2.196192741394043,0.48789043426513673,0.0,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
