tid,posx,posy,posz,velx,vely,velz,accx,accy,accz,pointx1,pointy1,pointz1,doppler1,snr1,pointx2,pointy2,pointz2,doppler2,snr2,pointx3,pointy3,pointz3,doppler3,snr3,pointx4,pointy4,pointz4,doppler4,snr4,pointx5,pointy5,pointz5,doppler5,snr5,pointx6,pointy6,pointz6,doppler6,snr6,pointx7,pointy7,pointz7,doppler7,snr7,pointx8,pointy8,pointz8,doppler8,snr8,pointx9,pointy9,pointz9,doppler9,snr9
0.0,8.108359907055274e-06,3.0574371814727783,0.7409842133522033,-4.826948861591518e-05,-0.0371666513383388,0.2911900281906128,-2.136520743079018e-05,0.0280267819762229,0.2050579786300659,0.0,3.4332275390625,-0.621828842163086,0.0,15.25,0.0,3.478646278381348,-0.6282661437988282,0.0,13.5,0.0,2.8839111328125,0.7568265914916992,0.0,13.0,0.0,3.076314926147461,0.8848573684692382,0.0,14.25,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,8.108359907055274e-06,3.0574371814727783,0.7409842133522033,-4.826948861591518e-05,-0.0371666513383388,0.2911900281906128,-2.136520743079018e-05,0.0280267819762229,0.2050579786300659,0.0,2.960085868835449,0.8655454635620117,0.0,22.0,0.0,3.0527114868164062,0.8680488586425781,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,8.108359907055274e-06,3.0574371814727783,0.7409842133522033,-4.826948861591518e-05,-0.0371666513383388,0.2911900281906128,-2.136520743079018e-05,0.0280267819762229,0.2050579786300659,0.0,3.4335851669311523,-0.4415843963623047,0.0,14.75,0.0,3.5097599029541016,-0.5256269454956055,0.0,13.0,0.0,3.0115842819213867,0.6295110702514648,0.0,21.25,0.0,3.151774406433105,0.5261566162109375,0.0,14.75,0.0,2.901792526245117,0.6992485046386718,0.0,12.5,0.0,2.9747486114501958,0.6913806915283203,0.0,21.25,,,,,,,,,,,,,,,
0.0,8.108359907055274e-06,3.0574371814727783,0.7409842133522033,-4.826948861591518e-05,-0.0371666513383388,0.2911900281906128,-2.136520743079018e-05,0.0280267819762229,0.2050579786300659,0.0,3.45611572265625,-0.45767765045166015,0.0,16.0,0.0,3.50332260131836,-0.5116794586181641,0.0,14.0,0.0,2.9801130294799805,0.6634857177734375,0.0,20.75,0.0,2.8978586196899414,0.6770755767822265,0.0,12.5,0.0,2.997279167175293,0.8015300750732421,0.0,21.25,0.0,3.11136245727539,0.8308555603027343,0.0,15.75,,,,,,,,,,,,,,,
0.0,8.108359907055274e-06,3.0574371814727783,0.7409842133522033,-4.826948861591518e-05,-0.0371666513383388,0.2911900281906128,-2.136520743079018e-05,0.0280267819762229,0.2050579786300659,0.0,3.4782886505126958,-0.6472204208374024,0.0,14.75,0.0,3.452181816101074,-0.5245540618896485,0.0,16.0,0.0,2.989053726196289,0.6470348358154296,0.0,20.75,0.0,2.8935670852661133,0.6885196685791015,0.0,12.75,0.0,3.016233444213867,0.7593299865722656,0.0,22.0,0.0,3.082394599914551,0.9159709930419921,0.0,17.0,,,,,,,,,,,,,,,
0.0,8.108359907055274e-06,3.0574371814727783,0.7409842133522033,-4.826948861591518e-05,-0.0371666513383388,0.2911900281906128,-2.136520743079018e-05,0.0280267819762229,0.2050579786300659,0.0,3.488302230834961,-0.42584877014160155,0.0,19.75,0.0,3.497242927551269,-0.41047077178955077,0.0,16.75,0.0,2.877473831176758,0.74931640625,0.0,13.75,0.0,2.9593706130981445,0.7414485931396484,0.0,21.0,0.0,3.0008554458618164,0.7772113800048828,0.0,21.75,0.0,3.144979476928711,0.8061792373657226,0.0,16.0,,,,,,,,,,,,,,,
0.0,8.108359907055274e-06,3.0574371814727783,0.7409842133522033,-4.826948861591518e-05,-0.0371666513383388,0.2911900281906128,-2.136520743079018e-05,0.0280267819762229,0.2050579786300659,0.0,3.484725952148437,-0.48378448486328124,0.0,21.0,0.0,2.884984016418457,0.7553960800170898,0.0,13.5,0.0,2.964019775390625,0.7714893341064453,0.0,21.75,0.0,2.9915571212768555,0.8122589111328125,0.0,22.75,0.0,3.143906593322754,0.7958080291748046,0.0,16.5,,,,,,,,,,,,,,,,,,,,
0.0,8.108359907055274e-06,3.0574371814727783,0.7409842133522033,-4.826948861591518e-05,-0.0371666513383388,0.2911900281906128,-2.136520743079018e-05,0.0280267819762229,0.2050579786300659,0.0,2.881050109863281,0.7940198898315429,0.0,15.25,0.0,2.9511451721191406,0.844087791442871,0.0,23.25,0.0,3.124237060546875,0.7804300308227539,0.0,19.0,0.0,2.9822587966918945,0.8998777389526367,0.0,24.5,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,8.108359907055274e-06,3.0574371814727783,0.7409842133522033,-4.826948861591518e-05,-0.0371666513383388,0.2911900281906128,-2.136520743079018e-05,0.0280267819762229,0.2050579786300659,0.0,2.879977226257324,0.8147623062133789,0.0,14.75,0.0,2.948284149169922,0.8694793701171875,0.0,23.0,0.0,3.117084503173828,0.8194114685058593,0.0,19.0,0.0,2.98154354095459,0.9145404815673828,0.0,24.5,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,8.108359907055274e-06,3.0574371814727783,0.7409842133522033,-4.826948861591518e-05,-0.0371666513383388,0.2911900281906128,-2.136520743079018e-05,0.0280267819762229,0.2050579786300659,0.0,2.8842687606811523,0.7979537963867187,0.0,14.25,0.0,3.113865852355957,0.8498098373413085,0.0,19.25,0.0,2.93576717376709,0.9388591766357421,0.0,23.0,0.0,2.9758214950561523,0.9503032684326171,0.0,24.25,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,8.108359907055274e-06,3.0574371814727783,0.7409842133522033,-4.826948861591518e-05,-0.0371666513383388,0.2911900281906128,-2.136520743079018e-05,0.0280267819762229,0.2050579786300659,0.0,3.1006336212158203,0.866975975036621,0.0,19.75,0.0,2.9407739639282227,0.9259845733642578,0.0,24.0,0.0,2.980470657348633,0.911679458618164,0.0,25.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,8.108359907055274e-06,3.0574371814727783,0.7409842133522033,-4.826948861591518e-05,-0.0371666513383388,0.2911900281906128,-2.136520743079018e-05,0.0280267819762229,0.2050579786300659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,8.108359907055274e-06,3.0574371814727783,0.7409842133522033,-4.826948861591518e-05,-0.0371666513383388,0.2911900281906128,-2.136520743079018e-05,0.0280267819762229,0.2050579786300659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,8.108359907055274e-06,3.0574371814727783,0.7409842133522033,-4.826948861591518e-05,-0.0371666513383388,0.2911900281906128,-2.136520743079018e-05,0.0280267819762229,0.2050579786300659,0.0,3.453969955444336,-0.6311271667480469,0.0,18.5,0.0,3.4807920455932617,-0.6304119110107422,0.0,16.75,0.0,2.990841865539551,0.841942024230957,0.0,24.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,8.108359907055274e-06,3.0574371814727783,0.7409842133522033,-4.826948861591518e-05,-0.0371666513383388,0.2911900281906128,-2.136520743079018e-05,0.0280267819762229,0.2050579786300659,0.0,3.391385078430176,-0.8460615158081057,0.0,14.75,0.0,3.471493721008301,-0.8210275650024415,0.0,14.0,0.0,2.967953681945801,0.8237030029296875,0.0,24.0,0.0,2.995133399963379,0.7793571472167968,0.0,25.25,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,8.108359907055274e-06,3.0574371814727783,0.7409842133522033,-4.826948861591518e-05,-0.0371666513383388,0.2911900281906128,-2.136520743079018e-05,0.0280267819762229,0.2050579786300659,0.0,3.4335851669311523,-0.4101131439208984,0.0,12.5,0.0,2.9654502868652344,0.8369352340698242,0.0,22.0,0.0,2.9979944229125977,0.8083250045776367,0.0,23.25,0.0,3.073453903198242,0.8591081619262695,0.0,17.0,0.0,2.8688907623291016,0.9048845291137695,0.0,13.0,,,,,,,,,,,,,,,,,,,,
0.0,8.108359907055274e-06,3.0574371814727783,0.7409842133522033,-4.826948861591518e-05,-0.0371666513383388,0.2911900281906128,-2.136520743079018e-05,0.0280267819762229,0.2050579786300659,0.0,3.4400224685668945,-0.5052421569824219,0.0,14.0,0.0,3.5398006439208984,-0.4902217864990234,0.0,12.25,0.0,2.9758214950561523,0.8769895553588867,0.0,23.75,0.0,2.871036529541016,0.9070302963256835,0.0,13.75,0.0,2.9532909393310547,0.8769895553588867,0.0,23.0,0.0,3.05020809173584,0.9263422012329101,0.0,17.5,,,,,,,,,,,,,,,
0.0,8.108359907055274e-06,3.0574371814727783,0.7409842133522033,-4.826948861591518e-05,-0.0371666513383388,0.2911900281906128,-2.136520743079018e-05,0.0280267819762229,0.2050579786300659,0.0,2.8839111328125,0.8530284881591796,0.0,12.75,0.0,2.973318099975586,0.8101131439208984,0.0,22.25,0.0,2.995848655700684,0.8033182144165039,0.0,23.5,0.0,3.0580759048461914,0.8630420684814453,0.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,8.108359907055274e-06,3.0574371814727783,0.7409842133522033,-4.826948861591518e-05,-0.0371666513383388,0.2911900281906128,-2.136520743079018e-05,0.0280267819762229,0.2050579786300659,0.0,3.442525863647461,-0.4490945816040039,0.0,13.0,0.0,3.608107566833496,-0.2699230194091797,0.0,12.0,0.0,2.902507781982422,0.7797147750854492,0.0,14.0,0.0,2.9747486114501958,0.7682706832885742,0.0,23.25,0.0,2.9897689819335938,0.7704164505004882,0.0,24.25,0.0,3.05020809173584,0.8623268127441406,0.0,16.75,,,,,,,,,,,,,,,
0.0,8.108359907055274e-06,3.0574371814727783,0.7409842133522033,-4.826948861591518e-05,-0.0371666513383388,0.2911900281906128,-2.136520743079018e-05,0.0280267819762229,0.2050579786300659,0.0,3.4128427505493164,-0.5849931716918946,0.0,14.75,0.0,3.529787063598633,-0.5334947586059571,0.0,13.75,0.0,3.017306327819824,0.6184246063232421,0.0,22.0,0.0,3.036975860595703,0.5941059112548828,0.0,24.0,0.0,3.1049251556396484,0.6509687423706054,0.0,17.25,0.0,2.910017967224121,0.7446672439575195,0.0,12.25,,,,,,,,,,,,,,,
0.0,8.108359907055274e-06,3.0574371814727783,0.7409842133522033,-4.826948861591518e-05,-0.0371666513383388,0.2911900281906128,-2.136520743079018e-05,0.0280267819762229,0.2050579786300659,0.0,3.382086753845215,-0.5059574127197266,0.0,12.25,0.0,3.570556640625,-0.407609748840332,0.0,12.25,0.0,3.0072927474975586,0.6427433013916015,0.0,21.0,0.0,3.048419952392578,0.6109144210815429,0.0,23.0,0.0,3.1163692474365234,0.658836555480957,0.0,18.0,0.0,2.9039382934570312,0.7221366882324218,0.0,12.25,,,,,,,,,,,,,,,
0.0,8.108359907055274e-06,3.0574371814727783,0.7409842133522033,-4.826948861591518e-05,-0.0371666513383388,0.2911900281906128,-2.136520743079018e-05,0.0280267819762229,0.2050579786300659,0.0,3.4443140029907227,-0.4383657455444336,0.0,16.25,0.0,3.5626888275146484,-0.34752826690673827,0.0,16.5,0.0,3.0341148376464844,0.6466772079467773,0.0,24.0,0.0,3.131389617919922,0.6034042358398437,0.0,18.25,0.0,2.902150154113769,0.7636215209960937,0.0,13.5,0.0,2.990841865539551,0.7121231079101562,0.0,22.5,,,,,,,,,,,,,,,
0.0,8.108359907055274e-06,3.0574371814727783,0.7409842133522033,-4.826948861591518e-05,-0.0371666513383388,0.2911900281906128,-2.136520743079018e-05,0.0280267819762229,0.2050579786300659,0.0,3.0519962310791016,0.6756450653076171,0.0,23.5,0.0,3.170371055603028,0.5257989883422851,0.0,19.25,0.0,3.009796142578125,0.6949569702148437,0.0,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,8.108359907055274e-06,3.0574371814727783,0.7409842133522033,-4.826948861591518e-05,-0.0371666513383388,0.2911900281906128,-2.136520743079018e-05,0.0280267819762229,0.2050579786300659,0.0,3.0673742294311523,0.6892349243164062,0.0,23.5,0.0,3.188610076904297,0.5157854080200195,0.0,20.0,0.0,2.9987096786499023,0.7600452423095703,0.0,20.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,8.108359907055274e-06,3.0574371814727783,0.7409842133522033,-4.826948861591518e-05,-0.0371666513383388,0.2911900281906128,-2.136520743079018e-05,0.0280267819762229,0.2050579786300659,0.0,3.403186798095703,-0.5370710372924805,0.0,18.5,0.0,3.0809640884399414,0.6302263259887695,0.0,24.25,0.0,3.16464900970459,0.546541404724121,0.0,20.75,0.0,3.019094467163086,0.7242824554443359,0.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,8.108359907055274e-06,3.0574371814727783,0.7409842133522033,-4.826948861591518e-05,-0.0371666513383388,0.2911900281906128,-2.136520743079018e-05,0.0280267819762229,0.2050579786300659,0.0,3.413915634155273,-0.5266998291015625,0.0,18.75,0.0,3.503680229187012,-0.5488727569580079,0.0,18.5,0.0,3.0924081802368164,0.5855228424072265,0.0,23.75,0.0,3.165721893310547,0.5651380538940429,0.0,20.5,0.0,3.018379211425781,0.6924535751342773,0.0,20.5,,,,,,,,,,,,,,,,,,,,
0.0,8.108359907055274e-06,3.0574371814727783,0.7409842133522033,-4.826948861591518e-05,-0.0371666513383388,0.2911900281906128,-2.136520743079018e-05,0.0280267819762229,0.2050579786300659,0.0,3.39353084564209,-0.6271932601928711,0.0,17.75,0.0,3.4990310668945312,-0.6096694946289063,0.0,17.75,0.0,3.033041954040528,0.6402399063110351,0.0,21.0,0.0,3.0831098556518555,0.6001855850219726,0.0,24.25,0.0,3.1589269638061523,0.5429651260375976,0.0,20.75,,,,,,,,,,,,,,,,,,,,
0.0,8.108359907055274e-06,3.0574371814727783,0.7409842133522033,-4.826948861591518e-05,-0.0371666513383388,0.2911900281906128,-2.136520743079018e-05,0.0280267819762229,0.2050579786300659,0.0,3.5458803176879883,-0.817451286315918,0.0,13.0,0.0,3.447890281677246,-0.4598234176635742,0.0,19.25,0.0,3.5136938095092773,-0.563535499572754,0.0,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,8.108359907055274e-06,3.0574371814727783,0.7409842133522033,-4.826948861591518e-05,-0.0371666513383388,0.2911900281906128,-2.136520743079018e-05,0.0280267819762229,0.2050579786300659,0.0,3.4711360931396484,-1.0263059616088868,0.0,12.5,0.0,3.471851348876953,-0.6654594421386719,0.0,19.5,0.0,3.426074981689453,-0.47162513732910155,0.0,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,8.108359907055274e-06,3.0574371814727783,0.7409842133522033,-4.826948861591518e-05,-0.0371666513383388,0.2911900281906128,-2.136520743079018e-05,0.0280267819762229,0.2050579786300659,0.0,3.4475326538085938,-0.396165657043457,0.0,21.25,0.0,3.4961700439453125,-0.5038116455078125,0.0,19.75,0.0,3.2089948654174805,0.5136396408081054,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,8.108359907055274e-06,3.0574371814727783,0.7409842133522033,-4.826948861591518e-05,-0.0371666513383388,0.2911900281906128,-2.136520743079018e-05,0.0280267819762229,0.2050579786300659,0.0,3.438234329223633,-0.429425048828125,0.0,21.0,0.0,3.50332260131836,-0.5052421569824219,0.0,19.25,0.0,3.201484680175781,0.5393888473510742,0.0,20.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,7.789843039063271e-06,3.0571489334106445,0.7374806523323059,-4.846849697059952e-05,-0.0323178619146347,0.2885616719722748,-2.1432026187540032e-05,0.0373524725437164,0.2051135152578354,0.0,3.0069351196289062,0.614133071899414,0.1917510479688644,13.75,0.0,3.0373334884643555,0.6191398620605468,0.1917510479688644,15.5,0.0,3.429293632507324,-0.42584877014160155,0.0,21.0,0.0,3.5022497177124023,-0.5374286651611329,0.0,19.25,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,7.504483619413804e-06,3.0556459426879883,0.7420190691947937,-4.864482252742164e-05,-0.02966651879251,0.2963950932025909,-2.149065949197393e-05,0.0443038307130336,0.2120363563299179,0.0,2.9633045196533203,0.832643699645996,0.1917510479688644,12.0,0.0,2.994418144226074,0.8927251815795898,0.1917510479688644,14.25,0.0,3.5616159439086914,-0.7394884109497071,0.0,12.25,0.0,3.420710563659668,-0.42763690948486327,0.0,21.0,0.0,3.4929513931274414,-0.5792711257934571,0.0,19.25,,,,,,,,,,,,,,,,,,,,
0.0,7.504483619413804e-06,3.0556459426879883,0.7420190691947937,-4.864482252742164e-05,-0.02966651879251,0.2963950932025909,-2.149065949197393e-05,0.0443038307130336,0.2120363563299179,0.0,3.431081771850586,-0.39401988983154296,0.0,21.5,0.0,3.504037857055664,-0.5249116897583008,0.0,19.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,7.504483619413804e-06,3.0556459426879883,0.7420190691947937,-4.864482252742164e-05,-0.02966651879251,0.2963950932025909,-2.149065949197393e-05,0.0443038307130336,0.2120363563299179,0.0,3.4879446029663086,-0.6007287979125977,0.0,18.5,0.0,3.412127494812012,-0.429425048828125,0.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,7.504483619413804e-06,3.0556459426879883,0.7420190691947937,-4.864482252742164e-05,-0.02966651879251,0.2963950932025909,-2.149065949197393e-05,0.0443038307130336,0.2120363563299179,0.0,3.481149673461914,-0.6271932601928711,0.0,18.5,0.0,3.406405448913574,-0.452313232421875,0.0,20.75,0.0,3.1363964080810547,0.5865957260131835,0.0,23.5,0.0,3.0008554458618164,0.7289316177368164,0.0,26.5,0.0,3.03339958190918,0.7053281784057617,0.0,28.75,,,,,,,,,,,,,,,,,,,,
0.0,7.504483619413804e-06,3.0556459426879883,0.7420190691947937,-4.864482252742164e-05,-0.02966651879251,0.2963950932025909,-2.149065949197393e-05,0.0443038307130336,0.2120363563299179,0.0,3.5136938095092773,-0.5717609405517579,0.0,14.0,0.0,3.3631324768066406,-0.3078315734863281,0.0,17.0,0.0,3.106355667114258,0.6541873931884765,0.0,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,7.504483619413804e-06,3.0556459426879883,0.7420190691947937,-4.864482252742164e-05,-0.02966651879251,0.2963950932025909,-2.149065949197393e-05,0.0443038307130336,0.2120363563299179,0.0,3.353476524353028,-0.5585287094116211,0.0,16.5,0.0,3.545165061950684,-0.4909370422363281,0.0,14.75,0.0,3.025174140930176,0.751462173461914,0.0,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,7.504483619413804e-06,3.0556459426879883,0.7420190691947937,-4.864482252742164e-05,-0.02966651879251,0.2963950932025909,-2.149065949197393e-05,0.0443038307130336,0.2120363563299179,0.0,3.507256507873535,-0.6339881896972657,0.0,16.0,0.0,3.3942461013793945,-0.4923675537109375,0.0,17.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,7.504483619413804e-06,3.0556459426879883,0.7420190691947937,-4.864482252742164e-05,-0.02966651879251,0.2963950932025909,-2.149065949197393e-05,0.0443038307130336,0.2120363563299179,0.0,3.502964973449707,-0.6804798126220704,0.0,14.25,0.0,3.3881664276123047,-0.5456541061401368,0.0,15.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,7.228509275591932e-06,3.054723024368286,0.7419954061508178,-4.881178392679431e-05,-0.0261059459298849,0.2982290983200073,-2.1544925402849916e-05,0.0521301105618476,0.2149569690227508,0.0,2.986907958984375,0.718202781677246,0.1917510479688644,12.5,0.0,3.014445304870605,0.7346536636352539,0.1917510479688644,14.0,0.0,3.52334976196289,-0.6111000061035157,0.0,14.0,0.0,3.40425968170166,-0.4541013717651367,0.0,14.75,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,7.228509275591932e-06,3.054723024368286,0.7419954061508178,-4.881178392679431e-05,-0.0261059459298849,0.2982290983200073,-2.1544925402849916e-05,0.0521301105618476,0.2149569690227508,0.0,3.3903121948242188,-0.5320642471313477,0.0,14.75,0.0,3.5687685012817383,-0.47162513732910155,0.0,14.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,7.228509275591932e-06,3.054723024368286,0.7419954061508178,-4.881178392679431e-05,-0.0261059459298849,0.2982290983200073,-2.1544925402849916e-05,0.0521301105618476,0.2149569690227508,0.0,3.396034240722656,-0.6028745651245118,0.0,15.25,0.0,3.5616159439086914,-0.5295608520507813,0.0,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,7.228509275591932e-06,3.054723024368286,0.7419954061508178,-4.881178392679431e-05,-0.0261059459298849,0.2982290983200073,-2.1544925402849916e-05,0.0521301105618476,0.2149569690227508,0.0,3.3910274505615234,-0.49379806518554686,0.0,15.25,0.0,3.5680532455444336,-0.40868263244628905,0.0,16.0,0.0,3.093123435974121,0.6591941833496093,0.0,21.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,7.228509275591932e-06,3.054723024368286,0.7419954061508178,-4.881178392679431e-05,-0.0261059459298849,0.2982290983200073,-2.1544925402849916e-05,0.0521301105618476,0.2149569690227508,0.0,3.406047821044922,-0.498089599609375,0.0,15.5,0.0,3.536581993103028,-0.5456541061401368,0.0,15.25,0.0,3.000497817993164,0.7006790161132812,0.0,25.5,0.0,3.016948699951172,0.6853010177612304,0.0,27.0,0.0,3.078460693359375,0.737872314453125,0.0,20.25,,,,,,,,,,,,,,,,,,,,
0.0,7.228509275591932e-06,3.054723024368286,0.7419954061508178,-4.881178392679431e-05,-0.0261059459298849,0.2982290983200073,-2.1544925402849916e-05,0.0521301105618476,0.2149569690227508,0.0,3.3692121505737305,-0.517759132385254,0.0,14.25,0.0,3.027677536010742,0.6019737243652343,0.0,27.5,0.0,3.0924081802368164,0.623431396484375,0.0,20.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,7.228509275591932e-06,3.054723024368286,0.7419954061508178,-4.881178392679431e-05,-0.0261059459298849,0.2982290983200073,-2.1544925402849916e-05,0.0521301105618476,0.2149569690227508,0.0,3.4024715423583984,-0.39473514556884765,0.0,14.0,0.0,3.563404083251953,-0.4555318832397461,0.0,13.5,0.0,3.01980972290039,0.6777908325195312,0.0,28.0,0.0,3.070950508117676,0.7185604095458984,0.0,21.25,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,7.228509275591932e-06,3.054723024368286,0.7419954061508178,-4.881178392679431e-05,-0.0261059459298849,0.2982290983200073,-2.1544925402849916e-05,0.0521301105618476,0.2149569690227508,0.0,3.562331199645996,-0.4909370422363281,0.0,13.25,0.0,3.368139266967773,-0.31319599151611327,0.0,13.5,0.0,3.0051469802856445,0.7196332931518554,0.0,27.5,0.0,3.0165910720825195,0.7267858505249023,0.0,29.5,0.0,3.060221672058105,0.7804300308227539,0.0,23.0,,,,,,,,,,,,,,,,,,,,
0.0,7.228509275591932e-06,3.054723024368286,0.7419954061508178,-4.881178392679431e-05,-0.0261059459298849,0.2982290983200073,-2.1544925402849916e-05,0.0521301105618476,0.2149569690227508,0.0,3.360271453857422,-0.49129467010498046,0.0,12.5,0.0,3.56912612915039,-0.5570981979370118,0.0,12.75,0.0,2.910017967224121,0.8144046783447265,0.0,16.5,0.0,2.995133399963379,0.74931640625,0.0,27.0,0.0,3.0165910720825195,0.7382299423217773,0.0,28.75,0.0,3.058791160583496,0.7632638931274414,0.0,22.5,,,,,,,,,,,,,,,
0.0,7.228509275591932e-06,3.054723024368286,0.7419954061508178,-4.881178392679431e-05,-0.0261059459298849,0.2982290983200073,-2.1544925402849916e-05,0.0521301105618476,0.2149569690227508,0.0,3.4285783767700195,-0.4172657012939453,0.0,17.25,0.0,3.543019294738769,-0.5234811782836915,0.0,17.25,0.0,2.922892570495605,0.7511045455932617,0.0,14.5,0.0,3.011941909790039,0.718202781677246,0.0,25.75,0.0,3.0344724655151367,0.7221366882324218,0.0,28.25,0.0,3.0927658081054688,0.72642822265625,0.0,22.75,,,,,,,,,,,,,,,
0.0,7.228509275591932e-06,3.054723024368286,0.7419954061508178,-4.881178392679431e-05,-0.0261059459298849,0.2982290983200073,-2.1544925402849916e-05,0.0521301105618476,0.2149569690227508,0.0,3.421783447265625,-0.39151649475097655,0.0,17.25,0.0,3.530144691467285,-0.5195472717285157,0.0,16.0,0.0,2.913236618041992,0.7908012390136718,0.0,15.0,0.0,3.002285957336426,0.7450248718261718,0.0,25.75,0.0,3.028750419616699,0.7396604537963867,0.0,28.0,0.0,3.0895471572875977,0.7425214767456054,0.0,22.5,,,,,,,,,,,,,,,
0.0,7.228509275591932e-06,3.054723024368286,0.7419954061508178,-4.881178392679431e-05,-0.0261059459298849,0.2982290983200073,-2.1544925402849916e-05,0.0521301105618476,0.2149569690227508,0.0,3.428220748901367,-0.4573200225830078,0.0,20.0,0.0,3.5043954849243164,-0.5560253143310547,0.0,18.5,0.0,3.128528594970703,0.6831552505493164,0.0,22.5,0.0,2.9207468032836914,0.7536079406738281,0.0,13.75,0.0,3.0101537704467773,0.7518198013305664,0.0,24.75,0.0,3.034830093383789,0.7586147308349609,0.0,27.75,,,,,,,,,,,,,,,
0.0,7.228509275591932e-06,3.054723024368286,0.7419954061508178,-4.881178392679431e-05,-0.0261059459298849,0.2982290983200073,-2.1544925402849916e-05,0.0521301105618476,0.2149569690227508,0.0,3.426432609558105,-0.4129741668701172,0.0,19.5,0.0,3.505468368530273,-0.5570981979370118,0.0,17.5,0.0,3.1338930130004883,0.6431009292602539,0.0,22.5,0.0,2.9218196868896484,0.7478858947753906,0.0,14.25,0.0,3.000497817993164,0.7600452423095703,0.0,25.25,0.0,3.0248165130615234,0.7775690078735351,0.0,27.75,,,,,,,,,,,,,,,
0.0,7.228509275591932e-06,3.054723024368286,0.7419954061508178,-4.881178392679431e-05,-0.0261059459298849,0.2982290983200073,-2.1544925402849916e-05,0.0521301105618476,0.2149569690227508,0.0,3.399252891540528,-0.37363510131835936,0.0,18.25,0.0,3.508329391479492,-0.5181167602539063,0.0,16.25,0.0,3.0559301376342773,0.6792213439941406,0.0,28.25,0.0,3.129243850708008,0.6194974899291992,0.0,23.5,0.0,2.9196739196777344,0.7750656127929687,0.0,14.0,0.0,3.0187368392944336,0.717129898071289,0.0,25.25,,,,,,,,,,,,,,,
0.0,7.228509275591932e-06,3.054723024368286,0.7419954061508178,-4.881178392679431e-05,-0.0261059459298849,0.2982290983200073,-2.1544925402849916e-05,0.0521301105618476,0.2149569690227508,0.0,3.411412239074707,-0.40045719146728515,0.0,18.75,0.0,3.5140514373779297,-0.4930828094482422,0.0,17.0,0.0,3.175020217895508,0.4964735031127929,0.0,22.0,0.0,3.063797950744629,0.6756450653076171,0.0,26.25,0.0,3.029823303222656,0.6963874816894531,0.0,23.0,,,,,,,,,,,,,,,,,,,,
0.0,7.228509275591932e-06,3.054723024368286,0.7419954061508178,-4.881178392679431e-05,-0.0261059459298849,0.2982290983200073,-2.1544925402849916e-05,0.0521301105618476,0.2149569690227508,0.0,3.39961051940918,-0.41619281768798827,0.0,17.75,0.0,3.516554832458496,-0.49844722747802733,0.0,15.75,0.0,2.9093027114868164,0.8040334701538085,0.0,14.5,0.0,2.990841865539551,0.7582571029663085,0.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,7.228509275591932e-06,3.054723024368286,0.7419954061508178,-4.881178392679431e-05,-0.0261059459298849,0.2982290983200073,-2.1544925402849916e-05,0.0521301105618476,0.2149569690227508,0.0,3.476142883300781,-0.6600950241088868,0.0,17.75,0.0,3.383874893188477,-0.4998777389526367,0.0,19.0,0.0,3.17537784576416,0.45355815887451173,0.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
