tid,posx,posy,posz,velx,vely,velz,accx,accy,accz,pointx1,pointy1,pointz1,doppler1,snr1,pointx2,pointy2,pointz2,doppler2,snr2,pointx3,pointy3,pointz3,doppler3,snr3,pointx4,pointy4,pointz4,doppler4,snr4,pointx5,pointy5,pointz5,doppler5,snr5,pointx6,pointy6,pointz6,doppler6,snr6,pointx7,pointy7,pointz7,doppler7,snr7,pointx8,pointy8,pointz8,doppler8,snr8,pointx9,pointy9,pointz9,doppler9,snr9,pointx10,pointy10,pointz10,doppler10,snr10,pointx11,pointy11,pointz11,doppler11,snr11,pointx12,pointy12,pointz12,doppler12,snr12,pointx13,pointy13,pointz13,doppler13,snr13
0.0,-3.533274561817734e-09,2.778310060501098,0.6358740746974945,1.7983589728487462e-08,-0.0050667109899222,-0.0139943622052669,9.868682759872628e-09,-0.0498781204223632,-0.0124796126037836,0.0,2.685427665710449,0.5268718719482421,0.1917510479688644,13.25,0.0,2.725839614868164,0.6134178161621093,0.1917510479688644,17.5,0.0,2.7680397033691406,0.6527568817138671,-0.1917510479688644,14.5,0.0,3.269791603088379,-0.6318424224853516,0.0,16.0,0.0,3.210783004760742,-0.48879127502441405,0.0,17.75,0.0,3.009796142578125,0.1903440475463868,0.0,18.75,0.0,2.662897109985352,0.7965232849121093,0.0,25.0,0.0,2.695441246032715,0.7897283554077148,0.0,29.75,0.0,2.7637481689453125,0.6870891571044921,0.0,26.5,,,,,,,,,,,,,,,,,,,,
0.0,-1.4321989150190007e-09,2.777060270309448,0.6565568566322326,1.935261373375852e-08,0.0058251116424798,0.031914547085762,1.0118756499366556e-08,-0.012040376663208,0.0341168418526649,0.0,3.241896629333496,-0.7677410125732422,-0.1917510479688644,14.25,0.0,3.231167793273926,-0.6236169815063477,-0.1917510479688644,15.0,0.0,2.6772022247314453,0.7096197128295898,0.1917510479688644,18.25,0.0,2.68399715423584,0.7757808685302734,0.1917510479688644,22.75,0.0,2.730846405029297,0.7428791046142578,0.1917510479688644,18.5,0.0,3.221869468688965,-0.55531005859375,0.0,18.25,0.0,2.7784109115600586,0.6323720932006835,0.0,27.0,0.0,2.670764923095703,0.760760498046875,0.0,25.5,0.0,2.707958221435547,0.738945198059082,0.0,30.0,,,,,,,,,,,,,,,,,,,,
0.0,5.898074251220463e-10,2.79842209815979,0.6263483881950378,2.0484042906332437e-08,0.0671189054846763,-0.0245372392237186,1.0194004751440389e-08,0.0848532989621162,-0.0126377865672111,0.0,3.0230283737182617,0.2951290130615234,-0.1917510479688644,13.75,0.0,2.707958221435547,0.4381801605224609,0.3835020959377289,14.75,0.0,2.756953239440918,0.6051923751831054,0.3835020959377289,19.75,0.0,2.827763557434082,0.6194974899291992,0.3835020959377289,18.5,0.0,3.271937370300293,-0.6672475814819336,0.0,16.75,0.0,3.206491470336914,-0.5113218307495118,0.0,18.0,0.0,3.003358840942383,0.23540515899658201,0.0,19.75,0.0,2.6711225509643555,0.7611181259155273,0.0,26.0,0.0,2.697944641113281,0.7604028701782226,0.0,30.5,0.0,2.768397331237793,0.6556179046630859,0.0,27.0,,,,,,,,,,,,,,,
0.0,2.333785165120616e-09,2.806393623352051,0.6183962643146514,2.1039102904296673e-08,0.0885619297623634,-0.0338315367698669,9.898399433438954e-09,0.1105469092726707,-0.0174723975360393,0.0,2.710103988647461,0.5837347030639648,0.1917510479688644,17.5,0.0,2.743721008300781,0.5844499588012695,0.1917510479688644,23.25,0.0,2.7805566787719727,0.603761863708496,0.1917510479688644,20.0,0.0,3.271937370300293,-0.6107423782348633,0.0,18.0,0.0,3.23331356048584,-0.36362152099609374,0.0,19.75,0.0,3.0072927474975586,0.1477863311767579,0.0,20.75,0.0,2.7812719345092773,0.6034042358398437,0.0,28.75,0.0,2.6836395263671875,0.7260705947875976,0.0,27.0,0.0,2.716541290283203,0.7031824111938476,0.0,32.0,,,,,,,,,,,,,,,,,,,,
0.0,3.7951437548144895e-09,2.829301595687866,0.5509497940540313,2.1108036207806435e-08,0.1214511170983314,-0.1509066820144653,9.313642301833625e-09,0.1289397478103637,-0.1154930740594863,0.0,2.849578857421875,0.2969171524047851,0.1917510479688644,17.75,0.0,2.892494201660156,0.326957893371582,0.1917510479688644,20.75,0.0,2.937197685241699,0.4249479293823242,-0.1917510479688644,15.25,0.0,3.2186508178710938,-0.4301403045654297,0.0,19.75,0.0,3.2869577407836914,-0.5338523864746094,0.0,17.5,0.0,2.785921096801758,0.578727912902832,0.0,28.0,0.0,2.575993537902832,0.7339384078979492,0.0,12.0,0.0,2.676844596862793,0.7421638488769531,0.0,26.75,0.0,2.713322639465332,0.6974603652954101,0.0,31.5,,,,,,,,,,,,,,,,,,,,
0.0,4.733095693154611e-09,2.840502977371216,0.6117498099803924,2.046327196580933e-08,0.1496698558330536,-0.0281931161880493,8.335678813864433e-09,0.1683019399642944,-0.0010698810219764,0.0,2.7490854263305664,0.8047487258911132,0.3835020959377289,19.75,0.0,2.817392349243164,0.7303621292114257,0.3835020959377289,20.25,0.0,2.9093027114868164,0.6960298538208007,0.3835020959377289,14.0,0.0,2.6428699493408203,0.8916522979736328,-0.1917510479688644,13.5,0.0,3.222584724426269,-0.41941146850585936,0.0,19.25,0.0,3.2984018325805664,-0.5070302963256836,0.0,17.0,0.0,3.0101537704467773,0.1352693557739258,0.0,20.25,0.0,2.7952194213867188,0.5404617309570312,0.0,27.5,0.0,2.6918649673461914,0.681724739074707,0.0,25.5,0.0,2.727627754211426,0.6452466964721679,0.0,30.5,,,,,,,,,,,,,,,
0.0,5.3245141629076906e-09,2.8447513580322266,0.6288224875926971,1.9357296210387176e-08,0.143474280834198,0.0048223081976175,7.1424555159183e-09,0.1414188891649246,0.025029893964529,0.0,2.9146671295166016,0.4721548080444336,-0.1917510479688644,17.0,0.0,2.83205509185791,0.6087686538696289,0.1917510479688644,24.0,0.0,2.7791261672973637,0.737872314453125,0.1917510479688644,23.25,0.0,2.6750564575195312,0.8819963455200195,0.1917510479688644,15.25,0.0,3.2476186752319336,-0.40617923736572265,0.0,19.0,0.0,3.3245086669921875,-0.4108283996582031,0.0,17.0,0.0,3.005504608154297,0.1735355377197266,0.0,18.5,0.0,2.7801990509033203,0.5840923309326171,0.0,27.0,0.0,2.6907920837402344,0.6835128784179687,0.0,25.5,0.0,2.7261972427368164,0.6559755325317382,0.0,30.25,,,,,,,,,,,,,,,
0.0,6.020801635031603e-09,2.8520166873931885,0.644459468126297,1.8449437533263332e-08,0.1403332203626632,0.0315032675862312,6.153358711458168e-09,0.1195552423596382,0.0436578318476676,0.0,2.9175281524658203,0.5261566162109375,-0.1917510479688644,14.0,0.0,2.7762651443481445,0.7882978439331054,0.1917510479688644,20.0,0.0,2.8177499771118164,0.7092620849609375,0.1917510479688644,21.0,0.0,3.2547712326049805,-0.39723854064941405,0.0,20.75,0.0,3.330230712890625,-0.36290626525878905,0.0,19.0,0.0,3.0215978622436523,0.2075101852416992,0.0,20.0,0.0,2.741575241088867,0.6248619079589843,0.0,29.75,0.0,2.797722816467285,0.569429588317871,0.0,27.5,0.0,2.701878547668457,0.6363059997558593,0.0,25.0,,,,,,,,,,,,,,,,,,,,
0.0,6.394519136421195e-09,2.84765887260437,0.6364845752716064,1.715281960912307e-08,0.09214948117733,0.012406688183546,4.985522661371533e-09,0.026394248008728,0.01769794896245,0.0,2.879977226257324,0.5640651702880859,-0.1917510479688644,19.5,0.0,2.935409545898437,0.5354549407958984,-0.1917510479688644,14.0,0.0,2.797365188598633,0.7582571029663085,-0.1917510479688644,16.5,0.0,3.23331356048584,-0.34073333740234374,0.0,18.5,0.0,3.337740898132324,-0.3478858947753906,0.0,16.0,0.0,3.002285957336426,0.2658035278320312,0.0,19.75,0.0,2.8023719787597656,0.5619194030761718,0.0,27.0,0.0,2.700448036193848,0.6563331604003906,0.0,24.5,0.0,2.739071846008301,0.6405975341796875,0.0,29.75,,,,,,,,,,,,,,,,,,,,
0.0,6.139744268551793e-09,2.828832626342773,0.6496054649353027,1.5185641188963928e-08,0.028599202632904,0.0298704132437706,3.503053846998227e-09,-0.0619132965803146,0.0253383535891771,0.0,3.1342506408691406,-0.8986328125,0.1917510479688644,12.75,0.0,2.7930736541748047,0.6341602325439453,-0.1917510479688644,25.25,0.0,2.709031105041504,0.717129898071289,-0.1917510479688644,19.5,0.0,2.764463424682617,0.6799365997314453,-0.1917510479688644,26.25,0.0,2.8928518295288086,0.694241714477539,0.1917510479688644,15.75,0.0,3.206491470336914,-0.44551830291748046,0.0,19.25,0.0,3.3059120178222656,-0.4759166717529297,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,5.892599297396828e-09,2.835570812225342,0.6554361402988433,1.3424381606341741e-08,0.0493802204728126,0.0403870604932308,2.264276766084094e-09,-0.0126065723598003,0.0362875312566757,0.0,3.15713882446289,-0.6472204208374024,0.1917510479688644,13.5,0.0,2.92825698852539,0.4506971359252929,0.1917510479688644,17.0,0.0,2.707242965698242,0.7106925964355468,0.1917510479688644,20.25,0.0,2.753734588623047,0.6963874816894531,0.1917510479688644,26.75,0.0,2.783060073852539,0.6777908325195312,0.1917510479688644,25.5,0.0,3.186821937561035,2.3550655364990236,0.1917510479688644,13.0,0.0,2.949357032775879,0.44425983428955074,0.0,21.0,0.0,3.2608509063720703,2.167310905456543,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,5.5978088830954675e-09,2.8396811485290527,0.6845053255558013,1.1712063319180288e-08,0.0640264898538589,0.0868119150400161,1.126865600831195e-09,0.0229793936014175,0.0751529559493064,0.0,3.254413604736328,-0.5828474044799805,0.1917510479688644,17.25,0.0,3.296971321105957,-0.5052421569824219,0.1917510479688644,16.25,0.0,2.6990175247192383,0.7443096160888671,0.1917510479688644,17.75,0.0,2.742648124694824,0.762906265258789,0.1917510479688644,24.25,0.0,2.7948617935180664,0.7253553390502929,0.1917510479688644,23.25,0.0,2.933979034423828,0.6752874374389648,0.1917510479688644,16.5,0.0,3.119945526123047,2.4140741348266603,0.0,13.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,5.922947909908771e-09,2.841287612915039,0.7373009443283081,1.0824786400576158e-08,0.0655020624399185,0.1661138385534286,5.377118750260479e-10,0.0315879955887794,0.1363823413848877,0.0,3.0040740966796875,-1.048478889465332,0.1917510479688644,12.25,0.0,3.2401084899902344,-0.713381576538086,0.1917510479688644,19.75,0.0,3.259420394897461,-0.668678092956543,0.1917510479688644,18.5,0.0,2.846002578735352,0.831570816040039,0.1917510479688644,12.5,0.0,2.686142921447754,1.0311271667480468,0.1917510479688644,12.75,0.0,3.2662153244018555,2.2799636840820314,0.1917510479688644,12.25,0.0,3.1785964965820312,-0.7083747863769532,0.0,21.0,0.0,3.241896629333496,-0.6922815322875977,0.0,16.75,0.0,3.4171342849731445,1.4820959091186523,0.0,12.25,0.0,3.343820571899414,2.0686056137084963,0.0,14.5,,,,,,,,,,,,,,,
