Frame count,tid,posy,posz,vely,velz,accy,accz,pointy0,pointz0,snr0,pointy1,pointz1,snr1,pointy2,pointz2,snr2,pointy3,pointz3,snr3,pointy4,pointz4,snr4,pointy5,pointz5,snr5,pointy6,pointz6,snr6,pointy7,pointz7,snr7,pointy8,pointz8,snr8,pointy9,pointz9,snr9,pointy10,pointz10,snr10,pointy11,pointz11,snr11,pointy12,pointz12,snr12,pointy13,pointz13,snr13,pointy14,pointz14,snr14,pointy15,pointz15,snr15,pointy16,pointz16,snr16,pointy17,pointz17,snr17,pointy18,pointz18,snr18,pointy19,pointz19,snr19,pointy20,pointz20,snr20,pointy21,pointz21,snr21,pointy22,pointz22,snr22,pointy23,pointz23,snr23,pointy24,pointz24,snr24,pointy25,pointz25,snr25,pointy26,pointz26,snr26,pointy27,pointz27,snr27,pointy28,pointz28,snr28,pointy29,pointz29,snr29,pointy30,pointz30,snr30,pointy31,pointz31,snr31,pointy32,pointz32,snr32,pointy33,pointz33,snr33,pointy34,pointz34,snr34,pointy35,pointz35,snr35,pointy36,pointz36,snr36,pointy37,pointz37,snr37,pointy38,pointz38,snr38,pointy39,pointz39,snr39,pointy40,pointz40,snr40,pointy41,pointz41,snr41,pointy42,pointz42,snr42,pointy43,pointz43,snr43,pointy44,pointz44,snr44,pointy45,pointz45,snr45,pointy46,pointz46,snr46,pointy47,pointz47,snr47,pointy48,pointz48,snr48,pointy49,pointz49,snr49
24,0,2.81,0.42000000000000004,0.15,0.26,0.15,0.3,3.11,-0.8400000000000001,12.5,3.18,-0.8400000000000001,8.25,2.76,0.32,16.25,2.81,0.33,24.75,2.83,0.36,24.25,2.91,0.54,15.5,3.62,-0.2,8.75,3.81,-0.24,10.0,2.74,0.41000000000000003,32.5,2.78,0.33,29.0,2.71,0.47000000000000003,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0,2.84,0.24000000000000002,0.15,-0.08,0.08,-0.01,3.32,-0.5900000000000001,7.25,3.2,-0.46,8.5,3.04,-0.19,9.25,2.81,0.0,9.75,2.92,0.07,12.0,2.66,0.12000000000000001,5.5,3.59,-0.39999999999999997,8.5,3.8,-0.34,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0,2.84,0.35,0.14,0.12,0.08,0.16,2.59,0.52,6.75,2.69,0.6000000000000001,21.0,2.71,0.62,25.0,2.72,0.63,20.5,2.84,0.73,5.0,3.6,1.5899999999999999,4.5,3.17,-1.0,12.5,3.61,-0.16999999999999998,10.0,3.8,0.020000000000000018,8.25,2.78,0.37,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0,2.87,0.38,0.15,0.17,0.07,0.19,3.83,0.07,5.5,2.82,0.47000000000000003,14.25,2.85,0.44,15.25,2.95,0.41000000000000003,8.25,2.71,0.48000000000000004,6.25,3.61,0.69,4.75,3.13,-1.1,12.5,3.61,-0.24,10.75,3.79,-0.24,9.0,2.61,0.52,14.75,2.7,0.48000000000000004,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0,2.87,0.32,0.1,0.06,-0.02,0.08,2.83,-0.09999999999999998,10.25,2.86,-0.08999999999999997,12.25,2.97,0.18000000000000002,5.0,2.58,0.8,5.0,3.2,-0.96,13.5,3.64,-0.12,11.5,2.74,0.43000000000000005,31.25,2.78,0.38,28.0,2.61,0.53,14.75,2.7,0.48000000000000004,27.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0,2.86,0.32,0.04,0.04,-0.12,0.05,2.54,-1.1400000000000001,6.5,3.21,-0.2,9.25,3.12,-0.07,11.75,2.7,0.4,16.5,2.66,0.52,19.5,3.44,-0.8700000000000001,11.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0,2.85,0.33,-0.02,0.06,-0.19,0.06,2.88,-1.7,6.25,3.09,-0.8600000000000001,6.0,3.02,0.04000000000000001,8.25,2.77,0.45,11.75,2.87,0.36,11.75,2.67,0.47000000000000003,7.75,3.46,-0.8800000000000001,11.25,2.61,0.53,14.0,3.46,1.7,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0,2.83,0.38,-0.08,0.13,-0.24,0.11,2.76,-1.24,6.75,3.16,-0.99,8.25,3.13,-0.8900000000000001,11.0,2.71,0.49,15.75,2.75,0.51,21.0,2.77,0.53,17.5,3.14,-0.74,15.0,3.26,-0.8300000000000001,13.0,3.49,-0.74,10.0,2.62,0.49,12.0,3.52,1.5899999999999999,7.0,3.72,1.74,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0,2.8,0.42000000000000004,-0.13,0.2,-0.28,0.15,3.12,-0.78,7.75,3.22,-0.8600000000000001,4.5,2.6,0.43000000000000005,7.5,2.9,0.38,7.25,2.7,0.48000000000000004,21.75,2.72,0.5,25.5,2.74,0.53,20.75,3.17,-0.74,15.5,3.16,-0.74,15.25,2.92,0.34,16.5,2.75,0.54,27.75,3.52,1.6099999999999999,6.75,3.74,1.68,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0,2.79,0.43000000000000005,-0.17,0.19,-0.29,0.14,3.05,-1.19,8.75,2.9,-1.09,9.5,3.06,-1.0,12.75,3.75,-0.7,4.0,2.73,0.36,10.5,2.78,0.39,17.25,2.8,0.43000000000000005,15.0,2.81,-1.07,14.25,3.1,-0.9299999999999999,18.5,2.92,0.31,16.5,2.62,0.49,13.25,2.71,0.51,28.0,2.72,0.53,32.25,2.75,0.52,28.0,3.56,1.55,6.75,3.75,1.66,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0,2.76,0.45,-0.2,0.19,-0.3,0.13,3.14,-1.05,7.75,3.11,-0.8500000000000001,11.5,3.94,-0.6599999999999999,4.0,2.95,0.15000000000000002,10.25,2.78,0.42000000000000004,20.25,2.59,0.46,6.5,2.7,0.51,20.0,2.73,0.48000000000000004,24.25,2.95,-0.69,13.75,2.62,0.49,15.0,2.71,0.5,29.5,2.72,0.52,33.75,2.74,0.54,29.25,2.89,0.5700000000000001,15.25,3.59,1.4,6.5,3.73,1.71,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0,2.74,0.48000000000000004,-0.23,0.23,-0.29,0.15,2.66,0.5,10.5,2.7,0.52,13.25,2.76,0.61,7.5,2.91,-0.8300000000000001,13.5,2.62,0.49,15.5,2.71,0.51,29.75,2.72,0.52,33.75,2.74,0.54,29.0,2.89,0.48000000000000004,14.5,3.65,1.21,6.25,3.73,1.71,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0,2.72,0.5,-0.25,0.23,-0.28,0.14,3.03,-1.08,4.0,2.69,0.45,16.25,2.56,0.45,5.0,2.71,0.47000000000000003,19.5,2.75,0.48000000000000004,14.0,2.62,0.52,15.75,2.7,0.51,30.0,2.72,0.52,33.75,2.74,0.49,29.25,3.65,1.21,5.75,3.66,1.89,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0,2.75,0.44,-0.15,0.13,-0.1,0.06,3.06,-0.8400000000000001,5.25,2.97,-0.22999999999999998,7.75,2.85,0.25,13.5,2.71,0.32,8.5,2.79,0.34,14.5,3.4,-0.9299999999999999,7.75,2.76,0.46,29.25,2.61,0.53,15.5,2.7,0.51,29.25,2.73,0.49,33.25,3.57,1.66,6.75,3.67,1.8499999999999999,6.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0,2.75,0.47000000000000003,-0.1,0.16,-0.01,0.08,2.78,0.45,12.0,2.66,0.5700000000000001,12.5,2.72,0.51,16.0,3.36,-1.05,8.5,2.75,0.46,28.5,2.61,0.52,14.75,2.71,0.49,28.75,2.73,0.47000000000000003,32.75,3.56,1.64,7.0,3.68,1.8499999999999999,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0,2.77,0.43000000000000005,-0.02,0.08,0.09,0.01,3.11,-0.8800000000000001,6.75,3.67,-0.94,5.0,3.31,-0.72,4.5,2.85,0.1,13.75,2.86,0.25,15.5,2.96,0.37,8.75,2.94,-0.33,15.25,2.73,0.46,32.75,2.75,0.46,28.25,2.62,0.51,14.75,2.71,0.49,28.75,3.47,1.82,6.0,3.6,2.0100000000000002,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
